univ,v,q,g,m,slots,exit,cagr,mdd,calmar,total,alpha,sharpe
KP200+KQ150,0.0,0.35,0.35,0.3,3,4,51.99,31.65,1.642,2413.63,29.95,1.39
KP200+KQ150,0.0,0.35,0.35,0.3,5,7,56.08,27.65,2.028,2985.07,34.05,1.24
KP200+KQ150,0.0,0.35,0.35,0.3,7,10,57.32,27.02,2.121,3178.81,35.29,1.493
KP200+KQ150,0.0,0.35,0.35,0.3,10,14,52.02,23.35,2.228,2417.79,29.98,1.178
KP200+KQ150,0.0,0.35,0.4,0.25,3,4,53.3,33.97,1.569,2586.29,31.27,1.423
KP200+KQ150,0.0,0.35,0.4,0.25,5,7,54.2,26.41,2.052,2709.38,32.16,1.215
KP200+KQ150,0.0,0.35,0.4,0.25,7,10,62.41,24.02,2.598,4089.61,40.37,1.455
KP200+KQ150,0.0,0.35,0.4,0.25,10,14,47.83,24.63,1.942,1930.86,25.8,1.375
KP200+KQ150,0.0,0.35,0.45,0.2,3,4,46.2,31.07,1.487,1764.62,24.17,1.297
KP200+KQ150,0.0,0.35,0.45,0.2,5,7,60.56,25.98,2.331,3736.54,38.53,1.313
KP200+KQ150,0.0,0.35,0.45,0.2,7,10,59.42,28.44,2.09,3531.3,37.39,1.403
KP200+KQ150,0.0,0.35,0.45,0.2,10,14,50.62,22.72,2.228,2244.59,28.58,1.152
KP200+KQ150,0.0,0.35,0.5,0.15,3,4,51.23,29.71,1.724,2319.22,29.2,1.406
KP200+KQ150,0.0,0.35,0.5,0.15,5,7,64.22,25.98,2.472,4463.78,42.19,1.368
KP200+KQ150,0.0,0.35,0.5,0.15,7,10,58.9,24.78,2.377,3440.86,36.87,1.398
KP200+KQ150,0.0,0.35,0.5,0.15,10,14,51.29,22.11,2.32,2325.91,29.25,1.161
KP200+KQ150,0.0,0.35,0.55,0.1,3,4,47.86,30.38,1.575,1933.57,25.83,1.361
KP200+KQ150,0.0,0.35,0.55,0.1,5,7,64.09,25.98,2.467,4434.93,42.05,1.36
KP200+KQ150,0.0,0.35,0.55,0.1,7,10,59.6,23.85,2.499,3562.52,37.56,1.397
KP200+KQ150,0.0,0.35,0.55,0.1,10,14,53.14,22.11,2.403,2564.04,31.1,1.193
KP200+KQ150,0.0,0.35,0.6,0.05,3,4,46.39,28.67,1.618,1783.11,24.36,1.324
KP200+KQ150,0.0,0.35,0.6,0.05,5,7,63.44,23.63,2.684,4298.12,41.4,1.343
KP200+KQ150,0.0,0.35,0.6,0.05,7,10,66.27,23.31,2.843,4921.99,44.24,1.498
KP200+KQ150,0.0,0.35,0.6,0.05,10,14,50.76,22.11,2.296,2261.91,28.73,1.156
KP200+KQ150,0.0,0.35,0.65,0.0,3,4,40.86,33.17,1.232,1299.48,18.82,1.206
KP200+KQ150,0.0,0.35,0.65,0.0,5,7,60.38,23.96,2.52,3703.78,38.35,1.303
KP200+KQ150,0.0,0.35,0.65,0.0,7,10,65.96,23.08,2.858,4849.77,43.93,1.495
KP200+KQ150,0.0,0.35,0.65,0.0,10,14,51.2,22.11,2.316,2315.25,29.17,1.096
KP200+KQ150,0.0,0.4,0.0,0.6,3,4,37.62,28.39,1.325,1070.01,15.75,1.089
KP200+KQ150,0.0,0.4,0.0,0.6,5,7,40.1,31.85,1.259,1242.22,18.06,1.311
KP200+KQ150,0.0,0.4,0.0,0.6,7,10,39.48,26.27,1.503,1197.57,17.45,1.359
KP200+KQ150,0.0,0.4,0.0,0.6,10,14,39.3,23.69,1.659,1184.78,17.27,1.471
KP200+KQ150,0.0,0.4,0.05,0.55,3,4,51.53,31.31,1.646,2355.97,29.49,1.387
KP200+KQ150,0.0,0.4,0.05,0.55,5,7,47.6,25.11,1.895,1906.46,25.57,1.481
KP200+KQ150,0.0,0.4,0.05,0.55,7,10,48.92,26.75,1.829,2048.81,26.89,1.286
KP200+KQ150,0.0,0.4,0.05,0.55,10,14,35.84,25.35,1.414,958.45,13.81,1.337
KP200+KQ150,0.0,0.4,0.1,0.5,3,4,51.67,28.03,1.843,2374.22,29.64,1.398
KP200+KQ150,0.0,0.4,0.1,0.5,5,7,48.07,22.41,2.146,1956.39,26.04,1.498
KP200+KQ150,0.0,0.4,0.1,0.5,7,10,48.58,22.47,2.162,2010.86,26.54,1.58
KP200+KQ150,0.0,0.4,0.1,0.5,10,14,34.36,27.83,1.235,872.87,12.33,1.297
KP200+KQ150,0.0,0.4,0.15,0.45,3,4,56.05,28.27,1.982,2980.73,34.02,1.49
KP200+KQ150,0.0,0.4,0.15,0.45,5,7,47.84,22.42,2.133,1931.16,25.8,1.487
KP200+KQ150,0.0,0.4,0.15,0.45,7,10,52.74,23.59,2.236,2511.42,30.71,1.361
KP200+KQ150,0.0,0.4,0.15,0.45,10,14,41.3,27.15,1.521,1334.01,19.27,1.311
KP200+KQ150,0.0,0.4,0.2,0.4,3,4,58.35,29.47,1.98,3347.08,36.31,1.517
KP200+KQ150,0.0,0.4,0.2,0.4,5,7,51.14,23.67,2.16,2307.56,29.1,1.554
KP200+KQ150,0.0,0.4,0.2,0.4,7,10,52.72,24.42,2.159,2509.12,30.69,1.402
KP200+KQ150,0.0,0.4,0.2,0.4,10,14,41.39,24.92,1.661,1340.69,19.36,1.325
KP200+KQ150,0.0,0.4,0.25,0.35,3,4,51.12,33.63,1.52,2304.94,29.08,1.381
KP200+KQ150,0.0,0.4,0.25,0.35,5,7,51.65,23.67,2.182,2371.47,29.62,1.555
KP200+KQ150,0.0,0.4,0.25,0.35,7,10,50.57,27.38,1.847,2238.97,28.54,1.36
KP200+KQ150,0.0,0.4,0.25,0.35,10,14,52.16,23.32,2.236,2435.79,30.13,1.183
KP200+KQ150,0.0,0.4,0.3,0.3,3,4,46.69,32.02,1.458,1813.1,24.66,1.289
KP200+KQ150,0.0,0.4,0.3,0.3,5,7,53.9,27.32,1.973,2667.55,31.86,1.207
KP200+KQ150,0.0,0.4,0.3,0.3,7,10,55.03,26.09,2.109,2827.96,32.99,1.448
KP200+KQ150,0.0,0.4,0.3,0.3,10,14,49.87,24.24,2.057,2155.86,27.83,1.22
KP200+KQ150,0.0,0.4,0.35,0.25,3,4,41.96,36.0,1.166,1386.24,19.93,1.206
KP200+KQ150,0.0,0.4,0.35,0.25,5,7,59.46,24.41,2.436,3538.31,37.43,1.295
KP200+KQ150,0.0,0.4,0.35,0.25,7,10,55.59,30.11,1.847,2911.69,33.56,1.461
KP200+KQ150,0.0,0.4,0.35,0.25,10,14,47.64,22.71,2.097,1910.19,25.61,1.373
KP200+KQ150,0.0,0.4,0.4,0.2,3,4,45.72,37.69,1.213,1717.63,23.69,1.292
KP200+KQ150,0.0,0.4,0.4,0.2,5,7,53.48,26.75,1.999,2610.16,31.44,1.203
KP200+KQ150,0.0,0.4,0.4,0.2,7,10,59.83,29.72,2.013,3603.41,37.79,1.535
KP200+KQ150,0.0,0.4,0.4,0.2,10,14,49.74,22.86,2.175,2141.41,27.71,1.141
KP200+KQ150,0.0,0.4,0.45,0.15,3,4,36.13,35.95,1.005,976.07,14.1,1.097
KP200+KQ150,0.0,0.4,0.45,0.15,5,7,56.12,26.63,2.108,2991.5,34.09,1.248
KP200+KQ150,0.0,0.4,0.45,0.15,7,10,59.9,25.01,2.395,3616.2,37.87,1.414
KP200+KQ150,0.0,0.4,0.45,0.15,10,14,52.36,22.44,2.333,2461.35,30.32,1.18
KP200+KQ150,0.0,0.4,0.5,0.1,3,4,46.97,33.06,1.421,1841.51,24.94,1.324
KP200+KQ150,0.0,0.4,0.5,0.1,5,7,63.8,25.98,2.456,4373.67,41.76,1.344
KP200+KQ150,0.0,0.4,0.5,0.1,7,10,58.65,23.34,2.513,3398.91,36.62,1.391
KP200+KQ150,0.0,0.4,0.5,0.1,10,14,53.36,21.66,2.464,2593.91,31.32,1.197
KP200+KQ150,0.0,0.4,0.55,0.05,3,4,43.72,38.74,1.128,1534.06,21.69,1.273
KP200+KQ150,0.0,0.4,0.55,0.05,5,7,62.24,25.98,2.396,4055.79,40.2,1.326
KP200+KQ150,0.0,0.4,0.55,0.05,7,10,61.34,23.11,2.655,3882.4,39.31,1.434
KP200+KQ150,0.0,0.4,0.55,0.05,10,14,52.28,22.5,2.324,2452.06,30.25,1.181
KP200+KQ150,0.0,0.4,0.6,0.0,3,4,36.02,34.39,1.047,969.07,13.98,1.119
KP200+KQ150,0.0,0.4,0.6,0.0,5,7,58.87,24.36,2.417,3435.51,36.83,1.277
KP200+KQ150,0.0,0.4,0.6,0.0,7,10,63.09,25.52,2.472,4226.92,41.06,1.451
KP200+KQ150,0.0,0.4,0.6,0.0,10,14,51.06,22.5,2.27,2297.95,29.03,1.16
KP200+KQ150,0.0,0.45,0.0,0.55,3,4,46.81,32.25,1.451,1824.61,25.27,1.28
KP200+KQ150,0.0,0.45,0.0,0.55,5,7,44.88,25.14,1.785,1638.06,22.84,1.406
KP200+KQ150,0.0,0.45,0.0,0.55,7,10,43.45,21.83,1.99,1510.22,21.41,1.475
KP200+KQ150,0.0,0.45,0.0,0.55,10,14,39.26,26.14,1.502,1181.95,17.23,1.426
KP200+KQ150,0.0,0.45,0.05,0.5,3,4,58.83,28.99,2.029,3428.93,36.8,1.519
KP200+KQ150,0.0,0.45,0.05,0.5,5,7,48.6,23.64,2.056,2013.14,26.57,1.491
KP200+KQ150,0.0,0.45,0.05,0.5,7,10,42.3,24.53,1.724,1413.41,20.26,1.424
KP200+KQ150,0.0,0.45,0.05,0.5,10,14,33.97,27.86,1.219,851.25,11.94,1.279
KP200+KQ150,0.0,0.45,0.1,0.45,3,4,51.16,28.68,1.784,2310.79,29.13,1.424
KP200+KQ150,0.0,0.45,0.1,0.45,5,7,48.71,27.41,1.777,2024.84,26.67,1.511
KP200+KQ150,0.0,0.45,0.1,0.45,7,10,44.76,24.33,1.84,1627.19,22.73,1.493
KP200+KQ150,0.0,0.45,0.1,0.45,10,14,39.54,27.91,1.417,1201.41,17.5,1.267
KP200+KQ150,0.0,0.45,0.15,0.4,3,4,45.29,34.72,1.304,1676.21,23.25,1.297
KP200+KQ150,0.0,0.45,0.15,0.4,5,7,49.78,25.01,1.99,2146.52,27.75,1.511
KP200+KQ150,0.0,0.45,0.15,0.4,7,10,51.82,21.95,2.361,2392.91,29.79,1.386
KP200+KQ150,0.0,0.45,0.15,0.4,10,14,40.64,24.38,1.667,1282.79,18.61,1.315
KP200+KQ150,0.0,0.45,0.2,0.35,3,4,51.11,32.16,1.589,2304.08,29.08,1.399
KP200+KQ150,0.0,0.45,0.2,0.35,5,7,45.6,26.51,1.72,1706.22,23.57,1.431
KP200+KQ150,0.0,0.45,0.2,0.35,7,10,46.0,27.85,1.652,1745.06,23.97,1.564
KP200+KQ150,0.0,0.45,0.2,0.35,10,14,53.94,24.02,2.245,2673.07,31.9,1.038
KP200+KQ150,0.0,0.45,0.25,0.3,3,4,41.13,37.9,1.085,1320.21,19.09,1.184
KP200+KQ150,0.0,0.45,0.25,0.3,5,7,43.37,25.73,1.686,1503.92,21.34,1.353
KP200+KQ150,0.0,0.45,0.25,0.3,7,10,45.2,23.23,1.946,1667.84,23.16,1.541
KP200+KQ150,0.0,0.45,0.25,0.3,10,14,45.57,22.57,2.019,1703.18,23.54,1.365
KP200+KQ150,0.0,0.45,0.3,0.25,3,4,41.36,35.84,1.154,1338.43,19.33,1.193
KP200+KQ150,0.0,0.45,0.3,0.25,5,7,44.75,24.82,1.803,1626.42,22.72,1.416
KP200+KQ150,0.0,0.45,0.3,0.25,7,10,53.81,28.14,1.912,2655.51,31.78,1.427
KP200+KQ150,0.0,0.45,0.3,0.25,10,14,42.09,22.74,1.851,1396.49,20.06,1.375
KP200+KQ150,0.0,0.45,0.35,0.2,3,4,34.46,36.55,0.943,878.4,12.43,1.066
KP200+KQ150,0.0,0.45,0.35,0.2,5,7,48.26,25.74,1.875,1976.84,26.23,1.498
KP200+KQ150,0.0,0.45,0.35,0.2,7,10,57.1,25.65,2.226,3143.29,35.06,1.485
KP200+KQ150,0.0,0.45,0.35,0.2,10,14,45.51,23.43,1.942,1697.13,23.47,1.33
KP200+KQ150,0.0,0.45,0.4,0.15,3,4,39.41,32.61,1.208,1192.46,17.38,1.176
KP200+KQ150,0.0,0.45,0.4,0.15,5,7,55.5,29.48,1.882,2897.24,33.46,1.238
KP200+KQ150,0.0,0.45,0.4,0.15,7,10,56.5,25.46,2.219,3049.72,34.47,1.393
KP200+KQ150,0.0,0.45,0.4,0.15,10,14,51.3,24.51,2.093,2327.66,29.27,1.164
KP200+KQ150,0.0,0.45,0.45,0.1,3,4,39.73,34.88,1.139,1215.57,17.7,1.195
KP200+KQ150,0.0,0.45,0.45,0.1,5,7,54.18,26.39,2.053,2706.73,32.14,1.217
KP200+KQ150,0.0,0.45,0.45,0.1,7,10,57.78,25.32,2.282,3252.57,35.74,1.49
KP200+KQ150,0.0,0.45,0.45,0.1,10,14,51.11,23.58,2.168,2304.4,29.08,1.163
KP200+KQ150,0.0,0.45,0.5,0.05,3,4,35.22,34.6,1.018,921.67,13.19,1.103
KP200+KQ150,0.0,0.45,0.5,0.05,5,7,54.32,25.98,2.091,2726.2,32.28,1.209
KP200+KQ150,0.0,0.45,0.5,0.05,7,10,63.26,21.88,2.891,4261.18,41.22,1.46
KP200+KQ150,0.0,0.45,0.5,0.05,10,14,53.6,21.6,2.481,2626.36,31.56,1.136
KP200+KQ150,0.0,0.45,0.55,0.0,3,4,31.3,41.88,0.747,714.54,9.71,1.015
KP200+KQ150,0.0,0.45,0.55,0.0,5,7,55.69,28.59,1.948,2925.49,33.65,1.232
KP200+KQ150,0.0,0.45,0.55,0.0,7,10,59.91,23.22,2.581,3618.73,37.88,1.416
KP200+KQ150,0.0,0.45,0.55,0.0,10,14,52.46,21.7,2.417,2475.14,30.43,1.184
KP200+KQ150,0.0,0.5,0.0,0.5,3,4,46.29,34.59,1.338,1773.13,24.68,1.263
KP200+KQ150,0.0,0.5,0.0,0.5,5,7,45.01,25.86,1.74,1650.0,22.97,1.417
KP200+KQ150,0.0,0.5,0.0,0.5,7,10,41.1,26.26,1.565,1318.33,19.07,1.384
KP200+KQ150,0.0,0.5,0.0,0.5,10,14,37.15,28.73,1.293,1039.76,15.12,1.383
KP200+KQ150,0.0,0.5,0.05,0.45,3,4,47.71,30.02,1.589,1917.27,25.67,1.349
KP200+KQ150,0.0,0.5,0.05,0.45,5,7,45.29,23.64,1.916,1676.36,23.25,1.425
KP200+KQ150,0.0,0.5,0.05,0.45,7,10,46.11,22.8,2.023,1755.77,24.08,1.524
KP200+KQ150,0.0,0.5,0.05,0.45,10,14,32.74,31.01,1.056,786.16,10.71,1.253
KP200+KQ150,0.0,0.5,0.1,0.4,3,4,46.2,27.8,1.662,1763.81,24.16,1.318
KP200+KQ150,0.0,0.5,0.1,0.4,5,7,48.26,25.23,1.913,1976.41,26.23,1.481
KP200+KQ150,0.0,0.5,0.1,0.4,7,10,47.56,22.91,2.076,1901.96,25.53,1.293
KP200+KQ150,0.0,0.5,0.1,0.4,10,14,40.48,25.88,1.564,1270.61,18.44,1.306
KP200+KQ150,0.0,0.5,0.15,0.35,3,4,44.67,40.73,1.097,1619.23,22.64,1.264
KP200+KQ150,0.0,0.5,0.15,0.35,5,7,45.39,26.04,1.743,1685.94,23.36,1.416
KP200+KQ150,0.0,0.5,0.15,0.35,7,10,40.15,27.57,1.457,1246.38,18.12,1.407
KP200+KQ150,0.0,0.5,0.15,0.35,10,14,40.1,24.95,1.607,1242.77,18.07,1.317
KP200+KQ150,0.0,0.5,0.2,0.3,3,4,41.03,38.65,1.061,1312.52,18.99,1.188
KP200+KQ150,0.0,0.5,0.2,0.3,5,7,37.42,31.91,1.173,1057.17,15.39,1.235
KP200+KQ150,0.0,0.5,0.2,0.3,7,10,41.81,24.59,1.701,1374.35,19.78,1.475
KP200+KQ150,0.0,0.5,0.2,0.3,10,14,45.68,23.44,1.949,1714.06,23.65,1.45
KP200+KQ150,0.0,0.5,0.25,0.25,3,4,39.65,33.68,1.177,1209.76,17.5,1.173
KP200+KQ150,0.0,0.5,0.25,0.25,5,7,40.42,24.82,1.628,1266.67,18.39,1.312
KP200+KQ150,0.0,0.5,0.25,0.25,7,10,42.2,24.33,1.734,1405.38,20.16,1.48
KP200+KQ150,0.0,0.5,0.25,0.25,10,14,47.73,25.06,1.905,1920.15,25.7,1.182
KP200+KQ150,0.0,0.5,0.3,0.2,3,4,38.32,30.96,1.238,1116.61,16.29,1.158
KP200+KQ150,0.0,0.5,0.3,0.2,5,7,48.83,24.82,1.967,2038.7,26.8,1.517
KP200+KQ150,0.0,0.5,0.3,0.2,7,10,42.7,22.54,1.894,1446.83,20.67,1.478
KP200+KQ150,0.0,0.5,0.3,0.2,10,14,43.35,25.09,1.727,1501.67,21.31,1.362
KP200+KQ150,0.0,0.5,0.35,0.15,3,4,36.76,33.62,1.093,1014.76,14.73,1.131
KP200+KQ150,0.0,0.5,0.35,0.15,5,7,40.82,24.82,1.644,1296.79,18.79,1.348
KP200+KQ150,0.0,0.5,0.35,0.15,7,10,53.8,25.28,2.128,2654.22,31.77,1.422
KP200+KQ150,0.0,0.5,0.35,0.15,10,14,47.68,23.17,2.058,1914.11,25.64,1.178
KP200+KQ150,0.0,0.5,0.4,0.1,3,4,34.87,31.16,1.119,901.28,12.83,1.092
KP200+KQ150,0.0,0.5,0.4,0.1,5,7,50.82,27.7,1.834,2268.38,28.78,1.169
KP200+KQ150,0.0,0.5,0.4,0.1,7,10,60.89,23.71,2.569,3797.99,38.86,1.129
KP200+KQ150,0.0,0.5,0.4,0.1,10,14,50.62,21.91,2.31,2245.12,28.59,1.217
KP200+KQ150,0.0,0.5,0.45,0.05,3,4,35.82,33.31,1.075,956.97,13.85,1.119
KP200+KQ150,0.0,0.5,0.45,0.05,5,7,49.56,30.83,1.608,2120.43,27.52,1.144
KP200+KQ150,0.0,0.5,0.45,0.05,7,10,61.6,22.38,2.753,3932.7,39.57,1.139
KP200+KQ150,0.0,0.5,0.45,0.05,10,14,54.99,21.89,2.512,2822.77,32.96,1.216
KP200+KQ150,0.0,0.5,0.5,0.0,3,4,31.89,36.9,0.864,743.12,10.23,1.027
KP200+KQ150,0.0,0.5,0.5,0.0,5,7,50.83,23.63,2.151,2270.01,28.8,1.164
KP200+KQ150,0.0,0.5,0.5,0.0,7,10,60.24,22.38,2.692,3676.82,38.2,1.122
KP200+KQ150,0.0,0.5,0.5,0.0,10,14,53.95,22.13,2.438,2675.5,31.92,1.21
KP200+KQ150,0.05,0.0,0.25,0.7,3,4,41.91,31.51,1.33,1382.16,19.84,1.171
KP200+KQ150,0.05,0.0,0.25,0.7,5,7,59.71,28.21,2.117,3582.89,37.68,1.276
KP200+KQ150,0.05,0.0,0.25,0.7,7,10,48.04,27.44,1.751,1952.26,26.0,1.124
KP200+KQ150,0.05,0.0,0.25,0.7,10,14,38.05,26.62,1.429,1098.49,16.02,1.166
KP200+KQ150,0.05,0.0,0.3,0.65,3,4,39.28,31.39,1.252,1183.47,17.52,1.103
KP200+KQ150,0.05,0.0,0.3,0.65,5,7,60.15,27.01,2.227,3662.0,38.12,1.279
KP200+KQ150,0.05,0.0,0.3,0.65,7,10,52.01,28.17,1.846,2416.98,29.98,1.172
KP200+KQ150,0.05,0.0,0.3,0.65,10,14,37.27,27.5,1.355,1047.1,15.23,1.155
KP200+KQ150,0.05,0.0,0.35,0.6,3,4,48.23,31.47,1.533,1973.23,26.2,1.271
KP200+KQ150,0.05,0.0,0.35,0.6,5,7,49.29,26.2,1.881,2089.59,27.25,1.461
KP200+KQ150,0.05,0.0,0.35,0.6,7,10,53.93,28.43,1.897,2672.44,31.9,1.287
KP200+KQ150,0.05,0.0,0.35,0.6,10,14,41.79,24.72,1.691,1372.02,19.75,1.263
KP200+KQ150,0.05,0.0,0.4,0.55,3,4,59.84,29.71,2.014,3606.05,37.81,1.486
KP200+KQ150,0.05,0.0,0.4,0.55,5,7,54.6,28.22,1.935,2766.74,32.57,1.56
KP200+KQ150,0.05,0.0,0.4,0.55,7,10,56.13,28.01,2.004,2992.75,34.1,1.33
KP200+KQ150,0.05,0.0,0.4,0.55,10,14,42.17,23.63,1.785,1402.94,20.13,1.257
KP200+KQ150,0.05,0.0,0.45,0.5,3,4,79.86,27.11,2.946,9095.08,57.83,1.711
KP200+KQ150,0.05,0.0,0.45,0.5,5,7,63.14,29.33,2.153,4236.62,41.1,1.74
KP200+KQ150,0.05,0.0,0.45,0.5,7,10,60.25,24.68,2.441,3679.94,38.22,1.402
KP200+KQ150,0.05,0.0,0.45,0.5,10,14,41.87,23.03,1.818,1379.12,19.84,1.244
KP200+KQ150,0.05,0.0,0.5,0.45,3,4,69.65,31.3,2.225,5763.05,47.62,1.632
KP200+KQ150,0.05,0.0,0.5,0.45,5,7,63.64,26.51,2.4,4340.14,41.6,1.744
KP200+KQ150,0.05,0.0,0.5,0.45,7,10,55.27,23.72,2.33,2863.12,33.23,1.319
KP200+KQ150,0.05,0.0,0.5,0.45,10,14,45.12,22.46,2.009,1660.72,23.09,1.322
KP200+KQ150,0.05,0.0,0.55,0.4,3,4,63.43,35.41,1.791,4296.75,41.4,1.541
KP200+KQ150,0.05,0.0,0.55,0.4,5,7,62.57,25.17,2.486,4122.1,40.54,1.768
KP200+KQ150,0.05,0.0,0.55,0.4,7,10,51.51,23.29,2.212,2354.25,29.48,1.678
KP200+KQ150,0.05,0.0,0.55,0.4,10,14,48.65,25.49,1.909,2018.2,26.61,1.411
KP200+KQ150,0.05,0.0,0.6,0.35,3,4,63.0,30.31,2.078,4208.15,40.96,1.53
KP200+KQ150,0.05,0.0,0.6,0.35,5,7,57.86,29.56,1.958,3266.91,35.83,1.674
KP200+KQ150,0.05,0.0,0.6,0.35,7,10,46.46,23.45,1.981,1789.78,24.43,1.549
KP200+KQ150,0.05,0.0,0.6,0.35,10,14,48.78,22.81,2.138,2033.43,26.75,1.373
KP200+KQ150,0.05,0.0,0.65,0.3,3,4,74.09,32.92,2.25,7052.72,52.05,1.763
KP200+KQ150,0.05,0.0,0.65,0.3,5,7,55.66,28.13,1.978,2922.07,33.63,1.64
KP200+KQ150,0.05,0.0,0.65,0.3,7,10,47.05,26.4,1.782,1849.36,25.02,1.554
KP200+KQ150,0.05,0.0,0.65,0.3,10,14,51.13,21.72,2.354,2306.28,29.09,1.463
KP200+KQ150,0.05,0.0,0.7,0.25,3,4,92.37,31.32,2.949,15333.16,70.33,1.915
KP200+KQ150,0.05,0.0,0.7,0.25,5,7,58.14,28.49,2.04,3312.22,36.1,1.675
KP200+KQ150,0.05,0.0,0.7,0.25,7,10,47.37,26.83,1.766,1882.24,25.34,1.562
KP200+KQ150,0.05,0.0,0.7,0.25,10,14,48.61,22.66,2.145,2014.9,26.58,1.405
KP200+KQ150,0.05,0.0,0.75,0.2,3,4,94.3,31.32,3.011,16571.43,72.27,1.947
KP200+KQ150,0.05,0.0,0.75,0.2,5,7,56.28,30.34,1.855,3015.28,34.25,1.645
KP200+KQ150,0.05,0.0,0.75,0.2,7,10,43.53,26.2,1.662,1517.26,21.49,1.473
KP200+KQ150,0.05,0.0,0.75,0.2,10,14,48.84,23.81,2.051,2039.18,26.8,1.41
KP200+KQ150,0.05,0.0,0.8,0.15,3,4,90.8,31.32,2.899,14389.64,68.76,1.901
KP200+KQ150,0.05,0.0,0.8,0.15,5,7,56.16,32.24,1.742,2997.68,34.13,1.636
KP200+KQ150,0.05,0.0,0.8,0.15,7,10,46.42,29.43,1.577,1785.63,24.38,1.546
KP200+KQ150,0.05,0.0,0.8,0.15,10,14,47.41,25.02,1.895,1886.37,25.38,1.376
