univ,v,q,g,m,slots,exit,cagr,mdd,calmar,total,alpha,sharpe
KP200+KQ150,0.3,0.2,0.2,0.3,7,10,36.82,23.15,1.59,1018.82,14.79,1.416
KP200+KQ150,0.3,0.2,0.2,0.3,10,14,29.48,23.79,1.239,631.34,7.44,1.269
KP200+KQ150,0.3,0.2,0.3,0.2,3,4,42.06,39.11,1.076,1394.49,20.16,1.304
KP200+KQ150,0.3,0.2,0.3,0.2,5,7,35.32,37.32,0.946,927.83,13.29,1.247
KP200+KQ150,0.3,0.2,0.3,0.2,7,10,33.06,28.51,1.16,802.76,11.03,1.269
KP200+KQ150,0.3,0.2,0.3,0.2,10,14,29.76,25.29,1.176,643.69,7.72,1.246
KP200+KQ150,0.3,0.2,0.4,0.1,3,4,36.16,36.4,0.993,977.51,13.5,1.158
KP200+KQ150,0.3,0.2,0.4,0.1,5,7,26.66,37.62,0.709,517.27,4.62,1.009
KP200+KQ150,0.3,0.2,0.4,0.1,7,10,31.93,33.19,0.962,744.91,9.89,1.209
KP200+KQ150,0.3,0.2,0.4,0.1,10,14,42.69,22.27,1.916,1445.75,20.65,1.036
KP200+KQ150,0.3,0.2,0.5,0.0,3,4,32.29,35.61,0.907,762.89,10.38,1.047
KP200+KQ150,0.3,0.2,0.5,0.0,5,7,30.24,34.42,0.879,665.46,8.21,1.109
KP200+KQ150,0.3,0.2,0.5,0.0,7,10,39.31,35.28,1.114,1184.97,17.27,1.055
KP200+KQ150,0.3,0.2,0.5,0.0,10,14,39.05,29.15,1.339,1166.6,17.01,0.968
KP200+KQ150,0.3,0.3,0.0,0.4,3,4,30.0,41.81,0.717,654.26,8.26,0.996
KP200+KQ150,0.3,0.3,0.0,0.4,5,7,22.97,28.36,0.81,391.6,0.93,0.919
KP200+KQ150,0.3,0.3,0.0,0.4,7,10,23.69,27.45,0.863,414.14,1.65,1.008
KP200+KQ150,0.3,0.3,0.0,0.4,10,14,27.38,24.12,1.135,544.99,5.35,1.204
KP200+KQ150,0.3,0.3,0.1,0.3,3,4,33.4,35.64,0.937,820.28,11.35,1.086
KP200+KQ150,0.3,0.3,0.1,0.3,5,7,31.95,30.7,1.041,746.0,9.91,1.205
KP200+KQ150,0.3,0.3,0.1,0.3,7,10,23.9,26.4,0.905,421.07,1.87,1.042
KP200+KQ150,0.3,0.3,0.1,0.3,10,14,29.16,23.84,1.223,617.78,7.13,1.275
KP200+KQ150,0.3,0.3,0.2,0.2,3,4,31.38,28.3,1.109,718.48,9.35,1.075
KP200+KQ150,0.3,0.3,0.2,0.2,5,7,29.66,28.23,1.051,639.2,7.62,1.146
KP200+KQ150,0.3,0.3,0.2,0.2,7,10,23.41,30.05,0.779,405.34,1.38,1.018
KP200+KQ150,0.3,0.3,0.2,0.2,10,14,26.68,27.38,0.974,518.16,4.65,1.211
KP200+KQ150,0.3,0.3,0.3,0.1,3,4,34.45,38.57,0.893,877.5,11.95,1.115
KP200+KQ150,0.3,0.3,0.3,0.1,5,7,22.99,37.13,0.619,392.29,0.96,0.935
KP200+KQ150,0.3,0.3,0.3,0.1,7,10,23.85,29.47,0.809,419.4,1.82,1.011
KP200+KQ150,0.3,0.3,0.3,0.1,10,14,30.75,26.91,1.143,688.63,8.72,1.07
KP200+KQ150,0.3,0.3,0.4,0.0,3,4,32.79,43.13,0.76,788.33,10.85,1.081
KP200+KQ150,0.3,0.3,0.4,0.0,5,7,33.48,35.54,0.942,824.65,11.45,1.197
KP200+KQ150,0.3,0.3,0.4,0.0,7,10,34.93,31.69,1.102,904.97,12.9,1.071
KP200+KQ150,0.3,0.3,0.4,0.0,10,14,36.77,28.73,1.28,1015.26,14.73,0.933
KP200+KQ150,0.3,0.4,0.0,0.3,3,4,21.1,38.39,0.549,336.85,-0.94,0.804
KP200+KQ150,0.3,0.4,0.0,0.3,5,7,25.58,28.59,0.895,478.15,3.55,1.027
KP200+KQ150,0.3,0.4,0.0,0.3,7,10,23.54,22.13,1.064,409.58,1.51,1.042
KP200+KQ150,0.3,0.4,0.0,0.3,10,14,26.09,24.46,1.067,496.38,4.06,1.194
KP200+KQ150,0.3,0.4,0.1,0.2,3,4,30.7,37.47,0.819,686.39,8.5,1.067
KP200+KQ150,0.3,0.4,0.1,0.2,5,7,25.54,29.36,0.87,476.59,3.51,1.05
KP200+KQ150,0.3,0.4,0.1,0.2,7,10,23.15,21.94,1.055,397.19,1.12,1.041
KP200+KQ150,0.3,0.4,0.1,0.2,10,14,21.7,23.66,0.917,353.74,-0.34,1.047
KP200+KQ150,0.3,0.4,0.2,0.1,3,4,34.5,28.88,1.194,880.39,12.46,1.148
KP200+KQ150,0.3,0.4,0.2,0.1,5,7,20.77,30.46,0.682,327.97,-1.26,0.905
KP200+KQ150,0.3,0.4,0.2,0.1,7,10,23.46,29.9,0.785,406.93,1.43,1.03
KP200+KQ150,0.3,0.4,0.2,0.1,10,14,26.49,28.04,0.945,510.99,4.46,0.996
KP200+KQ150,0.3,0.4,0.3,0.0,3,4,32.52,40.53,0.802,774.58,10.48,1.058
KP200+KQ150,0.3,0.4,0.3,0.0,5,7,26.39,33.02,0.799,507.34,4.36,1.041
KP200+KQ150,0.3,0.4,0.3,0.0,7,10,27.48,31.09,0.884,548.77,5.44,0.867
KP200+KQ150,0.3,0.4,0.3,0.0,10,14,29.59,26.48,1.118,636.48,7.56,0.846
KP200+KQ150,0.3,0.5,0.0,0.2,3,4,28.25,35.57,0.794,579.55,6.21,1.031
KP200+KQ150,0.3,0.5,0.0,0.2,5,7,17.93,32.67,0.549,256.14,-4.11,0.823
KP200+KQ150,0.3,0.5,0.0,0.2,7,10,21.87,22.76,0.961,358.91,-0.16,1.013
KP200+KQ150,0.3,0.5,0.0,0.2,10,14,26.83,23.75,1.13,523.96,4.8,1.059
KP200+KQ150,0.3,0.5,0.1,0.1,3,4,25.68,38.68,0.664,481.68,3.91,0.977
KP200+KQ150,0.3,0.5,0.1,0.1,5,7,21.95,32.06,0.685,361.13,-0.08,0.957
KP200+KQ150,0.3,0.5,0.1,0.1,7,10,20.28,27.41,0.74,314.56,-1.76,0.949
KP200+KQ150,0.3,0.5,0.1,0.1,10,14,31.18,23.49,1.327,708.93,9.15,0.903
KP200+KQ150,0.3,0.5,0.2,0.0,3,4,23.53,40.04,0.588,409.14,1.5,0.862
KP200+KQ150,0.3,0.5,0.2,0.0,5,7,20.46,36.71,0.557,319.38,-1.58,0.875
KP200+KQ150,0.3,0.5,0.2,0.0,7,10,26.23,30.65,0.856,501.27,4.19,0.888
KP200+KQ150,0.3,0.5,0.2,0.0,10,14,29.35,24.43,1.202,625.92,7.32,0.856
KP200+KQ150,0.4,0.0,0.0,0.6,3,4,28.69,33.02,0.869,597.92,7.9,0.956
KP200+KQ150,0.4,0.0,0.0,0.6,5,7,20.86,26.47,0.788,330.39,-1.17,0.844
KP200+KQ150,0.4,0.0,0.0,0.6,7,10,17.57,28.83,0.609,247.81,-4.47,0.76
KP200+KQ150,0.4,0.0,0.0,0.6,10,14,17.01,26.28,0.647,235.34,-5.02,0.789
KP200+KQ150,0.4,0.0,0.1,0.5,3,4,25.69,46.92,0.547,481.83,3.01,0.899
KP200+KQ150,0.4,0.0,0.1,0.5,5,7,17.88,30.31,0.59,255.06,-4.15,0.758
KP200+KQ150,0.4,0.0,0.1,0.5,7,10,22.48,27.34,0.822,376.83,0.45,0.884
KP200+KQ150,0.4,0.0,0.1,0.5,10,14,22.11,30.02,0.737,365.93,0.08,0.961
KP200+KQ150,0.4,0.0,0.2,0.4,3,4,14.06,47.23,0.298,175.47,-7.75,0.58
KP200+KQ150,0.4,0.0,0.2,0.4,5,7,28.27,28.76,0.983,580.29,6.23,1.047
KP200+KQ150,0.4,0.0,0.2,0.4,7,10,24.97,32.27,0.774,456.66,2.93,1.027
KP200+KQ150,0.4,0.0,0.2,0.4,10,14,27.12,32.58,0.833,535.07,5.09,1.157
KP200+KQ150,0.4,0.0,0.3,0.3,3,4,24.02,38.86,0.618,425.05,1.99,0.853
KP200+KQ150,0.4,0.0,0.3,0.3,5,7,34.16,25.9,1.319,861.82,12.13,1.224
KP200+KQ150,0.4,0.0,0.3,0.3,7,10,28.19,29.99,0.94,577.1,6.15,1.124
KP200+KQ150,0.4,0.0,0.3,0.3,10,14,26.07,28.11,0.927,495.44,4.03,1.131
KP200+KQ150,0.4,0.0,0.4,0.2,3,4,33.74,45.22,0.746,838.92,12.19,1.081
KP200+KQ150,0.4,0.0,0.4,0.2,5,7,24.22,39.18,0.618,431.34,2.18,0.971
KP200+KQ150,0.4,0.0,0.4,0.2,7,10,28.1,33.52,0.838,573.4,6.06,1.117
KP200+KQ150,0.4,0.0,0.4,0.2,10,14,26.26,33.1,0.793,502.37,4.22,1.129
KP200+KQ150,0.4,0.0,0.5,0.1,3,4,24.28,44.36,0.547,433.31,2.65,0.875
KP200+KQ150,0.4,0.0,0.5,0.1,5,7,27.54,32.76,0.841,551.06,5.5,1.068
KP200+KQ150,0.4,0.0,0.5,0.1,7,10,27.3,35.9,0.761,541.99,5.27,1.095
KP200+KQ150,0.4,0.0,0.5,0.1,10,14,28.96,24.14,1.2,609.17,6.93,1.217
KP200+KQ150,0.4,0.0,0.6,0.0,3,4,30.05,39.26,0.765,656.9,8.06,0.996
KP200+KQ150,0.4,0.0,0.6,0.0,5,7,30.78,42.61,0.722,689.95,8.75,1.097
KP200+KQ150,0.4,0.0,0.6,0.0,7,10,33.66,31.38,1.073,834.31,11.63,1.279
KP200+KQ150,0.4,0.0,0.6,0.0,10,14,29.36,22.07,1.33,626.12,7.32,1.229
KP200+KQ150,0.4,0.1,0.0,0.5,3,4,24.22,48.14,0.503,431.38,2.32,0.849
KP200+KQ150,0.4,0.1,0.0,0.5,5,7,23.46,27.99,0.838,407.09,1.43,0.948
