ticker,name,strategy,current_price,daily_return,per,pbr,market_cap,rsi,bb_position,ma_div_20,ma_div_60,52w_position,from_52w_high,from_52w_low,volume_signal,entry_score,score_details
340570,티앤엘,A,54200,-1.4545454545454546,10.080951945080091,2.212644902059267,4405.376,78.50467289719626,1.0,15.159885265058962,15.419424677468019,0.26328800988875156,-35.476190476190474,24.454649827784156,2.544172093774808,0.307080874140472,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.7367119901112484), 'ma': np.float64(0.11451438306329953), 'volume': 1.0}"
098120,마이크로컨텍솔,A+B,19650,-4.37956204379562,10.273324018867925,2.177944692,1633.458519,69.85645933014354,0.7490474650283561,9.05458278991037,3.1848137159660777,0.5931433292028088,-33.389830508474574,271.45557655954633,1.1648274637600153,0.29511910848839984,"{'rsi': np.float64(0.0035885167464115852), 'bollinger': np.float64(0.25095253497164394), '52week': np.float64(0.40685667079719123), 'ma': np.float64(0.420379657100848), 'volume': np.float64(0.5824137318800077)}"
383220,F&F,A,70800,-3.146374829001368,7.709326065946561,1.5493521336760925,27121.4091,71.91011235955057,0.9348962718950872,6.932487539646578,0.3496173107814488,0.5333333333333333,-14.389359129383314,23.776223776223777,1.0527561168709405,0.28057713157728903,"{'rsi': 0.0, 'bollinger': np.float64(0.06510372810491283), '52week': np.float64(0.4666666666666667), 'ma': np.float64(0.4912595672304638), 'volume': np.float64(0.5263780584354703)}"
206650,유바이오로직스,A+B,12500,-0.1597444089456869,9.355180357142856,2.6390549078871617,4584.038375,75.1937984496124,1.0,8.53049706967658,3.528242504555243,0.5426008968609866,-14.030261348005501,24.00793650793651,1.4541826627265086,0.2694176963983026,"{'rsi': 0.0, 'bollinger': 0, '52week': np.float64(0.45739910313901344), 'ma': np.float64(0.4117939373861189), 'volume': np.float64(0.7270913313632543)}"
271560,오리온,A,117800,0.2553191489361702,8.664849022511628,1.2477512590687456,46573.563496,69.8581560283688,0.8108788270996675,6.001979663457212,10.299625468164795,0.6946308724832215,-7.171000788022066,21.318228630278064,1.7742028642048233,0.2522650571513734,"{'rsi': np.float64(0.0035460992907800915), 'bollinger': np.float64(0.18912117290033248), '52week': np.float64(0.30536912751677847), 'ma': np.float64(0.24250936329588013), 'volume': np.float64(0.8871014321024117)}"
489790,한화비전,B,56900,-7.9288025889967635,999.0,3.5981831049599196,28727.89391,62.19931271477663,0.7944064219367245,7.607205333081178,22.499506629110684,0.6791720569210866,-17.893217893217894,85.64437194127244,0.9654147994592509,0.21835073688799206,"{'rsi': np.float64(0.19501718213058422), 'bollinger': np.float64(0.2055935780632755), '52week': np.float64(0.3208279430789134), 'ma': 0.0, 'volume': np.float64(0.48270739972962545)}"
402340,SK스퀘어,A,505000,-11.403508771929824,9.527780756320526,2.682538127362664,667039.93075,64.5101663585952,0.8084412873610982,11.031715494970593,41.350998320582185,0.8686337914308812,-11.403508771929824,571.5425531914893,2.32615079039181,0.2054647549288401,"{'rsi': np.float64(0.13724584103512), 'bollinger': np.float64(0.19155871263890178), '52week': np.float64(0.13136620856911885), 'ma': 0.0, 'volume': 1.0}"
000660,SK하이닉스,B,830000,-8.690869086908691,16.92156363628726,6.042038981044194,6042419.6295,62.77777777777778,0.7908901902761976,7.457276022786122,29.51548724350472,0.8938457403923676,-8.690869086908691,403.6407766990291,1.5801186721525855,0.19250534934318675,"{'rsi': np.float64(0.18055555555555552), 'bollinger': np.float64(0.20910980972380244), '52week': np.float64(0.10615425960763236), 'ma': 0.0, 'volume': np.float64(0.7900593360762928)}"
124500,아이티센글로벌,B,47250,-12.174721189591079,10.59337102173913,2.7287553527874566,10964.1390075,63.469119579500656,0.8053440243016313,23.602118893466745,65.71291625506345,0.8666259417633884,-12.174721189591079,907.4626865671642,1.2621868630589708,0.1762020554798961,"{'rsi': np.float64(0.16327201051248358), 'bollinger': np.float64(0.19465597569836868), '52week': np.float64(0.13337405823661164), 'ma': 0.0, 'volume': np.float64(0.6310934315294854)}"
278470,에이피알,B,274000,1.4814814814814816,43.791628821520064,29.41210057355893,102559.9947,74.39613526570048,0.7521163834404498,9.940816531246865,12.633598246094824,0.9508196721311475,-4.195804195804196,552.3809523809524,1.026009910007255,0.15000430954901178,"{'rsi': 0.0, 'bollinger': np.float64(0.24788361655955016), '52week': np.float64(0.049180327868852514), 'ma': np.float64(0.1841600438476294), 'volume': np.float64(0.5130049550036275)}"
108490,로보티즈,B,307500,-9.15805022156573,1179.0268578947368,43.88150891283056,44803.0206,64.98740554156171,0.8190157799766886,14.17432470064049,20.06794088362195,0.8999580469229032,-9.15805022156573,974.0482011875654,0.8191748275374292,0.13349478901604725,"{'rsi': np.float64(0.12531486146095716), 'bollinger': np.float64(0.18098422002331138), '52week': np.float64(0.10004195307709685), 'ma': 0.0, 'volume': np.float64(0.4095874137687146)}"
037460,삼지전자,A,21450,-5.921052631578947,3.4418121622418876,0.5140729870759289,3500.322969,73.09644670050761,0.8934469093712908,19.305856832971802,42.76523050982829,0.9039829302987198,-5.921052631578947,145.4233409610984,1.289130236680633,0.10977139738509356,"{'rsi': 0.0, 'bollinger': np.float64(0.10655309062870921), '52week': np.float64(0.09601706970128021), 'ma': 0.0, 'volume': np.float64(0.6445651183403165)}"
036620,감성코퍼레이션,B,6760,-2.4531024531024532,20.059196457704918,5.283294403799655,6118.0549196,82.0627802690583,0.9616835192825224,18.471784086926043,14.543914148545603,0.956687898089172,-2.4531024531024532,124.95840266222962,1.1865549391878245,0.10509949783786574,"{'rsi': 0.0, 'bollinger': np.float64(0.03831648071747762), '52week': np.float64(0.043312101910828016), 'ma': np.float64(0.1364021462863599), 'volume': np.float64(0.5932774695939123)}"
043260,성호전자,B,16840,-3.1627372052903966,999.0,7.345266539483395,11943.4033932,66.52806652806653,0.9365834696955461,22.722635184375456,121.10860669190535,0.9666282385777561,-3.1627372052903966,1752.5852585258526,0.7081247541139284,0.07813206832173233,"{'rsi': np.float64(0.0867983367983367), 'bollinger': np.float64(0.06341653030445393), '52week': np.float64(0.03337176142224385), 'ma': 0.0, 'volume': np.float64(0.3540623770569642)}"
