V,Q,G,M,mom,gs,E,X,S,cal_78,cagr_78,mdd_78,cal_525,cagr_525,mdd_525,score
30,15,15,40,6m-1m,2f_rev_oca_0.7,3,6,7,3.195,121.01,37.88,3.181,104.85,32.96,3.1879999999999997
35,0,20,45,6m,2f_rev_oca_0.7,3,6,7,2.16,112.85,52.24,4.097,121.57,29.68,3.1285000000000003
25,15,10,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.672,106.14,39.72,3.558,119.71,33.64,3.115
30,0,20,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.812,109.13,38.81,3.396,116.52,34.31,3.104
35,5,20,40,6m,2f_rev_oca_0.7,3,4,5,2.505,126.64,50.56,3.643,119.41,32.78,3.074
30,15,10,45,6m-1m,2f_rev_oca_0.7,3,4,5,2.735,115.51,42.23,3.352,111.66,33.31,3.0435
35,0,15,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.871,109.11,38.0,3.145,115.42,36.7,3.008
35,0,20,45,6m-1m,2f_rev_oca_0.7,3,4,5,2.521,129.43,51.34,3.478,132.84,38.2,2.9995000000000003
25,10,15,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.577,102.41,39.73,3.358,113.03,33.66,2.9675000000000002
40,0,5,55,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.495,103.83,41.61,3.44,115.21,33.49,2.9675000000000002
35,15,10,40,6m-1m,2f_rev_oca_0.7,3,6,7,3.045,127.9,42.0,2.866,114.3,39.88,2.9555
40,15,5,40,6m-1m,2f_rev_oca_0.7,3,4,5,3.137,123.76,39.45,2.765,109.06,39.45,2.951
30,5,20,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.673,102.31,38.28,3.195,109.61,34.31,2.934
25,5,20,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.801,101.15,36.11,3.035,106.61,35.13,2.918
40,0,15,45,6m,2f_rev_oca_0.7,3,6,7,2.561,116.31,45.42,3.238,113.93,35.18,2.8994999999999997
40,5,5,50,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.569,101.98,39.7,3.221,109.21,33.91,2.895
40,15,15,30,6m-1m,2f_rev_accel_opm_0.5,3,4,5,3.143,123.04,39.15,2.639,103.3,39.15,2.891
25,10,20,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.779,99.2,35.7,3.003,99.39,33.09,2.891
40,0,20,40,6m-1m,2f_rev_oca_0.7,3,4,5,2.668,127.33,47.72,3.081,126.77,41.14,2.8745000000000003
40,5,15,40,6m,2f_rev_oca_0.7,3,4,5,2.906,133.35,45.88,2.835,105.74,37.3,2.8705
40,0,15,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.782,104.64,37.61,2.958,107.36,36.3,2.87
30,5,15,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.299,103.74,45.11,3.44,118.01,34.31,2.8695
40,15,5,40,6m-1m,2f_rev_accel_opm_0.5,3,4,5,2.946,119.58,40.59,2.782,107.0,38.46,2.864
30,10,10,50,6m-1m,2f_rev_oca_0.7,3,6,7,2.609,113.91,43.67,3.116,116.43,37.37,2.8625
20,15,15,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.471,101.78,41.19,3.251,110.81,34.09,2.8609999999999998
20,10,20,50,6m-1m,2f_rev_oca_0.7,5,8,5,1.775,81.42,45.87,3.927,120.05,30.57,2.851
40,5,5,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.698,101.28,37.54,2.969,109.32,36.82,2.8335
35,5,20,40,6m,2f_rev_oca_0.7,3,6,7,2.355,117.03,49.69,3.307,112.27,33.95,2.831
30,15,10,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.561,108.14,42.23,3.095,106.14,34.29,2.8280000000000003
40,10,10,40,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.638,107.22,40.64,3.01,103.14,34.26,2.824
40,10,5,45,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.455,102.89,41.91,3.19,108.3,33.95,2.8225
40,5,0,55,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.38,100.86,42.38,3.256,112.05,34.42,2.8179999999999996
40,5,0,55,6m-1m,2f_rev_oca_0.7,5,8,5,2.38,100.86,42.38,3.256,112.05,34.42,2.8179999999999996
40,5,20,35,6m,2f_rev_oca_0.7,3,4,5,2.758,121.29,43.98,2.866,111.89,39.03,2.8120000000000003
20,10,25,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.346,110.54,47.12,3.272,122.37,37.39,2.809
25,0,25,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.751,99.23,36.07,2.859,101.57,35.53,2.8049999999999997
35,15,0,50,6m-1m,2f_rev_oca_0.7,3,6,7,2.497,120.09,48.09,3.088,119.05,38.55,2.7925
35,15,0,50,6m-1m,2f_rev_accel_opm_0.5,3,6,7,2.497,120.09,48.09,3.088,119.05,38.55,2.7925
25,10,20,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.234,111.99,50.13,3.351,124.55,37.17,2.7925
30,10,20,40,6m-1m,2f_rev_oca_0.7,3,6,7,2.146,114.22,53.23,3.437,111.06,32.31,2.7915
30,0,10,60,6m-1m,2f_rev_oca_0.7,3,6,7,1.374,83.75,60.94,4.204,144.99,34.49,2.7889999999999997
40,0,5,55,6m-1m,2f_rev_oca_0.7,5,8,5,2.371,99.77,42.07,3.204,112.42,35.08,2.7875
35,5,5,55,6m-1m,2f_rev_oca_0.7,5,8,5,2.633,100.65,38.23,2.933,106.6,36.34,2.783
40,0,10,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.51,102.68,40.91,3.038,110.48,36.36,2.774
40,5,10,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.624,100.21,38.19,2.894,104.43,36.08,2.7590000000000003
40,5,10,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.595,119.21,45.93,2.905,111.11,38.25,2.75
35,5,20,40,6m-1m,2f_rev_oca_0.7,3,4,5,2.484,122.32,49.25,2.978,121.53,40.81,2.731
35,0,20,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.651,103.43,39.02,2.811,109.67,39.02,2.731
20,15,10,55,6m-1m,2f_rev_oca_0.7,3,4,5,1.53,85.01,55.58,3.93,132.34,33.68,2.73
20,10,25,45,6m-1m,2f_rev_oca_0.7,3,4,5,2.447,117.77,48.13,3.011,121.88,40.48,2.729
35,15,10,40,6m-1m,2f_rev_oca_0.7,3,4,5,3.03,125.49,41.42,2.403,99.54,41.42,2.7165
40,5,5,50,6m-1m,2f_rev_oca_0.7,3,6,7,2.25,118.21,52.54,3.166,115.28,36.41,2.708
25,15,15,45,6m,2f_rev_oca_0.7,5,8,5,2.664,97.09,36.44,2.747,99.9,36.36,2.7055
25,5,25,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.213,101.22,45.74,3.183,107.84,33.88,2.698
30,15,5,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.386,101.2,42.41,3.006,108.1,35.96,2.6959999999999997
40,5,10,45,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.291,100.73,43.97,3.095,106.12,34.29,2.693
35,5,15,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.561,99.2,38.74,2.807,100.11,35.67,2.684
30,10,5,55,6m-1m,2f_rev_oca_0.7,5,8,5,2.449,101.29,41.36,2.917,108.62,37.23,2.683
25,10,10,55,6m-1m,2f_rev_oca_0.7,3,6,7,1.347,80.34,59.66,3.993,128.76,32.25,2.67
30,15,10,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.409,98.94,41.08,2.927,104.3,35.63,2.668
25,15,5,55,6m-1m,2f_rev_oca_0.7,3,6,7,1.345,79.01,58.77,3.978,128.29,32.25,2.6615
20,10,25,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.731,101.98,37.34,2.579,96.3,37.34,2.6550000000000002
40,15,10,35,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.751,108.6,39.48,2.553,100.81,39.48,2.652
40,0,20,40,6m,2f_rev_oca_0.7,3,4,5,2.373,113.58,47.86,2.917,110.7,37.94,2.645
40,0,15,45,6m,2f_rev_oca_0.7,3,4,5,1.801,81.79,45.42,3.488,116.35,33.36,2.6445
35,5,15,45,6m,2f_rev_oca_0.7,3,6,7,2.067,101.2,48.97,3.219,109.03,33.87,2.643
35,10,15,40,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.555,98.59,38.58,2.725,96.41,35.38,2.64
35,15,5,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.668,118.42,44.39,2.61,103.46,39.63,2.6390000000000002
40,15,0,45,6m-1m,2f_rev_accel_opm_0.5,3,4,5,2.482,119.03,47.97,2.781,108.73,39.1,2.6315
40,15,0,45,6m-1m,2f_rev_oca_0.7,3,4,5,2.482,119.03,47.97,2.781,108.73,39.1,2.6315
40,15,5,40,6m-1m,2f_rev_oca_0.7,3,6,7,2.742,114.34,41.71,2.515,103.77,41.26,2.6285
35,0,20,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.077,112.88,54.33,3.167,122.41,38.65,2.622
25,0,20,55,6m-1m,2f_rev_oca_0.7,5,8,5,1.576,77.39,49.12,3.653,118.87,32.54,2.6145
20,5,30,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.417,98.51,40.75,2.809,93.84,33.41,2.613
40,5,20,35,6m-1m,2f_rev_oca_0.7,5,8,5,2.496,101.53,40.67,2.723,110.73,40.67,2.6094999999999997
35,5,20,40,6m-1m,2f_rev_oca_0.7,3,6,7,2.263,122.16,53.99,2.952,124.67,42.24,2.6075
40,10,10,40,6m-1m,2f_rev_oca_0.7,3,4,5,2.459,112.73,45.84,2.753,104.95,38.12,2.606
20,15,10,55,6m-1m,2f_rev_oca_0.7,3,6,7,1.364,79.59,58.36,3.848,125.14,32.52,2.606
20,5,25,50,6m-1m,2f_rev_oca_0.7,5,8,5,1.73,78.01,45.09,3.473,111.95,32.23,2.6014999999999997
30,5,5,60,6m-1m,2f_rev_oca_0.7,3,4,5,1.661,84.57,50.9,3.536,128.49,36.34,2.5985
20,15,20,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.191,107.32,48.99,3.005,115.3,38.37,2.598
30,5,20,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.568,117.38,45.71,2.623,115.06,43.87,2.5955000000000004
40,0,20,40,6m-1m,2f_rev_oca_0.7,3,6,7,2.371,121.47,51.22,2.82,121.46,43.07,2.5955
40,0,15,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.442,117.28,48.02,2.741,118.57,43.26,2.5915
25,15,10,50,6m-1m,2f_rev_oca_0.7,3,4,5,1.657,80.97,48.86,3.514,116.1,33.04,2.5854999999999997
40,10,5,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.34,114.12,48.78,2.83,105.83,37.4,2.585
40,5,15,40,6m-1m,2f_rev_oca_0.7,5,8,5,2.393,101.58,42.44,2.774,109.51,39.48,2.5835
35,15,15,35,6m-1m,2f_rev_oca_0.7,3,6,7,2.853,114.78,40.24,2.31,92.95,40.24,2.5815
35,0,10,55,6m,2f_rev_oca_0.7,3,4,5,1.629,81.58,50.09,3.526,118.65,33.65,2.5774999999999997
25,5,20,50,6m-1m,2f_rev_oca_0.7,3,6,7,1.682,81.95,48.71,3.467,125.23,36.12,2.5745
35,10,20,35,6m-1m,2f_rev_oca_0.7,5,8,5,2.38,95.8,40.26,2.765,95.42,34.51,2.5725
40,0,15,45,6m-1m,2f_rev_oca_0.7,3,4,5,2.553,122.58,48.02,2.588,115.18,44.51,2.5705
35,5,25,35,6m-1m,2f_rev_oca_0.7,3,4,5,2.283,116.47,51.02,2.852,110.18,38.63,2.5675
35,15,0,50,6m-1m,2f_rev_accel_opm_0.5,3,4,5,2.477,119.52,48.24,2.656,108.88,41.0,2.5665
35,15,0,50,6m-1m,2f_rev_oca_0.7,3,4,5,2.477,119.52,48.24,2.656,108.88,41.0,2.5665
30,10,15,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.412,92.89,38.51,2.72,96.2,35.37,2.566
40,5,15,40,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.449,107.37,43.84,2.683,105.5,39.32,2.566
35,10,5,50,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.342,97.99,41.85,2.79,102.1,36.59,2.566
25,0,30,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.578,94.5,36.66,2.546,92.18,36.2,2.562
20,15,5,60,6m,2f_rev_accel_opm_0.5,5,8,5,1.294,67.81,52.4,3.828,106.25,27.75,2.561
20,10,15,55,6m-1m,2f_rev_oca_0.7,5,8,5,1.665,78.12,46.91,3.454,117.94,34.15,2.5595
35,15,5,45,6m-1m,2f_rev_accel_opm_0.5,3,6,7,2.517,116.48,46.28,2.6,100.17,38.52,2.5585
35,10,20,35,6m-1m,2f_rev_oca_0.7,3,6,7,2.647,114.4,43.22,2.468,101.51,41.13,2.5575
30,15,10,45,6m,2f_rev_oca_0.7,5,8,5,2.597,94.57,36.41,2.517,91.62,36.4,2.557
40,15,5,40,6m-1m,2f_rev_accel_opm_0.5,3,6,7,2.677,113.0,42.21,2.422,102.25,42.21,2.5495
20,5,20,55,6m-1m,2f_rev_accel_opm_0.5,3,6,7,1.336,76.2,57.04,3.763,122.66,32.6,2.5495
40,10,15,35,6m-1m,2f_rev_accel_opm_0.5,3,6,7,2.691,120.33,44.72,2.406,103.13,42.86,2.5484999999999998
25,5,25,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.62,97.27,37.13,2.459,91.3,37.13,2.5395000000000003
25,5,25,45,6m-1m,2f_rev_oca_0.7,3,4,5,2.098,102.5,48.87,2.971,112.49,37.86,2.5345
40,0,10,50,6m-1m,2f_rev_oca_0.7,3,6,7,1.547,85.12,55.01,3.52,129.17,36.69,2.5335
35,10,10,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.408,97.35,40.43,2.658,102.47,38.56,2.533
30,15,5,50,6m-1m,2f_rev_oca_0.7,3,6,7,2.385,114.31,47.93,2.675,110.5,41.31,2.53
25,15,15,45,6m-1m,2f_rev_oca_0.7,3,4,5,2.546,116.73,45.85,2.512,100.93,40.18,2.529
40,10,10,40,6m,2f_rev_oca_0.7,5,8,5,2.199,96.36,43.83,2.856,102.99,36.07,2.5275
20,5,20,55,6m-1m,2f_rev_oca_0.7,5,8,5,1.659,78.6,47.39,3.396,118.67,34.94,2.5275
25,10,15,50,6m-1m,2f_rev_oca_0.7,3,6,7,1.352,77.27,57.15,3.698,119.25,32.25,2.525
35,15,5,45,6m-1m,2f_rev_oca_0.7,3,4,5,2.575,115.99,45.04,2.474,103.61,41.88,2.5245
35,5,15,45,6m,2f_rev_oca_0.7,3,4,5,1.509,77.49,51.34,3.533,115.2,32.61,2.521
40,5,20,35,6m-1m,2f_rev_oca_0.7,3,4,5,2.454,117.83,48.01,2.587,112.48,43.48,2.5205
30,5,25,40,6m,2f_rev_oca_0.7,5,8,5,2.571,101.53,39.49,2.467,97.41,39.49,2.519
30,15,15,40,6m-1m,2f_rev_oca_0.7,3,4,5,2.701,117.24,43.4,2.337,101.44,43.4,2.519
35,10,15,40,6m-1m,2f_rev_oca_0.7,3,6,7,2.589,115.14,44.47,2.448,108.86,44.47,2.5185
35,10,0,55,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.122,98.01,46.19,2.914,109.15,37.46,2.518
35,10,0,55,6m-1m,2f_rev_oca_0.7,5,8,5,2.122,98.01,46.19,2.914,109.15,37.46,2.518
40,5,20,35,6m,2f_rev_oca_0.7,3,6,7,2.51,110.41,43.98,2.525,99.97,39.6,2.5175
30,0,20,50,6m-1m,2f_rev_oca_0.7,3,6,7,2.091,102.49,49.02,2.943,121.1,41.16,2.5170000000000003
25,15,10,50,6m-1m,2f_rev_oca_0.7,3,6,7,1.438,76.84,53.45,3.588,115.69,32.25,2.513
35,5,10,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.313,99.04,42.82,2.712,102.67,37.87,2.5125
30,10,0,60,6m-1m,2f_rev_accel_opm_0.5,3,4,5,1.846,82.16,44.5,3.177,121.0,38.08,2.5115
30,10,0,60,6m-1m,2f_rev_oca_0.7,3,4,5,1.846,82.16,44.5,3.177,121.0,38.08,2.5115
35,10,10,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.552,118.08,46.27,2.462,108.67,44.14,2.507
40,0,15,45,6m,2f_rev_oca_0.7,5,8,5,2.213,91.81,41.48,2.8,99.28,35.45,2.5065
40,15,10,35,6m-1m,2f_rev_oca_0.7,5,8,5,2.512,101.81,40.53,2.497,101.21,40.53,2.5045
35,15,20,30,6m-1m,2f_rev_oca_0.7,5,8,5,2.571,94.12,36.61,2.438,87.01,35.68,2.5045
30,15,5,50,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.233,96.2,43.09,2.774,100.44,36.21,2.5035
35,0,15,50,6m,2f_rev_oca_0.7,3,4,5,1.447,74.38,51.39,3.56,116.02,32.59,2.5035
35,5,15,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.346,111.94,47.72,2.655,106.83,40.24,2.5004999999999997
20,5,30,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.278,102.79,45.12,2.722,108.5,39.85,2.5
40,15,0,45,6m-1m,2f_rev_accel_opm_0.5,3,6,7,2.293,111.0,48.4,2.703,105.03,38.85,2.498
40,15,0,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.293,111.0,48.4,2.703,105.03,38.85,2.498
40,10,0,50,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.215,94.44,42.63,2.776,98.73,35.57,2.4955
40,10,0,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.215,94.44,42.63,2.776,98.73,35.57,2.4955
35,10,20,35,6m,2f_rev_oca_0.7,3,4,5,2.729,109.67,40.19,2.252,88.34,39.22,2.4905
35,10,15,40,6m-1m,2f_rev_oca_0.7,3,4,5,2.516,111.11,44.17,2.463,103.96,42.21,2.4895
40,5,25,30,6m,2f_rev_oca_0.7,3,4,5,2.596,106.93,41.18,2.383,98.13,41.18,2.4895
40,5,15,40,6m-1m,2f_rev_oca_0.7,3,4,5,2.481,112.24,45.23,2.498,105.04,42.04,2.4895
40,10,5,45,6m-1m,2f_rev_accel_opm_0.5,3,4,5,2.244,112.56,50.15,2.733,110.36,40.38,2.4885
30,15,0,55,6m-1m,2f_rev_oca_0.7,5,8,5,2.336,95.46,40.86,2.64,101.07,38.29,2.488
30,15,0,55,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.336,95.46,40.86,2.64,101.07,38.29,2.488
40,0,20,40,6m,2f_rev_oca_0.7,3,6,7,2.226,106.53,47.86,2.749,108.14,39.34,2.4875
25,10,20,45,6m-1m,2f_rev_oca_0.7,3,4,5,1.941,109.2,56.26,3.028,123.58,40.81,2.4845
35,10,25,30,6m-1m,2f_rev_oca_0.7,5,8,5,2.511,94.03,37.45,2.458,91.52,37.24,2.4845
40,5,5,50,6m-1m,2f_rev_oca_0.7,3,4,5,2.319,115.51,49.82,2.649,105.86,39.97,2.484
35,10,5,50,6m-1m,2f_rev_oca_0.7,3,6,7,2.486,117.56,47.29,2.482,105.47,42.5,2.484
35,0,15,50,6m-1m,2f_rev_oca_0.7,3,6,7,2.171,104.26,48.02,2.79,118.17,42.36,2.4805
25,15,0,60,6m,2f_rev_oca_0.7,5,8,5,1.368,70.33,51.41,3.591,109.07,30.37,2.4795000000000003
25,15,0,60,6m,2f_rev_accel_opm_0.5,5,8,5,1.368,70.33,51.41,3.591,109.07,30.37,2.4795000000000003
35,0,10,55,6m-1m,2f_rev_accel_opm_0.5,5,8,5,1.629,77.43,47.53,3.328,112.16,33.7,2.4785
25,15,5,55,6m-1m,2f_rev_oca_0.7,5,8,5,1.458,75.82,52.01,3.492,117.27,33.59,2.475
20,15,15,50,6m-1m,2f_rev_oca_0.7,3,4,5,1.472,85.09,57.82,3.468,129.76,37.41,2.4699999999999998
30,10,10,50,6m-1m,2f_rev_oca_0.7,5,8,5,2.019,95.02,47.05,2.91,103.69,35.63,2.4645
25,15,15,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.477,89.54,36.15,2.449,88.55,36.15,2.463
40,5,10,45,6m-1m,2f_rev_oca_0.7,3,4,5,2.586,115.66,44.73,2.338,104.59,44.73,2.4619999999999997
40,0,20,40,6m-1m,2f_rev_oca_0.7,5,8,5,2.435,101.97,41.87,2.488,104.18,41.87,2.4615
20,15,5,60,6m-1m,2f_rev_accel_opm_0.5,3,6,7,1.304,73.65,56.46,3.607,119.17,33.04,2.4555000000000002
30,0,15,55,6m-1m,2f_rev_oca_0.7,5,8,5,1.477,77.86,52.72,3.434,122.53,35.68,2.4555000000000002
40,0,10,50,6m-1m,2f_rev_accel_opm_0.5,5,8,5,1.461,77.85,53.3,3.447,117.24,34.01,2.454
40,5,10,45,6m,2f_rev_oca_0.7,5,8,5,2.361,96.71,40.97,2.544,101.01,39.7,2.4525
40,10,10,40,6m-1m,2f_rev_oca_0.7,3,6,7,2.465,117.96,47.85,2.438,107.92,44.28,2.4515000000000002
30,0,30,40,6m-1m,2f_rev_oca_0.7,5,8,5,2.511,94.45,37.61,2.38,89.52,37.61,2.4455
30,15,25,30,6m-1m,2f_rev_oca_0.7,3,6,7,2.357,100.93,42.82,2.531,84.77,33.49,2.444
35,15,5,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.431,97.13,39.96,2.454,98.07,39.96,2.4425
40,10,15,35,6m-1m,2f_rev_accel_opm_0.5,3,4,5,2.639,121.92,46.21,2.243,101.26,45.15,2.441
20,15,20,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.476,96.32,38.91,2.403,93.47,38.91,2.4395
30,5,25,40,6m-1m,2f_rev_oca_0.7,5,8,5,2.526,96.12,38.06,2.353,89.56,38.06,2.4395
30,0,25,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.485,95.87,38.58,2.392,92.29,38.58,2.4385
35,15,5,45,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.407,99.38,41.29,2.469,94.99,38.48,2.4379999999999997
40,0,20,40,6m,2f_rev_oca_0.7,5,8,5,2.424,92.09,38.0,2.445,92.46,37.81,2.4345
25,10,10,55,6m-1m,2f_rev_oca_0.7,3,4,5,1.37,78.4,57.23,3.497,119.48,34.17,2.4335
25,15,25,35,6m-1m,2f_rev_oca_0.7,3,6,7,2.744,99.06,36.1,2.121,76.56,36.1,2.4325
20,5,25,50,6m-1m,2f_rev_oca_0.7,3,4,5,1.634,89.63,54.85,3.229,135.46,41.95,2.4314999999999998
35,0,20,45,6m,2f_rev_oca_0.7,3,4,5,1.33,77.17,58.03,3.532,121.11,34.29,2.431
40,15,5,40,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.443,96.65,39.56,2.418,95.67,39.56,2.4305000000000003
40,10,5,45,6m-1m,2f_rev_accel_opm_0.5,3,6,7,2.125,113.43,53.37,2.736,109.44,39.99,2.4305000000000003
40,10,15,35,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.509,103.3,41.16,2.352,96.83,41.16,2.4305
40,5,20,35,6m-1m,2f_rev_oca_0.7,3,6,7,2.286,114.5,50.09,2.571,106.63,41.47,2.4285
40,10,0,50,6m-1m,2f_rev_oca_0.7,3,6,7,2.204,110.99,50.35,2.65,107.31,40.49,2.427
40,10,0,50,6m-1m,2f_rev_accel_opm_0.5,3,6,7,2.204,110.99,50.35,2.65,107.31,40.49,2.427
30,5,15,50,6m-1m,2f_rev_oca_0.7,3,6,7,1.873,100.96,53.89,2.976,119.59,40.18,2.4245
40,0,10,50,6m-1m,2f_rev_oca_0.7,3,4,5,1.57,82.37,52.47,3.275,122.03,37.26,2.4225
40,0,25,35,6m,2f_rev_oca_0.7,3,4,5,2.114,113.62,53.76,2.729,110.6,40.52,2.4215
40,10,10,40,6m-1m,2f_rev_accel_opm_0.5,3,4,5,2.649,118.42,44.7,2.179,96.39,44.24,2.4139999999999997
30,10,20,40,6m-1m,2f_rev_oca_0.7,3,4,5,2.195,112.23,51.13,2.631,105.16,39.97,2.413
30,5,20,45,6m-1m,2f_rev_oca_0.7,3,4,5,2.317,115.67,49.93,2.499,117.27,46.92,2.4080000000000004
30,5,25,40,6m-1m,2f_rev_oca_0.7,3,6,7,2.425,109.28,45.07,2.39,98.34,41.15,2.4074999999999998
35,10,20,35,6m,2f_rev_oca_0.7,3,6,7,2.538,106.76,42.06,2.274,87.44,38.45,2.4059999999999997
35,5,25,35,6m-1m,2f_rev_oca_0.7,3,6,7,1.94,107.05,55.17,2.869,102.21,35.62,2.4045
25,10,25,40,6m-1m,2f_rev_oca_0.7,3,6,7,2.174,98.34,45.23,2.631,98.37,37.39,2.4025
40,10,10,40,6m-1m,2f_rev_accel_opm_0.5,3,6,7,2.566,114.7,44.7,2.235,97.24,43.5,2.4005
35,5,25,35,6m-1m,2f_rev_oca_0.7,5,8,5,2.467,93.49,37.9,2.333,88.4,37.9,2.4000000000000004
30,5,30,35,6m-1m,2f_rev_oca_0.7,5,8,5,2.46,91.97,37.39,2.333,83.88,35.95,2.3965
40,10,5,45,6m-1m,2f_rev_oca_0.7,5,8,5,2.207,97.5,44.17,2.585,101.68,39.33,2.396
40,10,0,50,6m-1m,2f_rev_oca_0.7,3,4,5,2.194,112.63,51.33,2.594,110.17,42.47,2.394
40,10,0,50,6m-1m,2f_rev_accel_opm_0.5,3,4,5,2.194,112.63,51.33,2.594,110.17,42.47,2.394
35,15,10,40,6m-1m,2f_rev_oca_0.7,5,8,5,2.4,98.64,41.09,2.387,98.08,41.09,2.3935
40,5,25,30,6m-1m,2f_rev_oca_0.7,3,4,5,2.459,115.07,46.8,2.324,103.91,44.71,2.3914999999999997
40,5,15,40,6m-1m,2f_rev_oca_0.7,3,6,7,2.402,116.21,48.38,2.38,109.34,45.95,2.391
30,5,10,55,6m-1m,2f_rev_accel_opm_0.5,3,4,5,1.359,75.53,55.58,3.418,116.18,33.99,2.3885
35,0,25,40,6m,2f_rev_oca_0.7,3,4,5,1.852,108.44,58.54,2.924,109.26,37.37,2.388
25,0,30,45,6m-1m,2f_rev_oca_0.7,3,4,5,1.799,81.31,45.2,2.976,113.38,38.1,2.3875
35,5,15,45,6m-1m,2f_rev_accel_opm_0.5,5,8,5,2.029,91.58,45.14,2.745,97.47,35.51,2.387
40,15,10,35,6m,2f_rev_accel_opm_0.5,5,8,5,2.332,92.96,39.86,2.435,93.5,38.4,2.3834999999999997
25,15,20,40,6m-1m,2f_rev_oca_0.7,5,8,5,2.445,95.88,39.21,2.321,90.99,39.21,2.383
25,15,5,55,6m-1m,2f_rev_accel_opm_0.5,3,4,5,1.217,73.26,60.2,3.544,120.69,34.05,2.3805
35,0,15,50,6m-1m,2f_rev_accel_opm_0.5,5,8,5,1.323,73.62,55.65,3.438,115.01,33.46,2.3805
25,0,15,60,6m-1m,2f_rev_oca_0.7,5,8,5,1.658,76.44,46.1,3.1,114.88,37.06,2.379
40,5,15,40,6m,2f_rev_oca_0.7,3,6,7,2.332,109.98,47.15,2.419,101.84,42.1,2.3754999999999997
25,5,15,55,6m-1m,2f_rev_oca_0.7,5,8,5,1.336,73.17,54.77,3.41,114.31,33.52,2.373
25,10,10,55,6m-1m,2f_rev_oca_0.7,5,8,5,1.275,70.03,54.93,3.471,109.15,31.44,2.373
25,0,30,45,6m-1m,2f_rev_oca_0.7,3,6,7,2.112,95.47,45.2,2.632,107.37,40.8,2.372
20,15,5,60,6m-1m,2f_rev_oca_0.7,3,4,5,1.308,72.6,55.49,3.434,113.48,33.04,2.371
20,10,10,60,6m-1m,2f_rev_oca_0.7,3,6,7,1.015,68.55,67.55,3.725,120.14,32.25,2.37
