V,Q,G,M,mom,gs,cal_78,cagr_78,mdd_78,cal_525,cagr_525,mdd_525,score
0,15,40,45,6m-1m,2f_rev_oca_70,2.27,82.29,36.26,1.582,57.35,36.26,1.8950303427649913
20,10,45,25,6m-1m,2f_rev_oca_70,2.243,84.74,37.77,1.6,59.75,37.34,1.8944128377943388
15,10,45,30,6m-1m,2f_rev_oca_60,2.198,81.45,37.06,1.632,52.85,32.37,1.8939736006607906
15,5,35,45,6m-1m,2f_rev_oca_70,2.157,83.53,38.73,1.661,60.4,36.37,1.8928224956397788
15,5,65,15,6m,3f_rev_oca_opm,2.301,95.69,41.59,1.557,64.74,41.59,1.8927907966809223
15,5,65,15,12m-1m,3f_rev_oca_gp,2.196,90.64,41.28,1.63,62.66,38.44,1.8919513735823128
5,10,40,45,12m-1m,3f_rev_oca_gp,2.11,78.6,37.24,1.695,58.3,34.39,1.8911504435131543
10,10,40,40,12m-1m,3f_rev_oca_opm,2.162,86.87,40.18,1.653,66.43,40.18,1.8904459791276766
15,10,40,35,6m,2f_rev_oca_60,2.305,92.47,40.12,1.549,62.13,40.12,1.8895621185872669
0,5,55,40,6m,3f_rev_oca_opm,2.248,89.28,39.72,1.588,63.07,39.72,1.8893977876561623
20,10,25,45,6m-1m,3f_rev_oca_opm,2.167,79.25,36.57,1.647,59.6,36.2,1.889192684720116
5,15,35,45,12m-1m,3f_rev_oca_gp,2.072,79.03,38.14,1.722,61.9,35.95,1.8889107972585684
20,5,35,40,6m-1m,3f_rev_oca_opm,2.197,82.61,37.61,1.624,56.82,34.99,1.8888959738429218
5,15,35,45,6m-1m,2f_rev_oca_60,2.089,81.21,38.87,1.707,62.1,36.39,1.8883651659570508
30,5,35,30,12m-1m,3f_rev_oca_gp,2.315,84.19,36.37,1.54,55.6,36.1,1.8881472400212862
0,15,60,25,12m,3f_rev_oca_gp,2.141,87.66,40.94,1.665,64.38,38.67,1.8880585266352312
20,10,50,20,12m,2f_rev_oca_60,2.01,78.23,38.91,1.773,53.95,30.43,1.8877844156576777
20,0,50,30,6m,3f_rev_oca_opm,2.29,95.99,41.92,1.556,65.24,41.92,1.8876546294277456
20,10,50,20,12m,2f_rev_oca_70,1.985,81.54,41.07,1.794,53.85,30.02,1.8870850537270438
20,0,55,25,12m-1m,2f_rev_oca_60,2.23,85.47,38.33,1.596,55.18,34.58,1.8865524111457916
20,15,35,30,6m-1m,2f_rev_oca_60,2.177,84.94,39.02,1.634,63.77,39.02,1.8860588538006973
0,10,65,25,12m-1m,3f_rev_oca_gp,2.162,101.07,46.75,1.644,76.87,46.75,1.8852925502425344
25,15,35,25,12m-1m,2f_rev_oca_60,2.179,83.92,38.52,1.631,62.82,38.52,1.8851920326587421
25,15,25,35,12m-1m,3f_rev_oca_gp,2.191,83.08,37.92,1.622,60.66,37.4,1.8851530441850073
20,0,65,15,12m-1m,3f_rev_oca_gp,2.309,90.86,39.35,1.537,60.49,39.35,1.883861194462055
10,5,40,45,12m,3f_rev_oca_opm,2.107,86.53,41.07,1.683,69.11,41.07,1.8831040863425474
25,0,30,45,12m,2f_rev_oca_60,2.242,87.96,39.23,1.58,61.99,39.23,1.882115830654426
15,10,35,40,12m,2f_rev_oca_70,2.072,84.03,40.56,1.709,69.31,40.56,1.8817672544711794
0,15,50,35,6m,3f_rev_oca_opm,2.227,86.85,39.0,1.59,62.02,39.0,1.8817359007044532
20,0,65,15,12m-1m,3f_rev_oca_opm,2.251,93.29,41.44,1.573,62.25,39.57,1.8817074692948423
15,10,35,40,6m-1m,3f_rev_oca_gp,2.171,84.1,38.74,1.63,63.14,38.74,1.8811512432550443
15,0,60,25,6m-1m,3f_rev_oca_opm,2.19,88.73,40.52,1.614,59.55,36.89,1.8800691476645215
30,0,40,30,12m,3f_rev_oca_gp,2.261,85.64,37.88,1.563,50.66,32.41,1.8798784535176736
10,10,60,20,12m-1m,2f_rev_oca_70,2.247,87.23,38.82,1.572,58.83,37.42,1.8794371497871376
10,5,40,45,6m,2f_rev_oca_60,2.089,90.81,43.48,1.689,73.45,43.48,1.8783825488967896
5,15,45,35,12m-1m,3f_rev_oca_gp,2.158,82.38,38.17,1.632,62.28,38.17,1.8766608644078449
25,15,20,40,12m-1m,3f_rev_oca_gp,2.047,78.28,38.23,1.72,57.56,33.47,1.8763901513278096
10,10,35,45,12m,2f_rev_oca_70,2.126,83.9,39.46,1.656,65.33,39.46,1.8763411203723057
20,15,50,15,12m-1m,2f_rev_oca_60,2.166,81.42,37.58,1.625,53.1,32.69,1.8760996775224923
5,5,65,25,6m-1m,2f_rev_oca_70,2.15,84.78,39.44,1.637,56.81,34.7,1.8760463746933336
10,0,55,35,6m,3f_rev_oca_gp,2.278,89.78,39.4,1.545,58.83,38.08,1.876035713945766
5,15,40,40,12m-1m,2f_rev_oca_60,2.077,81.5,39.25,1.693,64.55,38.12,1.8751962563955806
10,0,45,45,6m-1m,3f_rev_oca_opm,2.218,83.08,37.46,1.584,54.47,34.4,1.874383098515349
20,15,35,30,12m-1m,2f_rev_oca_60,2.142,86.36,40.32,1.64,66.12,40.32,1.8742678570577898
0,5,55,40,12m-1m,2f_rev_oca_60,2.18,81.77,37.51,1.608,60.32,37.51,1.8722820300371417
10,15,30,45,12m-1m,2f_rev_oca_60,2.114,79.05,37.4,1.658,59.06,35.62,1.872167727528706
10,5,40,45,6m-1m,3f_rev_oca_opm,2.168,85.93,39.64,1.616,59.62,36.89,1.8717606684616492
5,15,55,25,6m,2f_rev_oca_70,2.174,87.35,40.19,1.611,58.08,36.06,1.8714470337148204
25,15,30,30,12m,3f_rev_oca_gp,2.097,83.96,40.03,1.67,62.14,37.22,1.8713604676812001
20,5,45,30,6m-1m,2f_rev_oca_60,2.169,80.39,37.06,1.614,50.39,31.21,1.8710334042982772
10,15,30,45,6m-1m,3f_rev_oca_gp,1.982,83.08,41.91,1.766,67.18,38.03,1.8708853519122972
10,15,30,45,6m-1m,3f_rev_oca_opm,2.144,81.46,37.99,1.632,62.01,37.99,1.8705635514464618
0,0,55,45,6m-1m,3f_rev_oca_opm,2.107,83.87,39.81,1.66,57.09,34.4,1.8701925034605396
20,5,35,40,6m-1m,3f_rev_oca_gp,2.18,88.47,40.58,1.604,65.09,40.58,1.8699518710383967
30,10,30,30,12m,3f_rev_oca_opm,2.132,83.76,39.29,1.639,54.56,33.29,1.8693175225199168
15,0,60,25,12m-1m,2f_rev_oca_60,2.208,86.07,38.97,1.582,55.53,35.09,1.8689719099012698
15,0,60,25,6m,3f_rev_oca_gp,2.246,88.87,39.56,1.555,60.46,38.89,1.8688311855274675
15,0,65,20,12m-1m,3f_rev_oca_opm,2.355,86.48,36.73,1.483,54.45,36.73,1.8688137948977153
0,15,55,30,6m,2f_rev_oca_70,2.253,90.95,40.36,1.549,62.53,40.36,1.8681266017055695
20,0,60,20,6m,3f_rev_oca_opm,2.231,94.58,42.38,1.562,66.2,42.38,1.8667677948796952
10,10,55,25,12m-1m,2f_rev_oca_60,2.145,91.65,42.73,1.624,69.4,42.73,1.866408315455115
25,5,30,40,12m,2f_rev_oca_70,2.248,87.92,39.11,1.549,60.56,39.11,1.8660525180176468
25,5,30,40,12m-1m,2f_rev_oca_70,2.307,84.26,36.53,1.509,53.38,35.38,1.8658142994413993
25,15,30,30,6m-1m,3f_rev_oca_opm,2.167,92.52,42.69,1.604,68.49,42.69,1.86436798942698
10,5,45,40,6m-1m,3f_rev_oca_opm,2.281,85.23,37.37,1.523,56.93,37.37,1.8638570224134683
5,10,40,45,6m-1m,3f_rev_oca_gp,2.147,82.48,38.41,1.618,60.79,37.56,1.86382563562153
15,5,55,25,6m-1m,2f_rev_oca_60,2.114,82.68,39.11,1.642,57.45,34.99,1.863112449639044
0,10,65,25,6m,2f_rev_oca_70,2.141,87.44,40.84,1.621,58.72,36.22,1.8629441752237237
20,0,60,20,6m-1m,3f_rev_oca_opm,2.382,93.32,39.17,1.455,56.99,39.17,1.8616686063851429
10,10,60,20,6m-1m,3f_rev_oca_gp,2.178,86.98,39.93,1.59,60.1,37.8,1.8609191277430623
25,10,40,25,6m,3f_rev_oca_opm,2.307,91.81,39.79,1.501,59.72,39.79,1.8608618970788777
20,5,30,45,6m-1m,3f_rev_oca_opm,2.197,86.66,39.45,1.576,62.16,39.45,1.8607718828486206
15,5,50,30,6m-1m,2f_rev_oca_70,2.17,80.42,37.06,1.595,51.07,32.01,1.8604166200074648
25,15,25,35,12m-1m,3f_rev_oca_opm,2.125,80.56,37.92,1.628,57.24,35.17,1.8599731180853125
0,5,60,35,6m-1m,2f_rev_oca_60,2.248,88.73,39.46,1.538,55.24,35.92,1.8594149617554443
15,15,35,35,6m-1m,3f_rev_oca_opm,2.17,78.34,36.1,1.592,53.35,33.51,1.8586661884265285
25,0,55,20,12m,2f_rev_oca_70,2.206,100.19,45.41,1.566,71.13,45.41,1.8586543519439003
10,10,65,15,12m,3f_rev_oca_opm,2.057,92.18,44.82,1.679,63.73,37.95,1.8584141088573343
10,10,35,45,12m,2f_rev_oca_60,2.089,82.25,39.38,1.651,65.03,39.38,1.8571319285392731
25,5,25,45,12m-1m,3f_rev_oca_opm,2.053,80.18,39.06,1.675,56.18,33.55,1.8543934318261592
20,5,40,35,6m,3f_rev_oca_gp,2.292,93.69,40.87,1.5,61.29,40.87,1.854184456843493
20,5,55,20,12m-1m,2f_rev_oca_60,2.211,88.75,40.15,1.554,60.29,38.79,1.8536164651836688
15,10,30,45,12m,3f_rev_oca_opm,2.117,80.65,38.1,1.622,61.02,37.61,1.853044521861253
10,15,45,30,6m,2f_rev_oca_70,2.268,89.91,39.64,1.514,60.02,39.64,1.8530385856748908
30,0,30,40,12m,3f_rev_oca_gp,2.282,83.35,36.53,1.503,51.86,34.5,1.8519843411865016
25,15,20,40,12m-1m,3f_rev_oca_opm,1.996,78.43,39.29,1.718,57.5,33.47,1.8517904849091325
25,10,20,45,12m,3f_rev_oca_opm,2.095,81.84,39.06,1.636,60.32,36.87,1.851329252186115
20,15,30,35,12m-1m,2f_rev_oca_60,2.137,83.68,39.15,1.603,62.74,39.15,1.8508406198265694
0,15,45,40,12m-1m,2f_rev_oca_60,2.156,88.41,41.0,1.587,65.05,41.0,1.8497491721852453
5,15,45,35,6m-1m,2f_rev_oca_60,2.172,80.48,37.06,1.575,55.47,35.23,1.8495675170158024
25,10,40,25,6m-1m,2f_rev_oca_70,2.276,84.59,37.16,1.503,55.86,37.16,1.8495480529037356
5,0,55,40,6m-1m,3f_rev_oca_opm,2.252,87.16,38.7,1.517,58.71,38.7,1.848319236495687
20,5,30,45,6m-1m,2f_rev_oca_60,2.099,86.24,41.08,1.626,66.8,41.08,1.847423611411308
15,5,60,20,12m,3f_rev_oca_gp,2.248,89.89,39.98,1.516,60.6,39.98,1.8460682544261466
25,5,50,20,6m,2f_rev_oca_60,2.378,88.18,37.08,1.432,53.1,37.08,1.8453444122981486
5,10,65,20,12m,2f_rev_oca_70,2.138,87.55,40.94,1.592,61.65,38.72,1.8449108379539647
15,10,35,40,6m-1m,3f_rev_oca_opm,2.043,76.51,37.44,1.665,59.62,35.8,1.844341345846804
20,5,60,15,6m,3f_rev_oca_gp,2.084,84.9,40.74,1.632,62.51,38.31,1.8442038932829525
20,15,20,45,12m-1m,3f_rev_oca_gp,2.032,77.41,38.1,1.673,59.14,35.36,1.8437830675000788
0,0,60,40,6m-1m,2f_rev_oca_70,2.016,79.56,39.46,1.685,55.16,32.74,1.843084371373161
15,10,35,40,6m-1m,2f_rev_oca_70,1.847,77.98,42.22,1.839,58.49,31.81,1.842995659246109
0,5,60,35,6m,2f_rev_oca_70,2.057,81.18,39.46,1.651,62.45,37.83,1.8428529512687657
5,10,60,25,6m-1m,3f_rev_oca_gp,2.209,90.67,41.05,1.534,62.97,41.05,1.8408166665912171
5,5,60,30,6m-1m,2f_rev_oca_60,2.165,86.51,39.95,1.562,54.4,34.83,1.838948068869809
25,5,50,20,6m-1m,2f_rev_oca_60,2.216,86.03,38.83,1.526,56.0,36.69,1.838917072627257
5,5,45,45,6m,3f_rev_oca_gp,2.16,94.38,43.7,1.565,68.41,43.7,1.8385864135253476
10,10,35,45,6m,3f_rev_oca_opm,2.057,89.51,43.51,1.643,71.51,43.51,1.8383827131476187
10,10,65,15,6m-1m,3f_rev_oca_gp,2.258,91.33,40.45,1.495,59.73,39.96,1.837310534449743
15,15,30,40,6m-1m,3f_rev_oca_gp,1.832,78.43,42.8,1.839,61.29,33.33,1.8354966630315621
20,10,50,20,12m-1m,2f_rev_oca_70,2.092,84.85,40.56,1.61,56.39,35.03,1.8352438530070059
5,15,40,40,6m-1m,2f_rev_oca_60,2.033,83.11,40.89,1.655,61.13,36.94,1.834288690473776
25,15,30,30,12m,2f_rev_oca_60,2.026,81.11,40.03,1.66,58.07,34.98,1.8338920360806412
15,15,25,45,12m,3f_rev_oca_opm,2.131,78.98,37.06,1.578,54.6,34.59,1.8337715233910683
15,10,60,15,6m,3f_rev_oca_opm,2.249,93.24,41.46,1.495,62.0,41.46,1.833645276491612
15,5,60,20,6m,3f_rev_oca_opm,2.207,90.01,40.78,1.523,62.09,40.78,1.8333742116654743
20,15,35,30,6m,2f_rev_oca_60,2.192,86.75,39.58,1.532,60.65,39.58,1.8325239425448172
15,5,65,15,12m,3f_rev_oca_gp,2.13,88.91,41.75,1.576,62.61,39.72,1.83217903055351
10,0,65,25,6m,2f_rev_oca_70,2.133,82.6,38.72,1.573,57.08,36.28,1.8317229594018851
15,5,35,45,6m,2f_rev_oca_70,2.231,86.73,38.87,1.501,58.33,38.87,1.8299538245540512
25,15,20,40,12m,3f_rev_oca_gp,1.909,79.86,41.82,1.75,58.06,33.17,1.8277718676027377
10,0,45,45,12m-1m,2f_rev_oca_70,2.164,92.47,42.74,1.543,65.95,42.74,1.8273073085827682
20,10,55,15,12m-1m,2f_rev_oca_60,2.037,84.77,41.62,1.636,53.96,32.99,1.8255223909883986
20,5,35,40,6m-1m,2f_rev_oca_70,2.176,77.86,35.79,1.53,54.5,35.63,1.8246314696398285
25,15,20,40,12m,2f_rev_oca_60,1.935,77.48,40.04,1.719,57.01,33.17,1.8238050882701256
25,10,25,40,12m,2f_rev_oca_70,2.092,83.57,39.95,1.588,63.44,39.95,1.8226617898008397
15,15,30,40,6m,2f_rev_oca_70,2.101,84.4,40.18,1.579,63.43,40.18,1.8213947952050373
15,5,35,45,6m-1m,3f_rev_oca_gp,2.121,87.2,41.11,1.563,64.27,41.11,1.8207479232447308
10,10,40,40,6m,3f_rev_oca_gp,2.127,91.63,43.09,1.558,67.13,43.09,1.8204027027006964
25,15,40,20,12m,3f_rev_oca_opm,2.115,92.86,43.9,1.564,68.67,43.9,1.8187523195861497
0,0,55,45,6m,3f_rev_oca_opm,2.224,91.03,40.93,1.486,60.82,40.93,1.817928491442939
30,15,40,15,6m,3f_rev_oca_opm,2.168,101.94,47.02,1.524,71.64,47.02,1.8176996451559317
15,10,60,15,6m,2f_rev_oca_70,2.065,81.57,39.49,1.6,55.15,34.46,1.8176908428002823
25,0,30,45,6m-1m,3f_rev_oca_opm,2.186,81.37,37.22,1.511,53.04,35.1,1.8174284029914356
15,10,35,40,6m,2f_rev_oca_70,2.177,82.32,37.82,1.516,57.34,37.82,1.8166815901527709
20,0,60,20,12m,3f_rev_oca_opm,2.192,88.05,40.18,1.505,60.48,40.18,1.8163039393229317
5,0,50,45,12m-1m,2f_rev_oca_70,2.243,83.95,37.43,1.466,54.87,37.43,1.8133499386494598
20,0,35,45,6m-1m,3f_rev_oca_gp,2.169,89.51,41.27,1.515,62.53,41.27,1.8127423975843893
10,10,60,20,6m,2f_rev_oca_70,2.011,82.65,41.11,1.634,58.28,35.65,1.8127255721702609
5,10,60,25,12m-1m,3f_rev_oca_gp,2.131,96.16,45.13,1.54,69.51,45.13,1.811557341074248
10,15,40,35,6m-1m,2f_rev_oca_70,2.118,79.29,37.43,1.548,57.93,37.43,1.8107081487639027
15,5,35,45,6m-1m,2f_rev_oca_60,2.046,84.27,41.19,1.602,65.98,41.19,1.810439725591548
20,10,25,45,12m,2f_rev_oca_70,2.177,82.35,37.82,1.505,56.93,37.82,1.8100787275696049
10,10,35,45,12m-1m,2f_rev_oca_60,1.977,75.07,37.97,1.655,59.17,35.75,1.8088490815985727
30,15,35,20,6m-1m,3f_rev_oca_opm,2.139,97.94,45.78,1.529,69.99,45.78,1.808460947878057
5,15,65,15,6m-1m,3f_rev_oca_gp,2.158,87.29,40.45,1.515,59.76,39.44,1.8081399282135218
10,10,35,45,12m,3f_rev_oca_gp,2.042,81.84,40.08,1.601,64.16,40.08,1.8081045323763778
0,5,55,40,6m-1m,3f_rev_oca_opm,2.052,82.39,40.16,1.593,55.21,34.66,1.8079922566205862
15,15,45,25,12m-1m,2f_rev_oca_60,2.025,77.59,38.31,1.614,59.75,37.03,1.80785784839406
15,10,50,25,6m,2f_rev_oca_70,2.17,80.43,37.06,1.505,52.06,34.58,1.807166290079582
20,10,55,15,12m,2f_rev_oca_60,2.096,84.42,40.28,1.558,54.3,34.84,1.807088265691524
20,0,55,25,12m-1m,2f_rev_oca_70,2.232,86.06,38.56,1.461,53.93,36.92,1.80581062130003
0,10,45,45,6m-1m,2f_rev_oca_70,2.054,80.98,39.43,1.585,62.48,39.43,1.8043253586867307
25,0,60,15,6m,3f_rev_oca_opm,2.213,94.69,42.79,1.471,62.37,42.41,1.8042513682965575
10,15,45,30,6m-1m,3f_rev_oca_gp,2.113,79.0,37.38,1.538,57.48,37.38,1.8027185027063988
20,0,50,30,6m,3f_rev_oca_gp,2.351,85.7,36.46,1.382,50.38,36.46,1.8025210123601887
20,10,55,15,6m,2f_rev_oca_70,2.032,82.43,40.56,1.597,53.89,33.74,1.801417219857743
5,10,45,40,12m-1m,2f_rev_oca_70,2.029,83.63,41.21,1.599,65.91,41.21,1.801213757442464
5,15,40,40,6m-1m,3f_rev_oca_opm,2.079,79.39,38.19,1.559,56.02,35.94,1.80032247111455
20,0,35,45,6m-1m,2f_rev_oca_70,2.126,87.3,41.07,1.524,62.59,41.07,1.800006666654321
0,15,65,20,6m,2f_rev_oca_70,2.134,92.33,43.26,1.517,65.62,43.26,1.7992437300154749
15,15,25,45,12m,2f_rev_oca_70,2.106,78.52,37.28,1.537,57.28,37.28,1.799144796840988
25,0,45,30,12m-1m,2f_rev_oca_70,2.218,81.77,36.86,1.459,49.55,33.95,1.7989057785220437
15,5,40,40,6m-1m,3f_rev_oca_opm,2.154,80.48,37.37,1.502,56.12,37.37,1.7986961944697608
10,10,60,20,6m,3f_rev_oca_gp,2.105,84.04,39.93,1.535,58.55,38.15,1.797546939581829
5,10,40,45,12m-1m,2f_rev_oca_60,1.985,76.43,38.5,1.624,59.96,36.92,1.7954498043665827
25,0,45,30,12m-1m,2f_rev_oca_60,2.215,83.91,37.88,1.455,53.41,36.7,1.7952228273949726
25,15,45,15,12m-1m,2f_rev_oca_70,2.101,97.5,46.4,1.533,71.12,46.4,1.7946679358588875
15,10,30,45,6m-1m,2f_rev_oca_70,2.004,80.16,40.0,1.603,64.13,40.0,1.7923202838778565
25,10,20,45,12m,3f_rev_oca_gp,2.082,81.14,38.97,1.542,58.32,37.82,1.791771190749533
10,10,60,20,12m,2f_rev_oca_60,2.055,94.4,45.95,1.562,71.77,45.95,1.7916221699900903
20,0,60,20,12m,3f_rev_oca_gp,2.188,93.43,42.7,1.464,62.53,42.7,1.7897575254765659
25,10,45,20,6m,2f_rev_oca_70,2.145,83.75,39.05,1.493,53.06,35.53,1.789548825821749
15,10,35,40,6m,3f_rev_oca_gp,2.114,86.77,41.05,1.512,62.06,41.05,1.787838918918592
25,10,50,15,6m,2f_rev_oca_70,2.051,86.61,42.22,1.554,55.92,35.98,1.7852882120262823
5,10,65,20,12m-1m,2f_rev_oca_60,2.063,96.95,46.98,1.543,72.51,46.98,1.7841549820573324
30,0,25,45,12m,3f_rev_oca_gp,2.035,78.29,38.46,1.564,48.78,31.18,1.7840235424455588
15,0,65,20,6m-1m,3f_rev_oca_gp,2.169,86.43,39.84,1.467,56.96,38.82,1.783794550950305
15,0,60,25,6m-1m,2f_rev_oca_70,2.236,88.19,39.44,1.423,54.74,38.47,1.7837679221244003
30,5,45,20,12m-1m,3f_rev_oca_opm,2.246,91.74,40.85,1.415,57.78,40.85,1.782719832166569
20,0,60,20,12m-1m,3f_rev_oca_gp,2.209,90.75,41.07,1.438,59.05,41.07,1.7822856112307028
15,5,65,15,6m,2f_rev_oca_60,2.172,89.25,41.1,1.458,59.94,41.1,1.7795437617546808
25,15,45,15,6m-1m,3f_rev_oca_gp,2.144,96.24,44.88,1.477,66.27,44.88,1.7795190361443174
15,15,55,15,6m-1m,3f_rev_oca_opm,2.097,82.55,39.37,1.508,55.67,36.93,1.7782789432482182
0,5,50,45,6m-1m,3f_rev_oca_opm,2.107,80.26,38.1,1.5,52.08,34.72,1.7777795138880412
15,0,65,20,6m-1m,3f_rev_oca_opm,2.131,97.56,45.77,1.483,67.89,45.77,1.7777156690539688
15,0,65,20,6m-1m,2f_rev_oca_60,2.172,89.71,41.3,1.455,60.09,41.3,1.777712012672469
15,15,45,25,12m-1m,2f_rev_oca_70,2.009,81.33,40.48,1.573,63.67,40.48,1.77768304261474
25,5,50,20,6m-1m,3f_rev_oca_gp,2.135,94.35,44.19,1.48,65.39,44.19,1.777582628177942
5,10,40,45,6m-1m,3f_rev_oca_opm,1.919,75.92,39.56,1.646,56.66,34.42,1.7772658776896606
0,15,50,35,12m-1m,3f_rev_oca_gp,2.036,84.25,41.37,1.55,64.12,41.37,1.7764571483714433
25,15,20,40,12m,2f_rev_oca_70,1.944,79.41,40.84,1.623,56.36,34.72,1.776263493967041
30,15,30,25,6m-1m,3f_rev_oca_opm,2.039,93.12,45.67,1.547,70.65,45.67,1.7760441999004417
10,5,45,40,6m,3f_rev_oca_opm,2.048,85.89,41.94,1.538,64.13,41.71,1.7747743518543422
15,0,65,20,12m-1m,2f_rev_oca_70,2.107,95.82,45.48,1.493,67.9,45.48,1.7736265108528346
25,5,55,15,12m,2f_rev_oca_60,2.036,85.31,41.89,1.545,54.78,35.45,1.7735895804836022
25,5,55,15,6m,3f_rev_oca_gp,2.105,87.77,41.7,1.493,62.26,41.7,1.7727845328747653
25,15,25,35,12m,2f_rev_oca_60,2.013,80.77,40.13,1.558,56.78,36.44,1.770947204181988
30,5,35,30,12m,3f_rev_oca_gp,2.178,79.19,36.37,1.439,47.52,33.01,1.770350812692219
10,10,65,15,6m,3f_rev_oca_opm,2.191,91.14,41.61,1.43,59.48,41.61,1.7700649705589904
20,10,50,20,12m-1m,3f_rev_oca_gp,2.188,91.98,42.03,1.431,60.15,42.03,1.7694711074216498
20,15,25,40,6m-1m,3f_rev_oca_gp,1.952,78.92,40.42,1.603,62.28,38.86,1.768913791002829
15,10,60,15,12m,2f_rev_oca_60,2.046,85.56,41.83,1.529,56.73,37.12,1.7687096991875177
15,15,45,25,12m,2f_rev_oca_70,2.093,88.59,42.32,1.494,63.25,42.32,1.768316148204274
15,10,30,45,12m,2f_rev_oca_60,2.09,82.31,39.38,1.494,58.82,39.38,1.767048386434282
25,15,20,40,6m-1m,3f_rev_oca_gp,2.064,82.22,39.84,1.512,59.56,39.4,1.7665695570794828
10,15,60,15,12m,3f_rev_oca_opm,2.082,85.62,41.13,1.497,56.85,37.97,1.765433091340479
20,5,35,40,6m,3f_rev_oca_gp,2.156,85.58,39.7,1.444,57.35,39.7,1.7644443884690728
20,0,45,35,12m,3f_rev_oca_opm,2.145,91.26,42.54,1.451,61.73,42.54,1.7641981181261928
0,15,45,40,6m-1m,3f_rev_oca_gp,1.936,80.84,41.76,1.607,59.48,37.01,1.7638457982488152
25,15,20,40,12m,3f_rev_oca_opm,1.974,81.39,41.24,1.575,52.25,33.17,1.7632498404933998
30,15,30,25,12m,3f_rev_oca_opm,2.047,84.34,41.19,1.518,62.52,41.19,1.7627665755850943
15,10,30,45,6m-1m,2f_rev_oca_60,2.018,78.55,38.93,1.539,59.91,38.93,1.7623002014412867
5,0,50,45,12m-1m,2f_rev_oca_60,2.101,80.34,38.24,1.478,56.53,38.24,1.7621799000102116
25,0,50,25,6m-1m,3f_rev_oca_opm,2.268,93.47,41.22,1.369,56.42,41.22,1.7620703731690173
15,5,60,20,12m,2f_rev_oca_70,2.175,85.68,39.4,1.427,56.22,39.4,1.7617391974977454
20,15,25,40,6m-1m,2f_rev_oca_60,1.988,77.5,38.97,1.559,58.92,37.81,1.7604806161954751
0,15,40,45,6m,3f_rev_oca_opm,2.048,80.93,39.51,1.512,59.72,39.51,1.7597090668630426
20,15,20,45,6m-1m,3f_rev_oca_gp,2.048,78.63,38.4,1.512,57.6,38.09,1.7597090668630426
20,15,20,45,6m-1m,2f_rev_oca_70,2.06,77.05,37.41,1.502,56.06,37.32,1.7590110858092964
25,0,30,45,12m,3f_rev_oca_opm,2.16,85.87,39.75,1.432,56.92,39.75,1.758726812213881
10,0,50,40,6m,2f_rev_oca_70,2.188,92.31,42.19,1.413,59.63,42.19,1.7583071404052253
25,5,25,45,12m,3f_rev_oca_opm,2.013,78.63,39.06,1.535,57.98,37.78,1.7578267832753032
10,0,60,30,6m-1m,2f_rev_oca_70,2.07,81.89,39.56,1.492,56.86,38.11,1.757395800609527
25,10,30,35,12m-1m,2f_rev_oca_70,2.053,74.67,36.37,1.504,49.74,33.09,1.7571886637467247
10,15,60,15,12m-1m,3f_rev_oca_opm,1.949,84.34,43.28,1.584,60.15,37.97,1.7570475235462473
0,15,60,25,6m,2f_rev_oca_70,2.106,86.47,41.05,1.465,56.44,38.53,1.7564993595216596
20,0,45,35,6m-1m,2f_rev_oca_70,2.18,79.42,36.44,1.411,45.17,32.01,1.7538471997297826
25,10,20,45,12m,2f_rev_oca_70,1.876,80.24,42.78,1.638,62.23,37.98,1.7529654873955733
25,5,40,30,6m-1m,2f_rev_oca_60,2.163,78.74,36.41,1.42,49.5,34.86,1.752558130276996
30,15,40,15,6m-1m,3f_rev_oca_opm,2.019,99.41,49.24,1.521,74.88,49.24,1.7523980712155558
25,10,20,45,12m-1m,2f_rev_oca_60,1.939,75.74,39.06,1.582,52.11,32.95,1.7514274178509368
25,5,45,25,12m,2f_rev_oca_70,2.187,84.96,38.84,1.402,54.45,38.84,1.7510493996458238
25,5,30,40,12m-1m,2f_rev_oca_60,2.057,78.39,38.1,1.49,52.72,35.38,1.7506941480452831
20,10,45,25,6m-1m,2f_rev_oca_60,2.127,87.39,41.09,1.44,59.16,41.09,1.7501085680608501
30,10,45,15,12m-1m,2f_rev_oca_60,2.217,92.28,41.62,1.381,57.46,41.62,1.7497648413429732
25,0,55,20,12m,3f_rev_oca_opm,2.238,91.62,40.95,1.368,56.0,40.95,1.7497382661415393
5,15,65,15,12m,2f_rev_oca_60,2.047,97.12,47.45,1.495,70.92,47.45,1.7493613120221907
0,10,45,45,12m-1m,2f_rev_oca_60,2.002,77.07,38.49,1.526,57.92,37.95,1.7478707046003146
15,5,50,30,6m-1m,2f_rev_oca_60,2.081,78.62,37.77,1.468,50.37,34.31,1.7478295111365982
20,5,40,35,6m-1m,3f_rev_oca_opm,2.165,80.9,37.37,1.409,52.66,37.37,1.746563769233749
10,5,65,20,6m,2f_rev_oca_60,2.083,84.68,40.65,1.464,56.61,38.66,1.7462852000747187
15,10,30,45,6m-1m,3f_rev_oca_opm,1.922,80.24,41.75,1.586,66.23,41.75,1.7459358522007618
15,15,55,15,12m,3f_rev_oca_opm,2.05,84.78,41.35,1.485,58.1,39.13,1.7447779228314415
15,5,65,15,12m,3f_rev_oca_opm,2.087,92.11,44.13,1.458,64.35,44.13,1.7443755329630144
