ma_w,cd,V_b,Q_b,G_b,M_b,V_d,Q_d,G_d,M_d,gs1_b,gs2_b,gs1_d,gs2_d,g_rev_b,g_rev_d,mom_b,mom_d,eb,xb,sb,ed,xd,sd,sl,ts,ts_cd,cal_78,cagr_78,mdd_78,wf_min,wf_mean,wf_cv,wf_2018,wf_2020,wf_2022,wf_2024,score
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,5,3,6,7,-0.1,-0.15,2,1.045,54.98,52.6,0.228,0.42275,0.46741529638911383,0.232,0.554,0.677,0.228,0.228
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,3,3,8,5,-0.1,-0.15,2,1.287,59.28,46.05,0.219,0.5045,0.5553455347483504,0.235,0.219,0.728,0.836,0.219
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,3,3,8,7,-0.1,-0.15,2,1.299,59.83,46.05,0.219,0.5045,0.5553455347483504,0.235,0.219,0.728,0.836,0.219
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,2,3,6,5,-0.1,-0.15,2,1.067,52.74,49.43,0.213,0.73075,0.5257158734834453,0.213,1.295,0.67,0.745,0.213
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,2,3,6,7,-0.1,-0.15,2,1.074,53.07,49.43,0.213,0.73075,0.5257158734834453,0.213,1.295,0.67,0.745,0.213
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,2,6,5,-0.1,-0.15,2,1.315,63.37,48.2,0.21,0.5465,0.5397064445764663,0.21,0.877,0.8,0.299,0.21
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,2,6,7,-0.1,-0.15,2,1.315,63.37,48.2,0.21,0.5465,0.5397064445764663,0.21,0.877,0.8,0.299,0.21
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,2,6,5,-0.1,-0.15,2,1.457,69.86,47.96,0.21,0.72175,0.4602208497443838,0.21,1.09,0.923,0.664,0.21
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,2,6,7,-0.1,-0.15,2,1.457,69.86,47.96,0.21,0.72175,0.4602208497443838,0.21,1.09,0.923,0.664,0.21
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,5,3,6,5,-0.1,-0.15,2,1.103,57.53,52.14,0.208,0.38875,0.4156405965362188,0.208,0.423,0.635,0.289,0.208
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,5,3,6,7,-0.1,-0.15,2,1.11,57.87,52.14,0.208,0.38875,0.4156405965362188,0.208,0.423,0.635,0.289,0.208
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,2,3,8,3,-0.1,-0.15,2,1.073,51.65,48.12,0.207,0.55475,0.37497047907401965,0.207,0.702,0.727,0.583,0.207
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,2,3,8,3,-0.1,-0.15,2,1.107,53.28,48.12,0.207,0.76725,0.4222636302645708,0.207,0.969,0.924,0.969,0.207
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,2,3,8,3,-0.1,-0.15,2,0.966,46.47,48.12,0.207,0.9055,0.45821950627965025,0.207,1.277,1.001,1.137,0.207
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,3,8,5,-0.1,-0.15,2,1.148,53.34,46.48,0.199,0.367,0.284920350891985,0.199,0.417,0.481,0.371,0.199
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,3,8,7,-0.1,-0.15,2,1.159,53.88,46.48,0.199,0.367,0.284920350891985,0.199,0.417,0.481,0.371,0.199
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,3,8,5,-0.1,-0.15,2,1.279,59.43,46.48,0.199,0.5445,0.3913537488180995,0.199,0.602,0.595,0.782,0.199
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,3,8,7,-0.1,-0.15,2,1.291,59.99,46.48,0.199,0.5445,0.3913537488180995,0.199,0.602,0.595,0.782,0.199
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,2,2,5,3,-0.1,-0.15,2,1.34,66.41,49.57,0.193,0.79125,0.6261247675130814,0.193,1.381,1.167,0.424,0.193
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,2,2,5,5,-0.1,-0.15,2,1.343,66.51,49.54,0.193,0.80475,0.6312160898351803,0.193,1.402,1.2,0.424,0.193
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,2,2,5,7,-0.1,-0.15,2,1.343,66.51,49.54,0.193,0.80475,0.6312160898351803,0.193,1.402,1.2,0.424,0.193
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,2,2,5,3,-0.1,-0.15,2,1.395,68.2,48.87,0.193,1.0122499999999999,0.5715456148664809,0.193,1.7,1.383,0.773,0.193
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,2,2,5,5,-0.1,-0.15,2,1.397,68.3,48.87,0.193,1.02675,0.5756530448575958,0.193,1.723,1.418,0.773,0.193
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,2,2,5,7,-0.1,-0.15,2,1.397,68.3,48.87,0.193,1.02675,0.5756530448575958,0.193,1.723,1.418,0.773,0.193
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,2,2,5,3,-0.1,-0.15,2,1.242,60.72,48.87,0.193,1.16375,0.59401891353374,0.193,2.07,1.466,0.926,0.193
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,2,2,5,5,-0.1,-0.15,2,1.244,60.82,48.87,0.193,1.179,0.5966832202070339,0.193,2.095,1.502,0.926,0.193
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,2,2,5,7,-0.1,-0.15,2,1.244,60.82,48.87,0.193,1.179,0.5966832202070339,0.193,2.095,1.502,0.926,0.193
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,5,3,6,3,-0.1,-0.15,2,0.893,48.35,54.13,0.193,0.404,0.5023289061637307,0.193,0.435,0.721,0.267,0.193
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,3,3,8,3,-0.1,-0.15,2,0.979,47.98,48.99,0.173,0.43525,0.6087357524676787,0.173,0.192,0.576,0.8,0.173
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,3,3,5,5,-0.1,-0.15,2,1.169,60.27,51.57,0.166,0.70475,0.4515420678681319,0.166,0.896,0.973,0.784,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,3,3,5,7,-0.1,-0.15,2,1.169,60.27,51.57,0.166,0.70475,0.4515420678681319,0.166,0.896,0.973,0.784,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,5,3,5,5,-0.1,-0.15,2,1.15,59.47,51.73,0.166,0.78225,0.4807245624507721,0.166,1.105,1.068,0.79,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,5,5,3,5,7,-0.1,-0.15,2,1.15,59.47,51.73,0.166,0.78225,0.4807245624507721,0.166,1.105,1.068,0.79,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,3,3,5,5,-0.1,-0.15,2,1.081,56.11,51.93,0.166,0.7304999999999999,0.4598096910842522,0.166,1.004,0.964,0.788,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,3,3,5,7,-0.1,-0.15,2,1.081,56.11,51.93,0.166,0.7304999999999999,0.4598096910842522,0.166,1.004,0.964,0.788,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,5,3,5,5,-0.1,-0.15,2,1.108,57.73,52.08,0.166,0.81175,0.47679422003232297,0.166,1.156,1.058,0.867,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,6,5,3,5,7,-0.1,-0.15,2,1.108,57.73,52.08,0.166,0.81175,0.47679422003232297,0.166,1.156,1.058,0.867,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,3,3,5,5,-0.1,-0.15,2,1.012,52.01,51.38,0.166,0.81225,0.5048505480763041,0.166,1.254,1.054,0.775,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,3,3,5,7,-0.1,-0.15,2,1.012,52.01,51.38,0.166,0.81225,0.5048505480763041,0.166,1.254,1.054,0.775,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,5,3,5,5,-0.1,-0.15,2,0.984,50.63,51.44,0.166,0.8667499999999999,0.5070343875691932,0.166,1.322,1.138,0.841,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,3,8,5,3,5,7,-0.1,-0.15,2,0.984,50.63,51.44,0.166,0.8667499999999999,0.5070343875691932,0.166,1.322,1.138,0.841,0.166
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,3,2,5,3,-0.1,-0.15,2,1.429,68.38,47.87,0.165,0.64775,0.532927571921557,0.165,0.631,1.141,0.654,0.165
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,3,2,5,5,-0.1,-0.15,2,1.431,68.49,47.87,0.165,0.6595,0.5405908033402723,0.165,0.646,1.173,0.654,0.165
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,3,2,5,7,-0.1,-0.15,2,1.431,68.49,47.87,0.165,0.6595,0.5405908033402723,0.165,0.646,1.173,0.654,0.165
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,3,2,5,3,-0.1,-0.15,2,1.255,62.38,49.73,0.165,0.617,0.4766190766392042,0.165,0.684,0.987,0.632,0.165
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,3,2,5,5,-0.1,-0.15,2,1.257,62.48,49.73,0.165,0.62825,0.4845919366087694,0.165,0.699,1.017,0.632,0.165
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,3,2,5,7,-0.1,-0.15,2,1.257,62.48,49.73,0.165,0.62825,0.4845919366087694,0.165,0.699,1.017,0.632,0.165
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,2,3,5,5,-0.1,-0.15,2,1.21,56.35,46.57,0.163,1.1365,0.5728729262765353,0.163,1.995,1.148,1.24,0.163
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,2,3,5,7,-0.1,-0.15,2,1.21,56.35,46.57,0.163,1.1365,0.5728729262765353,0.163,1.995,1.148,1.24,0.163
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,2,3,5,5,-0.1,-0.15,2,1.301,60.59,46.57,0.163,1.3784999999999998,0.573200656243548,0.163,2.216,1.216,1.919,0.163
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,2,3,5,7,-0.1,-0.15,2,1.301,60.59,46.57,0.163,1.3784999999999998,0.573200656243548,0.163,2.216,1.216,1.919,0.163
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,2,3,5,5,-0.1,-0.15,2,1.221,56.86,46.57,0.163,1.41875,0.58061529616848,0.163,2.298,1.224,1.99,0.163
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,2,3,5,7,-0.1,-0.15,2,1.221,56.86,46.57,0.163,1.41875,0.58061529616848,0.163,2.298,1.224,1.99,0.163
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,3,3,5,5,-0.1,-0.15,2,1.155,53.75,46.55,0.159,1.3007499999999999,0.6017439630369372,0.159,2.368,1.287,1.389,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,3,3,5,7,-0.1,-0.15,2,1.155,53.75,46.55,0.159,1.3007499999999999,0.6017439630369372,0.159,2.368,1.287,1.389,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,5,3,5,5,-0.1,-0.15,2,1.153,54.05,46.87,0.159,1.33825,0.6104469645891734,0.159,2.463,1.287,1.444,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,5,5,3,5,7,-0.1,-0.15,2,1.153,54.05,46.87,0.159,1.33825,0.6104469645891734,0.159,2.463,1.287,1.444,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,3,3,5,5,-0.1,-0.15,2,1.184,55.0,46.46,0.159,1.493,0.5920805385295987,0.159,2.581,1.359,1.873,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,3,3,5,7,-0.1,-0.15,2,1.184,55.0,46.46,0.159,1.493,0.5920805385295987,0.159,2.581,1.359,1.873,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,5,3,5,5,-0.1,-0.15,2,1.199,55.73,46.46,0.159,1.4945,0.6062334334606805,0.159,2.677,1.359,1.783,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,6,5,3,5,7,-0.1,-0.15,2,1.199,55.73,46.46,0.159,1.4945,0.6062334334606805,0.159,2.677,1.359,1.783,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,3,3,5,5,-0.1,-0.15,2,1.074,49.88,46.46,0.159,1.47275,0.5816457326180599,0.159,2.492,1.368,1.872,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,3,3,5,7,-0.1,-0.15,2,1.074,49.88,46.46,0.159,1.47275,0.5816457326180599,0.159,2.492,1.368,1.872,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,5,3,5,5,-0.1,-0.15,2,1.124,52.24,46.46,0.159,1.501,0.6008398246553937,0.159,2.655,1.368,1.822,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,2,8,5,3,5,7,-0.1,-0.15,2,1.124,52.24,46.46,0.159,1.501,0.6008398246553937,0.159,2.655,1.368,1.822,0.159
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,3,3,5,3,-0.1,-0.15,2,0.826,45.59,55.16,0.155,0.43,0.42869618828448725,0.155,0.551,0.637,0.377,0.155
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,5,3,5,3,-0.1,-0.15,2,0.909,50.56,55.64,0.155,0.42625,0.6254419065366483,0.155,0.674,0.711,0.165,0.155
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,5,3,6,5,-0.1,-0.15,2,0.96,51.66,53.83,0.15,0.3365,0.49867961724413845,0.15,0.396,0.582,0.218,0.15
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,5,3,6,7,-0.1,-0.15,2,0.966,51.98,53.83,0.15,0.3365,0.49867961724413845,0.15,0.396,0.582,0.218,0.15
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,3,3,8,3,-0.1,-0.15,2,1.135,53.45,47.1,0.147,0.47724999999999995,0.6775435879479623,0.173,0.147,0.707,0.882,0.147
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,3,2,6,3,-0.1,-0.15,2,1.039,55.0,52.96,0.144,0.45325000000000004,0.4818034130238785,0.144,0.641,0.676,0.352,0.144
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,5,2,6,3,-0.1,-0.15,2,1.128,60.3,53.47,0.142,0.457,0.6844172335748966,0.142,0.788,0.751,0.147,0.142
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,3,8,3,-0.1,-0.15,2,1.004,47.73,47.52,0.138,0.33825,0.36792770671495506,0.138,0.334,0.462,0.419,0.138
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,3,8,3,-0.1,-0.15,2,1.128,53.6,47.52,0.138,0.5155000000000001,0.482021126456324,0.138,0.515,0.576,0.833,0.138
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,2,5,3,-0.1,-0.15,2,1.286,62.11,48.28,0.128,0.5417500000000001,0.6449676071354278,0.128,0.92,0.854,0.265,0.128
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,2,5,5,-0.1,-0.15,2,1.288,62.21,48.28,0.128,0.55375,0.6520304988520325,0.128,0.939,0.883,0.265,0.128
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,2,2,5,7,-0.1,-0.15,2,1.288,62.21,48.28,0.128,0.55375,0.6520304988520325,0.128,0.939,0.883,0.265,0.128
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,2,5,3,-0.1,-0.15,2,1.42,68.55,48.28,0.128,0.7167499999999999,0.5408947696840497,0.128,1.136,0.981,0.622,0.128
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,2,5,5,-0.1,-0.15,2,1.422,68.65,48.28,0.128,0.72875,0.5459125125779669,0.128,1.155,1.01,0.622,0.128
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,6,2,2,5,7,-0.1,-0.15,2,1.422,68.65,48.28,0.128,0.72875,0.5459125125779669,0.128,1.155,1.01,0.622,0.128
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,5,3,5,3,-0.1,-0.15,2,0.967,53.37,55.2,0.127,0.38725,0.5719407540046686,0.127,0.527,0.673,0.222,0.127
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,3,2,6,5,-0.1,-0.15,2,1.051,55.65,52.96,0.126,0.45624999999999993,0.5079174232475504,0.126,0.658,0.689,0.352,0.126
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,3,2,6,7,-0.1,-0.15,2,1.051,55.65,52.96,0.126,0.45624999999999993,0.5079174232475504,0.126,0.658,0.689,0.352,0.126
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,2,3,5,3,-0.1,-0.15,2,0.925,48.71,52.67,0.123,0.724,0.6521655700129345,0.123,1.445,0.706,0.622,0.123
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,5,2,6,5,-0.1,-0.15,2,1.14,60.97,53.47,0.123,0.46175000000000005,0.708710633904026,0.123,0.811,0.766,0.147,0.123
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,5,2,6,7,-0.1,-0.15,2,1.14,60.97,53.47,0.123,0.46175000000000005,0.708710633904026,0.123,0.811,0.766,0.147,0.123
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,5,5,2,6,3,-0.1,-0.15,2,1.194,63.28,53.01,0.118,0.4145,0.6224962801428304,0.118,0.626,0.712,0.202,0.118
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,2,2,6,3,-0.1,-0.15,2,1.158,58.33,50.36,0.115,0.75875,0.7010481489702901,0.115,1.588,0.745,0.587,0.115
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,3,3,8,5,-0.1,-0.15,2,0.893,46.1,51.63,0.11,0.309,0.39570303314346167,0.11,0.308,0.399,0.419,0.11
250,8,0.1,0.0,0.6,0.3,0.3,0.1,0.15,0.45,oca_z,gp_growth_z,rev_z,oca_z,0.7,0.7,6m-1m,6m-1m,5,8,3,3,8,7,-0.1,-0.15,2,0.903,46.61,51.63,0.11,0.309,0.39570303314346167,0.11,0.308,0.399,0.419,0.11
