symbol,name,market,mc_krw,eps_trend_ok,fy_complete_0y,fy_complete_1y,snap_ok_count,0y_current,0y_7d,0y_30d,0y_60d,0y_90d,1y_current,1y_90d,endDate_0y_ok,endDate_1y_ok,rev_ok_0y,up7,up30,dn30,dn7,na,rev_growth,op_margin,gross_margin,fwd_pe,fwd_eps,earn_date_present,error
000860.KS,KANGNAM JEVISCO,KS,198120000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.09,-0.02178,0.12328,,,False,
187870.KQ,DEVICE,KQ,196673221550.0,True,False,False,0,,,,,,,,False,True,False,,,,,,0.032,0.095019996,0.4651,,,False,
051980.KQ,JOONGANG AM,KQ,197632150311.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.588,-0.11169,0.30405,,,False,
475230.KQ,NRB,KQ,196503254490.0,True,False,False,0,,,,,,,,True,False,False,,,,,,1.031,0.027880002,0.20687,,,False,
950250.KQ,TeraView,KQ,195702697810.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.537,-1.05435,0.52774,,,False,
234690.KQ,GCWB,KQ,194542430700.0,True,False,False,0,,,,,,,,False,True,False,,,,,,0.388,0.05894,0.44521,,,False,
032620.KQ,GCMediAI,KQ,194434342775.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
018470.KS,CHOILALUMINUM,KS,194379691735.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.092,0.0097,0.05921,,,False,
452190.KQ,HBL,KQ,194234922840.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.336,0.25475,0.30449,,,False,
101970.KQ,WHC,KQ,194192818170.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.359,-0.16662,0.18993999,,,False,
005430.KS,KorApoSvc,KS,194097561500.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.057,0.03658,0.12720999,,,False,
203400.KQ,ABN,KQ,194168310120.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.695,-84.720924,0.27212,,,False,
003610.KS,Pangrim,KS,194043566880.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.1,0.00542,0.0951,,,False,
100250.KS,Chinyang Holdings,KS,193936500000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.239,-0.01113,0.1234,,,False,
003460.KS,YuhwaSecu,KS,193355235150.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.104,0.08311,0.9184,,,False,
445180.KQ,Purit,KQ,193378365000.0,True,True,True,5,1034.0,0.0,0.0,0.0,0.0,1243.0,0.0,True,True,True,0,0,0,0,,0.11,0.121309996,0.20741,9.710378,,False,
234080.KS,JW LIFESCIENCE,KS,193339904340.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.174,0.117860004,0.28023002,,,False,
016880.KS,WOONGJIN,KS,193023898200.0,True,False,False,0,,,,,,,,False,True,False,,,,,,0.227,0.07408,0.47294,,,False,
002100.KS,Kyungnong,KS,191711686500.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.142,-0.35077,0.33029,,,False,
060150.KQ,INSUN ENT,KQ,191842081440.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
054920.KQ,Hancom WITH,KQ,191311809180.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
115310.KQ,INFOvine,KQ,189976538500.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.059,0.29387,1.0,,,False,
080160.KQ,MODETOUR,KQ,191268000000.0,True,True,True,5,1570.9514,1353.7335,1353.7335,1353.7335,1353.7335,2173.1494,1739.6832,True,True,True,1,1,0,0,1,,,,,,False,
267320.KQ,Naintech,KQ,189757549975.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.826,-0.45584,0.02568,,,False,
007570.KS,IlyangPharm,KS,188948073600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.042,0.00717,0.42683998,,,False,
101530.KS,Haitai Confectionery,KS,188677006560.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.007,0.064840004,0.32953998,,,False,
123410.KQ,KFTC,KQ,189597645840.0,True,True,True,5,1977.0,1910.0,1910.0,1910.0,1910.0,2201.0,1540.0,True,True,True,1,1,0,0,1,0.027,0.02725,0.15622,3.1258519,,False,
000520.KS,SamilPharm,KS,187634165150.0,True,True,True,5,-74.0,0.0,0.0,0.0,0.0,89.0,0.0,True,True,True,0,0,0,0,1,-0.083,-0.19371,0.36679,95.2809,,False,
323350.KQ,DAWON NEXVIEW,KQ,188253142000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.932,0.22489999,0.28362,,,False,
187790.KQ,NANO,KQ,187820654700.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.035,0.02562,0.20271,,,False,
017550.KS,SOOSAN CEBOTICS,KS,187197390000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.513,0.08628,0.24017,,,False,
008830.KQ,DaedongGear,KQ,187389792000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.127,-0.00385,0.05456,,,False,
044820.KS,COSMAX bti,KS,186988341870.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.185,0.04231,0.20912,,,False,
081000.KS,ILJIN DIAMOND,KS,187053180750.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.006,0.02249,0.19700001,,,False,
016790.KS,"016790.KS,0P0001DG9E,0",?,187340898626.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
377450.KQ,REFINE,KQ,186644100000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.05,0.37101,0.99907994,,,False,
149950.KQ,AVATEC,KQ,186427468920.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.184,0.08913,0.13951999,,,False,
469610.KQ,INNOTECH,KQ,185845920000.0,True,True,False,5,1523.0,0.0,0.0,0.0,0.0,,,True,True,True,0,0,0,0,,-0.043,-0.022880001,0.237,,,False,
005960.KS,Dongbu Corporation,KS,185179570410.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.258,0.03513,0.10516,,,False,
123330.KQ,Genic,KQ,185271810000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.374,0.00875,0.28831,,,False,
297090.KQ,CS BEARING,KQ,184072500000.0,True,True,False,5,500.0,500.0,606.0,606.0,606.0,,,True,True,True,0,0,1,1,1,-0.078,0.11002,0.18791,,,False,
322180.KQ,LS THiRA-UTECH,KQ,183485799680.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.194,0.00611,0.15491,,,False,
015230.KS,DaechangForging,KS,183219435000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.148,0.08447,0.19899,,,False,
053080.KQ,K-ENSOL,KQ,183427276770.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.296,-0.66043,-0.03638,,,False,
039830.KQ,AURORA,KQ,183076758900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
086980.KQ,SHOWBOX,KQ,182902960000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
297890.KQ,HB SOLUTION,KQ,182852285000.0,True,False,False,0,,,,,,,,False,True,False,,,,,,-0.84,-0.16358,0.42887002,,,False,
004090.KS,KorPetro,KS,182414504400.0,True,True,True,5,1096.0,967.0,967.0,967.0,967.0,1266.0,1194.0,True,True,True,1,1,0,0,1,-0.097,0.01159,0.09097999,11.4297,,False,
223250.KQ,DreamCIS,KQ,182535294480.0,True,True,True,5,439.0,399.0,399.0,399.0,0.0,522.0,0.0,True,True,True,0,0,0,0,,0.309,-0.020079998,0.40899,13.7164755,,False,
307750.KQ,KUKJEON,KQ,182203722000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.06,0.00459,0.14092,,,False,
037070.KQ,PASECO,KQ,182200000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.237,-0.05017,0.13600999,,,False,
143160.KQ,IDIS,KQ,181964302200.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.141,0.072680004,0.3877,,,False,
388790.KQ,LiComm,KQ,181848110400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.839,0.26804,0.29975998,,,False,
460850.KS,DONGKUK CM,KS,180587882240.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.312,-0.037809998,0.036849998,,,False,
300080.KQ,FLITTO,KQ,181559961000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.83,0.07058,0.9993,,,False,
024800.KQ,YOOSUNG T&S,KQ,180257065380.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.606,-0.15428,0.10272,,,False,
119830.KQ,ITEK,KQ,180227317320.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.171,0.67731005,0.21294,,,False,
259630.KQ,mplus,KQ,180193585920.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.783,0.21790001,0.21102,,,False,
047310.KQ,POWER LOGICS,KQ,180124914600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
158430.KQ,ATON,KQ,180188197120.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.18,0.19975,0.64111,,,False,
282880.KQ,COWIN,KQ,180088862800.0,True,True,True,5,1082.0,1626.4706,1626.4706,1626.4706,1836.2745,1416.0,2494.1177,True,True,True,0,0,1,1,1,0.21,-0.50367,0.15016,10.75565,,False,
002170.KS,SYTS,KS,179100000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.135,0.11175,0.15266,,,False,
006060.KS,HSInd,KS,178960200000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.178,0.05389,0.15338999,,,False,
473980.KQ,Knowmerce,KQ,179239189620.0,True,True,True,5,1554.0,2268.0,2268.0,2268.0,2317.0,2287.5,3290.0,True,True,True,0,0,1,1,1,-0.128,-0.22899,0.49661,7.4404373,,False,
172670.KQ,ALT,KQ,178309154100.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
086890.KQ,ISU ABXIS,KQ,176535095900.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
066620.KQ,KUKBO DESIGN,KQ,177750000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.049,0.086940005,0.16524,,,False,
002780.KS,ChinhungInt,KS,175293452725.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.359,0.08846,0.09571,,,False,
192440.KQ,Spigen Korea,KQ,175301436600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.006,0.09137,0.62812,,,False,
129920.KQ,Daesung Hi-Tech,KQ,174510995040.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.156,-0.0058399998,0.19735001,,,False,
007330.KQ,PUREUN S.BK.,KQ,174507996000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
446540.KQ,Megatouch,KQ,174476393280.0,True,True,False,5,-205.0,0.0,0.0,0.0,0.0,,,True,True,True,0,0,0,0,,-0.029,0.1076,0.15654999,,,False,
038390.KQ,RedcapTour,KQ,174398173460.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
115440.KQ,WooriNet,KQ,174219872880.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.368,-0.01752,0.27528998,,,False,
092130.KQ,e-Credible,KQ,174030020000.0,True,True,True,5,1153.0,1206.0,1206.0,1206.0,1206.0,1230.0,1296.0,True,True,True,1,1,0,0,1,,,,,,False,
000300.KS,"000300.KS,0P0000KUKB,0",?,174035631000.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
088130.KQ,DONG A ELTEK,KQ,173279461740.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
068790.KQ,DMS,KQ,173339320320.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
016450.KS,HansaeYes24Holdings,KS,172800000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.227,0.022720002,0.1891,,,False,
032940.KQ,WonIk,KQ,173199549600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.026,-0.00039,0.47661,,,False,
049430.KQ,KOMELON,KQ,172364400000.0,True,True,True,5,2546.0,2635.0,2635.0,2635.0,2635.0,2603.0,2718.0,True,True,True,0,0,1,1,,,,,,,False,
213500.KS,HANSOLPAPER,KS,172078164480.0,True,True,True,5,1475.5,1713.5,1713.5,1713.5,2209.0,1957.0,2257.0,True,True,True,1,1,1,1,2,0.057,0.0040700003,0.16976,3.7761881,,False,
453450.KQ,Gridwiz,KQ,171960537500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.124,-0.0173,0.17687,,,False,
321370.KQ,SV,KQ,171785812450.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.358,-0.22684999,0.087019995,,,False,
106190.KQ,HTP,KQ,171725743950.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.278,0.22582,0.24133,,,False,
143240.KQ,Saramin,KQ,171723696000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.019,0.13143,0.99874,,,False,
003100.KQ,SUN KWANG,KQ,171600000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
046440.KQ,KG Financial,KQ,171428717020.0,True,True,True,5,898.0,1124.0,1124.0,1124.0,1124.0,971.0,1469.0,True,True,True,0,0,1,1,1,,,,,,False,
262260.KQ,A Pro,KQ,171302919680.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.815,-0.13951,0.19473,,,False,
005160.KQ,DONGKUK,KQ,170870118300.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.141,-0.00903,0.0842,,,False,
049080.KQ,GIGALANE,KQ,171039944205.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.563,-0.23371,0.101330005,,,False,
462520.KS,Chosun REF,KS,170832970880.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.076,0.0176,0.1271,,,False,
048870.KQ,Synergy Innovation,KQ,170663187331.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.325,0.11887,0.44265,,,False,
078890.KQ,KAON Group,KQ,170799221610.0,True,False,True,0,,,,,,723.0,0.0,True,True,False,,,,,,,,,,,False,
204610.KQ,T3,KQ,170230323400.0,True,True,True,5,260.8,0.0,0.0,0.0,0.0,300.2,0.0,True,True,True,0,0,0,0,,0.228,0.27174,0.82396007,10.459693,,False,
004960.KS,HanshinConst,KS,169973612380.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.462,0.03115,0.14148,,,False,
056090.KQ,CG MedTech,KQ,170170891328.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.167,0.027290002,0.44167998,,,False,
037350.KQ,SUNGDO ENG,KQ,169895700000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.383,0.0345,0.119969994,,,False,
192410.KQ,ONEUL E&M,KQ,169614814220.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.384,-0.37831002,0.40585998,,,False,
001520.KS,TONGYANG,KS,169465684730.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.135,-0.03587,0.07893,,,False,
417500.KQ,JI-Tech,KQ,169497126480.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.06,0.22258,0.31441998,,,False,
008970.KS,KBI DONG YANG STEEL PIPE,KS,168932524596.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.332,-0.00789,0.05874,,,False,
220260.KQ,Chemtros,KQ,169019729850.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.389,0.13861,0.15255,,,False,
082800.KQ,VIVOZON PHARMACEUTICAL,KQ,168800671480.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
214420.KS,TONYMOLY,KS,168383593000.0,True,True,True,5,1009.0,960.0,960.0,960.0,911.0,1303.0,0.0,True,True,True,0,0,0,0,1,0.218,0.01511,0.42421,5.464313,,False,
071200.KQ,INFINITT Healthcare,KQ,168579524780.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
365330.KQ,SY STEEL TECH,KQ,168323705000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.318,-0.01153,0.14596,,,False,
290740.KQ,ActRo,KQ,168186333810.0,True,True,True,5,1017.0,1049.0,1049.0,1056.0,1056.0,1460.0,1268.0,True,True,True,0,0,1,1,,0.022,0.033570003,0.07807,11.075342,,False,
142210.KQ,Unitrontech,KQ,167878850270.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
012800.KS,DAECHANG,KS,167698518160.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.252,0.07521,0.058709998,,,False,
340450.KQ,GCG,KQ,166974598580.0,True,True,True,5,229.0,229.0,229.0,0.0,0.0,317.5,0.0,True,True,True,0,0,0,0,,0.102,0.02483,0.4639,22.204725,,False,
001360.KS,SAMSUNG PHARM,KS,166666879830.0,True,False,False,0,,,,,,,,True,False,False,,,,,,1.227,-0.14423001,1.0,,,False,
013990.KQ,AGABANG&CO,KQ,166739807520.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.063,0.10086001,0.61968,,,False,
003480.KS,HHICHoldings,KS,166548139680.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.031,0.06815,0.14106,,,False,
400760.KS,NHALLONEREIT,KS,166435703250.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.0,0.0,,,False,
013520.KS,HS Corp,KS,166420412900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,0.05113,0.19129999,,,False,
002990.KS,KUMHOE&C,KS,165993184170.0,True,True,True,5,1396.5,1165.0,752.0,752.0,752.0,1884.5,884.5,True,True,True,1,1,0,0,2,-0.049,0.01974,0.06263,2.4462721,,False,
011040.KQ,KDPharm,KQ,166151336400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
023910.KQ,DaihanPharm,KQ,165900000000.0,True,True,True,5,5575.0,5224.0,5224.0,5224.0,5224.0,5814.0,5550.0,True,True,True,0,0,0,0,1,-0.008,0.0699,0.30892,4.867561,,False,
317400.KS,XI SND,KS,165601360400.0,True,True,True,5,948.0,0.0,0.0,0.0,0.0,1649.0,0.0,True,True,True,0,0,1,1,1,-0.106,-0.00754,0.09584,2.6167374,,False,
093640.KQ,KRM,KQ,165011002300.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
333430.KQ,IL SEUNG,KQ,165002631390.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.149,0.36251,0.34847,,,False,
083500.KQ,FNS TECH,KQ,164996891280.0,True,True,False,5,1996.0,2011.0,2011.0,2011.0,2011.0,,,True,True,True,0,0,1,1,1,-0.639,0.109230004,0.2367,,,False,
293480.KS,Hana Pharm,KS,164577479960.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,0.22830999,0.67467004,,,False,
062970.KQ,KAM,KQ,164986094460.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.571,-0.89996004,-0.30655,,,False,
381620.KQ,ZENIX ROBOTICS,KQ,164761075200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.907,-2.18927,-0.14649001,,,False,
071840.KS,LOTTE Himart,KS,164309675520.0,True,True,True,5,167.0,203.0,141.5,141.5,141.5,569.0,681.0,True,True,True,1,1,0,0,2,0.008,0.28256,0.25756,12.671353,,False,
037560.KS,LG HelloVision,KS,164187353800.0,True,True,True,5,268.5,345.66666,345.66666,345.66666,345.66666,401.5,365.8,True,True,True,0,0,1,1,3,-0.071,-0.026180001,0.75641996,5.3175592,,False,
077500.KS,Uniquest,KS,163512772140.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.072,0.03628,0.09556,,,False,
042420.KQ,NEOWIZ HOLDINDS,KQ,164067002450.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.2,0.01883,1.0,,,False,
338220.KQ,VUNO,KQ,163401274410.0,True,True,True,5,351.0,493.0,493.0,493.0,493.0,836.0,1103.0,True,True,True,0,0,1,1,1,0.022,-0.32532,0.97714996,14.234449,,False,
114840.KQ,IFAMILYSC,KQ,162807060000.0,True,True,True,5,1992.0,2021.3334,2021.3334,2021.3334,2021.3334,1821.0,2414.0,True,True,True,0,0,1,2,1,,,,,,False,
290690.KQ,SOLUX,KQ,162812905200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.567,-0.14177,0.10902,,,False,
000020.KS,DongwhaPharm,KS,162561155400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.025,-0.03635,0.37037,,,False,
041440.KQ,HYUNDAI EVERDIGM,KQ,162676771520.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.494,0.04119,0.16868,,,False,
054800.KQ,IDIS Holdings,KQ,162459769200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.31,0.11788999,0.35421002,,,False,
474610.KQ,RF Systems,KQ,161676422400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.191,0.11614,0.28074,,,False,
049960.KQ,CBT,KQ,161586000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
002230.KQ,PSTEC,KQ,161426911600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.147,0.06588,0.17237,,,False,
010100.KS,KOREA MOVENEX,KS,161387226000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.055,-0.0123000005,0.08796,,,False,
090350.KS,NOROOPAINT,KS,161000000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.094,0.0127799995,0.20195,,,False,
069510.KQ,ESTec,KQ,161249800000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
038290.KQ,Macrogen,KQ,160452720000.0,True,True,True,5,1028.0,967.0,967.0,967.0,967.0,2223.0,2276.0,True,True,True,0,0,0,0,1,,,,,,False,
334970.KQ,Prestige Biologics,KQ,159781669035.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
093190.KQ,Bixolon,KQ,159298133400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
105330.KQ,KNW,KQ,159554419200.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
066410.KS,"066410.KS,0P0000EJNT,0",?,159637252154.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
100590.KQ,Mercury,KQ,159054977600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.267,-0.020539999,0.1521,,,False,
240550.KQ,DongBang Medical,KQ,158469925800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.06,0.17076,0.35356998,,,False,
046070.KS,"046070.KS,0P0000B96D,0",?,159196994920.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
021080.KQ,Atinum Investment,KQ,158400000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.276,0.79966,0.96072,,,False,
003830.KS,DaehanSynthFibr,KS,158032000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.127,-0.15235,0.00837,,,False,
217820.KQ,WONIK PNE,KQ,158260954265.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.569,-0.13246,0.122559994,,,False,
126730.KQ,KORCHIP,KQ,157862268000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.192,0.012990001,0.23007,,,False,
235980.KQ,MedPacto,KQ,157665556600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,-2.05674,0.0988,,,False,
217270.KQ,Neptune,KQ,157499116910.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.151,-0.05865,0.99925005,,,False,
089470.KS,HDCHEP,KS,157426500000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.06,0.0401,0.121120006,,,False,
009070.KS,KCTC,KS,157200000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.071,0.01794,0.11203,,,False,
013310.KQ,A-JIN INDUSTRY,KQ,157360690010.0,True,True,True,5,1064.0,0.0,0.0,0.0,0.0,1632.0,0.0,True,True,True,0,0,0,0,1,0.245,0.059559997,0.18897,2.4050245,,False,
004150.KS,HANSOL HOLDINGS,KS,157131954600.0,True,True,True,5,327.0,0.0,0.0,0.0,0.0,470.0,0.0,True,True,True,0,0,0,0,,-0.101,-0.0018000001,0.088719994,,,False,
009580.KS,Moorim P&P,KS,156856334860.0,True,True,True,5,176.0,0.0,0.0,0.0,0.0,195.0,0.0,True,True,True,1,1,0,0,1,0.026,-0.011,0.06913,13.0,,False,
000970.KS,KorCastIronPipe,KS,156639435000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.104,0.02052,0.17903,,,False,
272550.KS,SAMYANG PACKAGING,KS,156108686160.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.144,-0.04346,0.18738002,,,False,
323990.KQ,Vaxcell-Bio,KQ,154893917700.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,-7.3094096,0.0,,,False,
282720.KQ,KYGP,KQ,154766015000.0,True,True,True,5,526.0,800.0,800.0,800.0,800.0,710.0,1068.0,True,True,True,0,0,1,1,1,,,,,,False,
210540.KS,DY POWER,KS,154363077840.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.054,0.055689998,0.12697,,,False,
067280.KQ,Multicampus,KQ,154688931900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
148150.KQ,Se Gyung Hi Tech,KQ,154255830120.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.05,0.0072600003,0.27462,,,False,
108230.KQ,TOPTEC,KQ,153804026025.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
086670.KQ,BMT,KQ,153950476350.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
000700.KS,EUSU HOLDINGS,KS,152865436440.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.069,-0.030550001,0.22620001,,,False,
014280.KS,KUMKANG KIND,KS,152805949970.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.104,-0.00464,0.14984,,,False,
396300.KQ,SeA Mechanics,KQ,153109310000.0,True,False,False,0,,,,,,,,False,True,False,,,,,,0.118,0.010249999,0.06161,,,False,
234030.KQ,SYNIC SOLUTION,KQ,152488300000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.243,0.02101,0.07902,,,False,
023600.KQ,SAMBO CORR,KQ,151918767000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.094,0.049060002,0.17802,,,False,
072870.KQ,megastudy,KQ,152111436840.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
214390.KS,KYONGBO,KS,151808561000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.201,0.0072399997,0.38736,,,False,
027710.KQ,FarmStory,KQ,151526576000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
095190.KQ,SHINHWAPRITECH,KQ,151404271840.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
054540.KQ,SYMTEK,KQ,150800000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.144,0.045479998,0.19685,,,False,
136540.KQ,WINS Technet,KQ,150795280880.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.236,0.26197,0.46183997,,,False,
322510.KQ,JLK,KQ,150496468200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.103,-4.7870097,0.97764,,,False,
242040.KQ,NAMU TECH,KQ,150537248400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.03,0.03361,0.19885,,,False,
085670.KQ,NEWFLEX,KQ,149638657320.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
408920.KQ,Messe eSang,KQ,150016618850.0,True,True,True,5,404.0,0.0,0.0,0.0,0.0,515.0,0.0,True,True,True,0,0,0,0,1,-0.284,0.14298001,0.3659,6.708738,,False,
260970.KQ,S&D,KQ,148976831000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.099,0.14536999,0.21545,,,False,
