symbol,name,market,mc_krw,eps_trend_ok,fy_complete_0y,fy_complete_1y,snap_ok_count,0y_current,0y_7d,0y_30d,0y_60d,0y_90d,1y_current,1y_90d,endDate_0y_ok,endDate_1y_ok,rev_ok_0y,up7,up30,dn30,dn7,na,rev_growth,op_margin,gross_margin,fwd_pe,fwd_eps,earn_date_present,error,ticker,source
035420.KS,NAVER,KS,34586006679000.0,True,True,True,5,12859.411,13913.968,13909.444,13913.278,14091.354,15037.916,15862.513,True,True,True,0.0,1.0,11.0,12.0,26.0,,0.16713,0.69204,13.898202,,True,,035420,US (5천억+)
267260.KS,HD HYUNDAI ELECTRIC,KS,34533155330000.0,True,True,True,5,27322.604,27234.158,26847.195,26636.766,26155.982,34287.59,32521.424,True,True,True,4.0,5.0,2.0,1.0,20.0,0.426,0.2759,0.34030998,36.543835,,True,,267260,US (5천억+)
010130.KS,KOREA ZINC,KS,33647226028000.0,True,True,True,5,60115.0,69481.664,66772.664,46720.49,43411.09,62261.58,45588.086,True,True,True,0.0,1.0,0.0,1.0,4.0,0.398,0.08934,0.10849,24.204334,,False,,010130,US (5천억+)
086790.KS,HANAFINANCIALGR,KS,31506482144800.0,True,True,True,5,16240.621,15714.741,15593.524,15539.148,15293.641,17546.543,16450.643,True,True,True,8.0,9.0,0.0,0.0,21.0,0.829,0.3037,0.0,7.0042286,,True,,086790,US (5천억+)
006400.KS,"SAMSUNG SDI CO.,LTD.",KS,32435675825000.0,True,True,True,5,4250.6016,1033.8677,535.9412,455.25555,3952.152,16741.043,17842.846,True,True,True,9.0,10.0,2.0,1.0,31.0,0.028,-0.09822,0.11018,37.30353,,True,,006400,US (5천억+)
015760.KS,KEPCO,KS,31006864919100.0,True,True,True,5,14277.346,14850.652,16283.339,16455.332,16238.767,16945.04,17053.033,True,True,True,0.0,0.0,7.0,2.0,20.0,0.007,0.082320005,0.16978,2.3076353,,True,,015760,US (5천억+)
009540.KS,HDKSOE,KS,29264683466000.0,True,True,True,5,49552.133,46677.7,46477.65,47006.27,47673.945,57608.38,57270.43,True,True,True,3.0,4.0,3.0,3.0,16.0,0.138,0.12722999,0.17766,7.6290984,,True,,009540,US (5천억+)
042700.KS,HANMISemi,KS,29260845400000.0,True,True,True,5,3775.5142,3775.5142,3775.206,3775.206,4063.098,5324.9497,5403.831,True,True,True,1.0,1.0,0.0,0.0,9.0,-0.445,0.33280998,0.5756,73.14623,,True,,042700,US (5천억+)
272210.KS,HANWHA SYSTEMS,KS,26637633849000.0,True,True,True,5,1248.8572,726.0,1449.4286,1449.4286,1433.7142,2283.375,1841.05,True,True,True,0.0,0.0,2.0,0.0,13.0,0.498,0.00378,0.10691,49.8823,,False,,272210,US (5천억+)
005490.KS,POSCO Holdings,KS,27355337776000.0,True,True,True,5,24117.9,21800.535,22696.389,22580.684,22598.848,31622.41,30399.4,True,True,True,7.0,5.0,4.0,2.0,22.0,0.025,0.03949,0.07661,15.289789,,True,,005490,US (5천억+)
010120.KS,LS ELECTRIC,KS,26190000000000.0,True,True,True,5,3269.2124,3269.2124,3021.1382,3012.6423,3006.3767,4343.169,3898.3381,True,True,True,11.0,14.0,2.0,3.0,21.0,0.121,0.08438,0.21172,63.778316,,True,,010120,US (5천억+)
298040.KS,HYOSUNG HEAVY,KS,25111007764000.0,True,True,True,5,85232.23,84237.31,83222.055,83222.055,83037.86,122144.38,112932.11,True,True,True,5.0,7.0,6.0,7.0,16.0,0.109,0.12913999,0.20988001,32.674446,,False,,298040,US (5천억+)
034730.KS,SK,KS,25085935238000.0,True,True,True,5,0.0,0.0,65553.0,65553.0,65553.0,0.0,31643.0,True,True,True,1.0,1.0,0.0,0.0,11.0,0.012,0.00959,0.07779,7.665479,,True,,034730,US (5천억+)
010140.KS,SamsungHvyInd,KS,25080000000000.0,True,True,True,5,1268.9396,1409.6786,1419.4332,1420.7001,1419.4591,1752.4156,1811.4968,True,True,True,1.0,1.0,10.0,10.0,23.0,0.051,0.10438,0.12904,17.17629,,False,,010140,US (5천억+)
316140.KS,WooriFinancialGroup,KS,24664964352000.0,True,True,True,5,4380.0107,4565.7627,4573.907,4550.0156,4478.384,4895.7705,4792.834,True,True,True,2.0,2.0,8.0,7.0,19.0,-0.027,0.31311,0.0,6.444338,,True,,316140,US (5천억+)
035720.KS,Kakao,KS,22138321400000.0,True,True,True,5,1504.0404,1441.3982,1463.1813,1476.5879,1492.2856,1744.9197,1744.1871,True,True,True,7.0,7.0,6.0,3.0,26.0,0.09,0.095369995,0.94061995,25.731844,,True,,035720,US (5천억+)
000810.KS,SamsungF&MIns,KS,22016337667500.0,True,True,True,5,51243.53,51127.71,47672.76,47672.76,50111.07,56929.99,53916.49,True,True,True,1.0,1.0,3.0,1.0,18.0,0.049,0.072270006,0.20955,9.186723,,True,,000810,US (5천억+)
051910.KS,LGCHEM,KS,21424776100500.0,True,True,True,5,2649.8748,-1075.9941,-577.32715,548.9669,2381.263,25051.63,22868.697,True,True,True,5.0,6.0,3.0,1.0,25.0,,-0.03688,0.17002001,15.368261,,True,,051910,US (5천억+)
267250.KS,HD HYUNDAI,KS,20617195185000.0,True,True,True,5,18261.09,18262.404,20244.8,19050.342,18169.4,21509.25,19305.8,True,True,True,0.0,0.0,2.0,1.0,5.0,0.096,0.10515001,0.14067,12.824852,,False,,267250,US (5천억+)
064350.KS,HYUNDAI ROTEM,KS,20333209185900.0,True,True,True,5,8464.204,8605.066,9030.035,9184.975,9184.975,12772.498,13745.6455,True,True,True,0.0,1.0,10.0,1.0,18.0,0.239,0.15383,0.23091999,16.598162,,True,,064350,US (5천억+)
086520.KQ,ECOPRO,KQ,20515776567200.0,True,True,True,5,2101.4849,705.5445,705.5445,705.5445,705.5445,1808.8595,1951.887,True,True,True,0.0,0.0,1.0,1.0,1.0,,,,,,False,,086520,US (5천억+)
011200.KS,HMM,KS,19666511674500.0,True,True,True,5,1235.8,1220.7273,1207.0,1176.7273,1193.5,1175.5,1208.5,True,True,True,1.0,2.0,0.0,0.0,9.0,-0.142,0.11705,0.18685,16.639729,,True,,011200,US (5천억+)
066570.KS,LGELECTRONICS,KS,18927398169400.0,True,True,True,5,12337.15,11232.662,10645.68,10609.102,10590.602,15326.246,12275.664,True,True,True,4.0,11.0,1.0,2.0,26.0,0.043,0.070539996,0.23743,13.767233,,True,,066570,US (5천억+)
196170.KQ,Alteogen,KQ,19262083680000.0,True,True,True,5,5827.4194,5432.0386,5432.0386,6328.708,6262.4067,9755.154,10141.56,True,True,True,0.0,1.0,1.0,0.0,4.0,0.269,0.30443,0.76716006,39.056274,,False,,196170,US (5천억+)
024110.KS,IBK,KS,18898993095300.0,True,True,True,5,3457.6147,3390.6423,3402.429,3405.395,3457.1577,3643.4045,3626.4302,True,True,True,9.0,7.0,2.0,0.0,17.0,0.093,0.79608,0.0,5.8187337,,True,,024110,US (5천억+)
000720.KS,HyundaiEng&Const,KS,18874802167500.0,True,True,True,5,4849.688,4815.6255,4592.878,4581.2017,4575.9106,6559.2974,6539.734,True,True,True,1.0,8.0,4.0,0.0,20.0,0.112,0.010829999,0.06375,25.078905,,True,,000720,US (5천억+)
138040.KS,Meritz Financial,KS,18742241175700.0,True,True,True,5,15772.378,15816.038,15816.038,15816.038,15844.534,17621.182,17776.805,True,True,True,2.0,2.0,2.0,2.0,6.0,-0.007,0.33416,0.0,6.1914124,,False,,138040,US (5천억+)
096770.KS,SK Innovation,KS,18646522516400.0,True,True,True,5,1669.7115,2969.664,1677.8727,599.37823,599.37823,5830.5654,5837.259,True,True,True,0.0,4.0,0.0,0.0,21.0,,-0.00336,0.05328,21.71316,,True,,096770,US (5천억+)
000250.KQ,SCD,KQ,18648690240000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,000250,US (5천억+)
000150.KS,DOOSAN,KS,18606716415000.0,True,True,True,5,23606.604,22265.58,23663.105,25847.21,18666.516,40251.504,24582.23,True,True,True,1.0,3.0,1.0,0.0,10.0,0.094,0.039920002,0.1719,40.793507,,False,,000150,US (5천억+)
047810.KS,KOREA AEROSPACE,KS,18559260372800.0,True,True,True,5,3583.6267,3862.306,3777.8882,3931.9138,4107.164,5271.2183,5316.625,True,True,True,1.0,1.0,8.0,7.0,22.0,0.34,0.05248,0.15213999,31.358974,,False,,047810,US (5천억+)
033780.KS,KT&G,KS,18004233265000.0,True,True,True,5,12350.186,11379.446,11383.99,11363.422,10979.234,13131.3955,12489.548,True,True,True,12.0,12.0,1.0,0.0,19.0,0.101,0.14175001,0.47486,14.332064,,True,,033780,US (5천억+)
247540.KQ,ECOPROBM,KQ,18558433329800.0,True,True,True,5,365.43167,373.3279,418.05258,445.93848,441.56924,1070.303,1032.4221,True,True,True,1.0,4.0,3.0,1.0,23.0,0.069,0.083620004,0.10656,193.20436,,True,,247540,US (5천억+)
003670.KS,POSCO FUTURE M,KS,17611351560000.0,True,True,True,5,572.8413,562.2481,475.23624,522.2531,520.81104,1181.7495,1324.4316,True,True,True,1.0,1.0,1.0,1.0,26.0,-0.229,-0.09328,0.0865,207.74284,,True,,003670,US (5천억+)
086280.KS,HYUNDAIGLOVIS,KS,17287500000000.0,True,True,True,5,22636.182,22643.36,23849.42,23792.969,23792.969,24341.553,25385.6,True,True,True,3.0,4.0,11.0,12.0,20.0,0.082,0.066750005,0.092130005,10.845652,,True,,086280,US (5천억+)
017670.KS,SKTelecom,KS,16796582144600.0,True,True,True,5,5615.436,5511.464,5529.019,5513.6987,5530.29,6133.326,5837.6836,True,True,True,10.0,12.0,4.0,3.0,25.0,-0.014,0.1224,0.70408994,16.892765,,True,,017670,US (5천억+)
079550.KS,LIG Defense&Aerospace,KS,15444000000000.0,True,True,True,5,17714.594,17475.477,17369.346,17052.611,18510.738,24279.178,24473.82,True,True,True,5.0,6.0,4.0,4.0,20.0,0.203,0.02785,0.15389,36.20386,,False,,079550,US (5천억+)
352820.KS,HYBE,KS,15267551407000.0,True,True,True,5,6139.2026,9745.628,10079.214,9882.017,9195.062,9804.237,10220.039,True,True,True,2.0,6.0,8.0,1.0,26.0,-0.014,0.0057099997,0.35317,24.683205,,False,,352820,US (5천억+)
030200.KS,KT,KS,14944885920500.0,True,True,True,5,5948.5425,6027.2905,6092.6533,6154.301,6021.2734,6454.7676,6512.5767,True,True,True,1.0,2.0,8.0,3.0,24.0,0.041,0.03225,1.0,9.125038,,True,,030200,US (5천억+)
003550.KS,LG Corp.,KS,13957053442500.0,True,True,True,5,9267.833,8430.079,8386.625,8332.87,8504.57,10618.832,10904.434,True,True,True,2.0,2.0,1.0,1.0,13.0,-0.146,-0.27694,0.18666,10.829816,,True,,003550,US (5천억+)
278470.KS,APR,KS,13814679195000.0,True,True,True,5,14510.881,13449.271,12242.708,11625.046,11648.714,18894.76,14274.47,True,True,True,15.0,18.0,0.0,1.0,26.0,1.242,0.23788,0.76613,22.532703,,True,,278470,US (5천억+)
277810.KQ,Rainbow Robotics,KQ,13929098044000.0,True,True,True,5,276.0,966.5,966.5,1657.0,1657.0,1188.0,13916.0,True,True,True,0.0,0.0,0.0,0.0,1.0,0.349,0.13057,0.34903,694.44446,,False,,277810,US (5천억+)
0126Z0.KS,SAMSUNG EPIS HOLDINGS,KS,13237782068000.0,True,True,True,5,16590.0,18260.0,18260.0,0.0,0.0,18220.0,0.0,True,True,True,0.0,0.0,0.0,0.0,1.0,,-0.25285,0.36157,28.100988,,False,,0126Z0,US (5천억+)
005830.KS,DB INSURANCE,KS,12801348000000.0,True,True,True,5,26104.879,27043.979,27048.928,27048.928,25514.188,28529.26,27011.99,True,True,True,1.0,0.0,3.0,1.0,17.0,0.106,0.068169996,0.24452999,5.866528,,True,,005830,US (5천억+)
071050.KS,KIH,KS,12761252168000.0,True,True,True,5,35963.91,35648.273,34042.625,33639.332,29444.916,35791.816,30482.584,True,True,True,2.0,2.0,0.0,1.0,12.0,-0.032,-0.74541,0.0,7.1245337,,False,,071050,US (5천억+)
047050.KS,POSCO INTERNATIONAL,KS,12631256178400.0,True,True,True,5,5042.6665,4557.3,4504.4,4439.5557,4439.5557,5278.4165,4686.636,True,True,True,5.0,5.0,0.0,0.0,12.0,,0.03582,0.05963,14.057246,,False,,047050,US (5천억+)
010950.KS,S-Oil,KS,12519206470400.0,True,True,True,5,18776.793,10687.295,9405.701,8896.685,8475.065,11575.359,9587.22,True,True,True,0.0,3.0,0.0,0.0,18.0,-0.005,0.13768,1.0,9.796672,,True,,010950,US (5천억+)
018260.KS,SAMSUNG SDS,KS,12496514700000.0,True,True,True,5,9281.441,9383.803,10669.351,10761.112,10781.77,11467.063,11925.065,True,True,True,1.0,1.0,4.0,4.0,17.0,-0.039,0.02326,0.13978,15.705852,,True,,018260,US (5천억+)
039490.KS,KIWOOM,KS,12173354003000.0,True,True,True,5,58753.824,57886.508,56081.34,53836.723,53306.05,56092.586,51387.832,True,True,True,2.0,3.0,2.0,3.0,15.0,0.687,0.37222,0.97213,7.371741,,False,,039490,US (5천억+)
005940.KS,NHIS,KS,11901901924600.0,True,True,True,5,3936.4443,3322.0,3263.2856,3248.3333,2672.6365,3466.9167,2726.6365,True,True,True,1.0,3.0,0.0,0.0,13.0,1.849,0.2585,0.97203004,9.778141,,True,,005940,US (5천억+)
307950.KS,HyundaiAutoever,KS,11682616332000.0,True,True,True,5,7609.351,8164.351,8211.326,8208.743,8244.659,9992.75,10296.454,True,True,True,0.0,0.0,8.0,10.0,15.0,0.141,0.05781,0.104779996,67.84919,,False,,307950,US (5천억+)
323410.KS,KakaoBank,KS,11759133047050.0,True,True,True,5,1301.6917,1226.7959,1265.755,1283.6771,1287.0435,1385.1332,1287.2958,True,True,True,7.0,6.0,1.0,2.0,18.0,0.089,0.46231997,0.0,16.243925,,False,,323410,US (5천억+)
259960.KS,KRAFTON,KS,10997865112000.0,True,True,True,5,24315.059,21654.416,21474.373,20744.338,23407.041,25908.021,25792.514,True,True,True,13.0,13.0,2.0,0.0,23.0,0.489,0.00266,1.0,10.846062,,True,,259960,US (5천억+)
007660.KS,ISUPETASYS,KS,9506493860500.0,True,True,True,5,3575.0461,3612.3225,3598.3901,3574.6025,3604.0,5281.7866,4599.4546,True,True,True,1.0,1.0,0.0,0.0,14.0,0.318,0.19068001,0.25843,24.575018,,False,,007660,US (5천억+)
000880.KS,Hanwha,KS,9114982176000.0,True,True,True,5,11423.5,11314.929,9900.667,9900.667,12371.167,17584.824,15747.688,True,True,True,1.0,1.0,0.0,1.0,10.0,0.173,0.01872,0.13423,8.086518,,True,,000880,US (5천억+)
298380.KQ,ABL Bio,KQ,10637617970000.0,True,True,True,5,-121.8,-382.4,-382.4,-382.4,-404.0,214.25,-12.5,True,True,True,0.0,0.0,0.0,0.0,5.0,,80203880.0,0.99848,573.1622,,False,,298380,US (5천억+)
006260.KS,LS,KS,9063600000000.0,True,True,True,5,15920.817,15854.575,15716.66,16911.55,22886.0,19723.096,23113.16,True,True,True,1.0,1.0,0.0,0.0,7.0,,0.03339,0.08891,26.010117,,False,,006260,US (5천억+)
003490.KS,KAL,KS,9039817227550.0,True,True,True,5,815.4,815.4,2363.0422,2707.6726,2558.801,3035.7273,3471.5454,True,True,True,1.0,0.0,3.0,2.0,13.0,0.443,0.02385,0.1457,8.647021,,False,,003490,US (5천억+)
016360.KS,SamsungSecu,KS,8804980000000.0,True,True,True,5,17911.666,13914.091,13914.091,13657.3,13517.5,14920.0,13126.7,True,True,True,1.0,1.0,0.0,0.0,13.0,0.286,0.22722,0.97268,8.558981,,True,,016360,US (5천억+)
009830.KS,HANWHA SOLUTIONS,KS,8551653666000.0,True,True,True,5,1607.9829,583.4174,583.4174,808.36035,812.2902,3655.5164,3212.9668,True,True,True,2.0,2.0,0.0,0.0,17.0,,0.02385,0.09887,12.611077,,True,,009830,US (5천억+)
058470.KQ,LEENO,KQ,8924407635000.0,True,True,True,5,2411.411,2428.6494,2413.3794,2487.6812,2204.9517,3039.6455,0.0,True,True,True,1.0,1.0,1.0,1.0,14.0,-0.03,0.32919,0.40129003,35.23437,,False,,058470,US (5천억+)
003230.KS,SamyangFood,KS,8286316500000.0,True,True,True,5,74798.49,70911.27,70957.086,71741.266,71867.586,87912.7,90325.69,True,True,True,1.0,3.0,8.0,2.0,19.0,0.332,0.21812001,0.44744998,16.129637,,False,,003230,US (5천억+)
180640.KS,HANJINKAL,KS,8545571712000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.128,0.15564999,0.42141998,,,True,,180640,US (5천억+)
377300.KS,kakaopay,KS,8140499609200.0,True,True,True,5,946.58044,801.21875,787.1112,773.7001,1022.2837,1073.9614,917.43616,True,True,True,4.0,5.0,1.0,2.0,11.0,0.237,0.07718,1.0,48.6051,,True,,377300,US (5천억+)
443060.KS,HDHMS,KS,7988943897000.0,True,True,True,5,7909.6396,7801.6,7744.6,7828.7114,8105.65,9677.203,10149.337,True,True,True,3.0,4.0,0.0,0.0,10.0,0.114,0.1754,0.22923,22.888845,,False,,443060,US (5천억+)
090430.KS,AMOREPACIFIC,KS,7878974637300.0,True,True,True,5,5781.121,5748.0044,5820.512,5810.3525,5692.0938,6624.252,6377.2036,True,True,True,7.0,8.0,4.0,0.0,27.0,0.066,0.04517,0.72330004,18.900248,,True,,090430,US (5천억+)
950160.KQ,Kolon TissueGene,KQ,8092515762000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,950160,US (5천억+)
000100.KS,Yuhan,KS,7861218218700.0,True,True,True,5,1653.4286,2070.1995,2101.6228,2171.8728,2328.6013,2948.153,3440.6985,True,True,True,0.0,0.0,4.0,3.0,20.0,0.101,0.04948,0.33319,29.64568,,False,,000100,US (5천억+)
326030.KS,SKBP,KS,7635541875000.0,True,True,True,5,3536.3726,3399.4258,3376.162,3376.162,3525.6592,4636.945,4946.0586,True,True,True,2.0,3.0,1.0,1.0,12.0,0.192,0.23811,0.9393,21.43653,,True,,326030,US (5천억+)
087010.KQ,PEPTRON,KQ,7403258625000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,087010,US (5천억+)
161390.KS,HANKOOK TIRE & TECHNOLOGY,KS,7060878933000.0,True,True,True,5,11381.659,11761.614,11966.322,12241.878,12241.878,12392.335,12950.389,True,True,True,1.0,1.0,3.0,2.0,17.0,1.155,0.10023,0.21707001,4.9062586,,True,,161390,US (5천억+)
141080.KQ,LCB,KQ,7318406566200.0,True,True,True,5,1375.0,1350.0,1350.0,1350.0,1350.0,78.0,49.0,True,True,True,0.0,0.0,1.0,1.0,6.0,-0.526,-4.58395,0.89009005,103.17999,,False,,141080,US (5천억+)
029780.KS,SAMSUNG CARD,KS,6928361681800.0,True,True,True,5,6137.0,6137.0,6137.0,6137.0,5909.6665,6207.0,6275.3335,True,True,True,0.0,0.0,0.0,0.0,3.0,0.248,0.22208,0.36618,8.103754,,True,,029780,US (5천억+)
011070.KS,LG Innotek,KS,6768792602000.0,True,True,True,5,32670.186,32564.984,25810.662,24411.86,24401.096,37499.773,28425.277,True,True,True,14.0,15.0,0.0,0.0,25.0,0.148,0.042680003,0.0799,20.080122,,True,,011070,US (5천억+)
047040.KS,DWEC,KS,6720618056460.0,True,True,True,5,1178.34,736.9293,743.34015,745.61346,763.0401,1015.8575,930.208,True,True,True,1.0,1.0,0.0,0.0,13.0,-0.352,-0.67594004,0.0296,30.712969,,True,,047040,US (5천억+)
032640.KS,LG Uplus,KS,6713918905100.0,True,True,True,5,1741.524,1737.4503,1754.0092,1746.8842,1759.8845,1897.8053,1914.1874,True,True,True,5.0,6.0,7.0,6.0,24.0,0.025,0.06257,0.77434,8.615214,,True,,032640,US (5천억+)
128940.KS,HanmiPharm,KS,6648904329000.0,True,True,True,5,14492.484,13460.11,14256.455,14256.455,14636.517,16710.12,17391.15,True,True,True,2.0,2.0,3.0,2.0,15.0,0.231,0.12644,0.5715,26.48096,,True,,128940,US (5천억+)
028300.KQ,HLB,KQ,6709122201600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.136,-0.85353,0.32716,,,False,,028300,US (5천억+)
052690.KS,KEPCO E&C,KS,6420960000000.0,True,True,True,5,1700.0378,1746.307,1744.1959,1726.7562,1695.42,2264.0796,2143.085,True,True,True,1.0,1.0,1.0,1.0,12.0,-0.016,0.12864,0.27091,67.13545,,False,,052690,US (5천억+)
028050.KS,SamsungE&A,KS,6389600000000.0,True,True,True,5,3635.1658,3632.5774,3608.907,3639.9478,3634.8762,4114.8877,3909.0342,True,True,True,6.0,10.0,4.0,5.0,20.0,0.081,0.083000004,0.0,13.098778,,False,,028050,US (5천억+)
267270.KS,HD CE,KS,6318191340600.0,True,True,True,5,11368.0,10979.0,8699.333,8699.333,9281.667,12797.0,10623.0,True,True,True,1.0,1.0,0.0,0.0,6.0,0.2,0.03508,0.19274001,13.432836,,False,,267270,US (5천억+)
064400.KS,LG CNS,KS,6287898025200.0,True,True,True,5,4941.722,4924.8765,5022.7324,5007.056,5007.056,5468.549,5351.6704,True,True,True,2.0,1.0,0.0,0.0,8.0,-0.044,0.10953,0.15537,15.378852,,False,,064400,US (5천억+)
078930.KS,GS,KS,6076665721200.0,True,True,True,5,9392.25,9356.37,9356.37,9077.617,8975.252,10374.399,9520.143,True,True,True,0.0,1.0,0.0,0.0,7.0,0.014,0.15014,0.24801001,7.2486124,,True,,078930,US (5천억+)
241560.KS,Doosan Bobcat,KS,5923904817000.0,True,True,True,5,5605.6665,5178.515,5054.1807,5054.1807,5466.3467,6444.754,6248.0806,True,True,True,1.0,1.0,0.0,0.0,8.0,0.062,0.12125,0.22247,10.861547,,True,,241560,US (5천억+)
240810.KQ,WONIK IPS,KQ,5934243630900.0,True,True,True,5,3531.9207,3040.2537,2990.565,2990.565,2689.6816,4484.1997,3854.1248,True,True,True,4.0,4.0,1.0,0.0,14.0,-0.067,0.06257,0.42012,27.318142,,False,,240810,US (5천억+)
214370.KQ,Caregen,KQ,5908650000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,214370,US (5천억+)
034220.KS,LG Display,KS,5860000000000.0,True,True,True,5,958.92053,966.10803,1273.0503,1273.0503,1253.3308,1764.795,1802.4724,True,True,True,2.0,2.0,6.0,6.0,20.0,-0.088,0.02651,0.13447,8.567567,,True,,034220,US (5천억+)
310210.KQ,VRNI,KQ,5885926720000.0,True,True,True,5,-2653.6667,-2715.5,-2715.5,-1941.0,-2355.75,-2834.3333,-3492.5,True,True,True,0.0,0.0,0.0,0.0,3.0,,-733.3605,1.0,-94.02564,,False,,310210,US (5천억+)
454910.KS,Doosan Robotics,KS,5781942216000.0,True,True,True,5,-591.6603,-470.94165,-481.9611,-481.9611,-420.1353,-213.67175,-195.02873,True,True,True,0.0,0.0,1.0,1.0,2.0,0.132,-1.2652401,0.12655,-479.70776,,False,,454910,US (5천억+)
001040.KS,CJ,KS,5747868606000.0,True,True,True,5,12622.0,11653.75,15573.714,15294.857,15294.857,18973.166,17997.715,True,True,True,0.0,1.0,1.0,0.0,8.0,0.016,0.05903,0.28601998,11.12097,,False,,001040,US (5천억+)
138930.KS,BNK Financial Group,KS,5734843569840.0,True,True,True,5,2769.3733,2776.2979,2818.6553,2818.6553,2719.7622,3076.6882,2971.265,True,True,True,2.0,1.0,7.0,5.0,15.0,0.017,0.17753,0.0,5.63918,,True,,138930,US (5천억+)
175330.KS,JB Financial Group,KS,5685258236800.0,True,True,True,5,4037.8945,4043.6035,4130.167,4077.201,3991.6309,4407.973,4320.414,True,True,True,1.0,1.0,5.0,4.0,10.0,0.155,0.43492,0.0,5.7622857,,True,,175330,US (5천억+)
001440.KS,Taihan Cable & Solution,KS,5612063730000.0,True,True,True,5,733.0,612.5,645.0,843.0,634.75,965.3333,755.0,True,True,True,1.0,1.0,0.0,0.0,4.0,0.21,0.04302,0.07788,67.43784,,False,,001440,US (5천억+)
088980.KS,MKIF,KS,5478867599920.0,True,True,True,5,722.0,722.0,722.0,722.0,757.5,746.0,802.0,True,True,True,0.0,0.0,1.0,1.0,3.0,,,,,,False,,088980,US (5천억+)
021240.KS,COWAY,KS,5166022098000.0,True,True,True,5,9721.945,9480.478,9386.933,9377.256,9414.272,10941.342,10450.053,True,True,True,6.0,7.0,1.0,1.0,11.0,0.133,0.14241,0.64002997,8.719223,,True,,021240,US (5천억+)
271560.KS,ORION,KS,5163418839200.0,True,True,True,5,12058.954,12035.39,11931.523,11916.999,11788.84,13110.492,12654.068,True,True,True,0.0,3.0,1.0,0.0,18.0,0.073,0.18123,0.3671,10.663216,,False,,271560,US (5천억+)
095340.KQ,ISC,KQ,5182680681000.0,True,True,True,5,4211.2866,4100.919,4181.149,4116.3467,3290.9126,5615.097,3814.4807,True,True,True,1.0,1.0,1.0,1.0,7.0,,,,,,False,,095340,US (5천억+)
022100.KS,POSCO DX,KS,4827102645750.0,True,True,True,5,456.0,469.0,469.0,469.0,469.0,555.0,480.0,True,True,True,0.0,0.0,1.0,1.0,1.0,-0.279,-0.0046200003,0.12003,59.45946,,False,,022100,US (5천억+)
032820.KQ,"WooriTG, Inc.",KQ,4894997635650.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,032820,US (5천억+)
039030.KQ,EO Technics,KQ,5081814375000.0,True,True,True,5,9130.202,9130.202,9819.306,8284.904,8146.7837,12101.901,9716.162,True,True,True,0.0,1.0,1.0,0.0,5.0,0.116,0.14258,0.36181998,39.002136,,False,,039030,US (5천억+)
004020.KS,HYUNDAI STEEL,KS,4784031392250.0,True,True,True,5,1421.9886,2160.7424,2289.375,2184.1667,3070.7793,4045.9685,4400.353,True,True,True,0.0,0.0,4.0,4.0,16.0,-0.022,0.0078799995,0.065,11.369342,,True,,004020,US (5천억+)
036570.KS,NC,KS,4761228862000.0,True,True,True,5,15714.215,14806.884,14694.392,15034.823,14497.578,16217.127,16660.943,True,True,True,1.0,1.0,1.0,0.0,22.0,-0.013,0.008640001,0.99195,17.173203,,False,,036570,US (5천억+)
002380.KS,KCC,KS,4745375514000.0,True,True,True,5,100231.75,111341.336,69473.664,82278.0,48918.0,89063.336,39720.5,True,True,True,1.0,2.0,0.0,0.0,4.0,-0.061,0.01819,0.25255,6.39994,,False,,002380,US (5천억+)
062040.KS,SANIL ELECTRIC,KS,4633706840000.0,True,True,True,5,0.0,6603.0,6764.0,6764.0,6707.6665,0.0,9258.5,True,True,True,4.0,4.0,0.0,1.0,8.0,0.456,0.86063004,0.73311996,33.9964,,False,,062040,US (5천억+)
489790.KS,Hanwha Vision,KS,4402587608000.0,True,True,True,5,28.3547,28.3547,29.36735,29.36735,35.329,36.85917,42.21715,True,True,True,0.0,0.0,0.0,0.0,2.0,,0.06652,0.52967,2080.8933,,False,,489790,US (5천억+)
066970.KS,L&F,KS,4361620699800.0,True,True,True,5,832.23785,809.32874,1114.5995,768.0481,768.0481,2614.7578,2803.3572,True,True,True,2.0,1.0,4.0,3.0,24.0,0.691,0.13349,-0.03328,63.409313,,False,,066970,US (5천억+)
088350.KS,HANWHA LIFE,KS,4281852900000.0,True,True,True,5,754.64215,783.1203,783.1203,783.1203,1035.275,940.4142,1281.7366,True,True,True,1.0,0.0,2.0,1.0,10.0,0.298,0.07496,0.40311,5.9016547,,True,,088350,US (5천억+)
450080.KS,ECOPRO MAT,KS,4282916367800.0,True,True,True,5,859.0,507.0,507.0,507.0,507.0,1603.0,1009.0,True,True,True,0.0,0.0,0.0,0.0,,0.308,0.029040001,-0.07514,41.484715,,False,,450080,US (5천억+)
018880.KS,Hanon Systems,KS,4217939088720.0,True,True,True,5,215.10272,198.99036,217.63391,221.29805,221.29805,262.33374,251.6429,True,True,True,6.0,5.0,4.0,3.0,17.0,0.066,0.03319,0.09279,18.716616,,True,,018880,US (5천억+)
