combo,ratio,v,q,g,m,cagr,mdd,calmar,sharpe,sortino
oca_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,10,10,20,60,-7.86,72.97,-0.108,0.146,0.14
oca_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,15,10,30,45,-36.24,74.3,-0.488,-0.715,-0.72
oca_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,20,10,15,55,29.82,57.02,0.523,0.865,0.953
oca_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,25,10,25,40,-21.02,66.1,-0.318,-0.253,-0.253
oca_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,10,5,25,60,-11.36,72.34,-0.157,0.127,0.116
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,15,10,25,50,-9.15,67.69,-0.135,0.068,0.067
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,20,10,20,50,2.71,61.09,0.044,0.292,0.301
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,15,10,20,55,15.99,56.45,0.283,0.585,0.609
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,25,10,20,45,-7.52,70.76,-0.106,0.155,0.138
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,15,5,20,60,10.08,62.74,0.161,0.463,0.484
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,20,5,25,50,-11.12,61.84,-0.18,-0.042,-0.045
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,10,10,30,50,-15.44,65.03,-0.237,-0.095,-0.096
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,15,15,20,50,-19.8,71.24,-0.278,-0.153,-0.142
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,20,10,25,45,-28.49,71.45,-0.399,-0.372,-0.336
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,25,5,20,50,5.98,47.06,0.127,0.361,0.39
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,10,10,20,60,-10.23,71.5,-0.143,0.075,0.07
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,15,10,30,45,-24.53,68.41,-0.359,-0.341,-0.349
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,20,10,15,55,-1.74,50.96,-0.034,0.166,0.185
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,25,10,25,40,-16.41,66.05,-0.248,-0.112,-0.106
oca_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,10,5,25,60,-14.3,73.27,-0.195,0.064,0.058
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,15,10,25,50,-25.2,68.54,-0.368,-0.386,-0.383
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,20,10,20,50,-8.81,69.28,-0.127,0.107,0.099
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,15,10,20,55,-16.62,70.9,-0.234,-0.077,-0.073
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,25,10,20,45,-19.15,66.15,-0.29,-0.146,-0.136
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,15,5,20,60,-9.72,75.98,-0.128,0.158,0.141
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,20,5,25,50,-19.0,67.74,-0.28,-0.15,-0.138
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,10,10,30,50,-20.87,67.5,-0.309,-0.232,-0.24
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,15,15,20,50,-5.94,65.87,-0.09,0.178,0.17
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,20,10,25,45,-21.65,68.46,-0.316,-0.187,-0.177
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,25,5,20,50,-0.75,60.82,-0.012,0.282,0.258
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,10,10,20,60,-14.61,75.18,-0.194,-0.007,-0.007
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,15,10,30,45,-33.23,71.0,-0.468,-0.622,-0.619
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,20,10,15,55,25.12,53.52,0.469,0.78,0.841
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,25,10,25,40,-19.54,64.74,-0.302,-0.231,-0.228
oca_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,10,5,25,60,-17.22,73.32,-0.235,-0.004,-0.003
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,10,25,50,-25.72,61.39,-0.419,-0.373,-0.379
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,10,20,50,1.2,51.02,0.024,0.243,0.284
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,10,20,55,6.74,51.69,0.13,0.374,0.44
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,25,10,20,45,-9.83,55.64,-0.177,0.007,0.007
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,5,20,60,-4.21,62.14,-0.068,0.178,0.175
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,5,25,50,-10.03,52.53,-0.191,-0.056,-0.067
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,10,30,50,-7.04,40.07,-0.176,0.017,0.027
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,15,20,50,-13.6,63.72,-0.213,-0.05,-0.049
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,10,25,45,-14.63,52.68,-0.278,-0.175,-0.207
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,25,5,20,50,1.13,48.43,0.023,0.239,0.278
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,10,20,60,-22.51,72.5,-0.31,-0.08,-0.074
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,10,30,45,-12.26,36.78,-0.333,-0.137,-0.204
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,10,15,55,-2.46,64.68,-0.038,0.242,0.225
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,25,10,25,40,-1.26,50.98,-0.025,0.191,0.232
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,5,25,60,20.45,26.55,0.77,0.702,1.154
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,10,25,50,5.64,47.96,0.118,0.36,0.418
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,10,20,50,4.95,50.9,0.097,0.339,0.393
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,10,20,55,-7.61,64.21,-0.118,0.105,0.104
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,25,10,20,45,-5.6,59.12,-0.095,0.174,0.167
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,5,20,60,-3.43,60.48,-0.057,0.194,0.19
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,5,25,50,-12.71,62.16,-0.205,-0.05,-0.051
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,10,30,50,-0.29,34.6,-0.008,0.182,0.266
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,15,20,50,3.63,66.15,0.055,0.399,0.373
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,10,25,45,-5.27,53.87,-0.098,0.08,0.096
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,25,5,20,50,-3.8,60.62,-0.063,0.232,0.22
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,10,20,60,-8.98,68.78,-0.131,0.21,0.193
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,10,30,45,-16.13,47.42,-0.34,-0.196,-0.22
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,10,15,55,-7.85,60.75,-0.129,0.094,0.09
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,25,10,25,40,-14.52,59.8,-0.243,-0.087,-0.088
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,5,25,60,-4.78,60.74,-0.079,0.133,0.142
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,10,25,50,-17.24,54.7,-0.315,-0.211,-0.234
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,10,20,50,7.47,47.92,0.156,0.392,0.453
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,10,20,55,-1.18,52.66,-0.022,0.184,0.211
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,25,10,20,45,-0.3,43.16,-0.007,0.207,0.238
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,5,20,60,7.95,49.15,0.162,0.403,0.465
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,5,25,50,-18.76,53.46,-0.351,-0.316,-0.374
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,10,30,50,-0.1,33.19,-0.003,0.191,0.291
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,15,20,50,-6.04,60.82,-0.099,0.139,0.14
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,10,25,45,-19.01,49.26,-0.386,-0.297,-0.346
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,25,5,20,50,9.68,49.0,0.198,0.443,0.517
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,10,20,60,-8.54,58.09,-0.147,0.042,0.045
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,10,30,45,-24.01,55.53,-0.432,-0.404,-0.466
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,10,15,55,3.43,63.66,0.054,0.368,0.343
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,25,10,25,40,-10.6,47.67,-0.222,-0.058,-0.067
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,5,25,60,16.26,30.94,0.525,0.596,0.936
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,10,25,50,-10.69,51.33,-0.208,-0.002,-0.003
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,10,20,50,3.05,50.87,0.06,0.291,0.344
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,10,20,55,1.13,54.97,0.021,0.242,0.278
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,25,10,20,45,-6.25,56.51,-0.111,0.097,0.1
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,5,20,60,-6.74,64.96,-0.104,0.121,0.119
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,5,25,50,-9.36,53.58,-0.175,-0.037,-0.043
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,10,30,50,-8.56,41.48,-0.206,-0.03,-0.046
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,15,20,50,-8.68,63.31,-0.137,0.07,0.069
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,10,25,45,-16.44,48.57,-0.339,-0.206,-0.253
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,25,5,20,50,2.4,47.04,0.051,0.27,0.32
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,10,20,60,-5.45,55.15,-0.099,0.126,0.138
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,10,30,45,-17.43,46.87,-0.372,-0.185,-0.226
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,10,15,55,-5.34,64.63,-0.083,0.178,0.166
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,25,10,25,40,-6.04,49.3,-0.123,0.062,0.073
rev_accel_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,5,25,60,-8.1,54.29,-0.149,0.053,0.057
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,10,25,50,-21.6,59.59,-0.362,-0.25,-0.25
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,10,20,50,3.22,50.98,0.063,0.289,0.333
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,10,20,55,4.72,53.23,0.089,0.328,0.376
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,25,10,20,45,-6.98,48.01,-0.145,0.034,0.039
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,5,20,60,3.86,50.03,0.077,0.306,0.354
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,5,25,50,-19.43,55.92,-0.347,-0.344,-0.399
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,10,30,50,-6.06,41.84,-0.145,0.041,0.066
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,15,20,50,-8.09,64.78,-0.125,0.088,0.086
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,10,25,45,-18.11,47.95,-0.378,-0.271,-0.318
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,25,5,20,50,12.17,46.15,0.264,0.498,0.579
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,10,20,60,-14.16,59.31,-0.239,-0.11,-0.116
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,10,30,45,-27.88,58.26,-0.479,-0.537,-0.624
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,10,15,55,4.92,63.04,0.078,0.399,0.373
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,25,10,25,40,-20.07,52.61,-0.381,-0.348,-0.401
rev_accel_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,5,25,60,13.68,31.76,0.431,0.531,0.845
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,10,25,50,-13.92,65.06,-0.214,0.076,0.071
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,10,20,50,-8.42,63.57,-0.132,0.13,0.122
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,10,20,55,-10.24,68.47,-0.15,0.16,0.143
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,25,10,20,45,-0.02,59.56,-0.0,0.311,0.291
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,5,20,60,-8.68,64.41,-0.135,0.046,0.046
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,5,25,50,3.78,62.17,0.061,0.343,0.344
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,10,30,50,-5.27,53.66,-0.098,0.114,0.127
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,15,20,50,2.81,61.66,0.046,0.382,0.352
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,10,25,45,1.63,55.93,0.029,0.301,0.325
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,25,5,20,50,4.99,62.04,0.08,0.411,0.385
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,10,20,60,1.39,67.86,0.02,0.408,0.375
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,10,30,45,-18.28,69.95,-0.261,-0.08,-0.078
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,10,15,55,4.9,61.69,0.079,0.409,0.379
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,25,10,25,40,1.16,52.29,0.022,0.288,0.294
rev_accel_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,5,25,60,0.79,56.89,0.014,0.284,0.285
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,10,25,50,-7.2,49.21,-0.146,0.048,0.057
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,10,20,50,6.43,49.53,0.13,0.368,0.427
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,10,20,55,-14.72,66.51,-0.221,-0.034,-0.033
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,25,10,20,45,-7.47,55.9,-0.134,0.089,0.089
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,5,20,60,-2.68,56.18,-0.048,0.143,0.164
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,5,25,50,-11.58,51.1,-0.227,-0.094,-0.11
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,10,30,50,-4.53,37.54,-0.121,0.066,0.104
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,15,20,50,-21.4,66.18,-0.323,-0.254,-0.252
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,10,25,45,-14.13,47.51,-0.297,-0.15,-0.172
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,25,5,20,50,11.5,49.26,0.233,0.484,0.563
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,10,20,60,-28.61,71.95,-0.398,-0.27,-0.242
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,10,30,45,-16.13,50.64,-0.319,-0.158,-0.185
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,10,15,55,7.91,60.44,0.131,0.459,0.43
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,25,10,25,40,-20.74,49.91,-0.416,-0.359,-0.407
rev_accel_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,5,25,60,8.19,32.52,0.252,0.397,0.62
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,10,25,50,-3.88,51.19,-0.076,0.164,0.183
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,20,10,20,50,-2.82,53.97,-0.052,0.178,0.189
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,10,20,55,-4.31,61.32,-0.07,0.179,0.178
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,25,10,20,45,2.96,58.5,0.051,0.357,0.343
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,5,20,60,-6.0,60.25,-0.1,0.132,0.13
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,20,5,25,50,-6.08,62.75,-0.097,0.128,0.135
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,10,10,30,50,-10.01,42.27,-0.237,-0.087,-0.124
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,15,20,50,-0.89,66.27,-0.013,0.31,0.292
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,20,10,25,45,-10.84,60.44,-0.179,0.022,0.023
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,25,5,20,50,4.43,59.32,0.075,0.386,0.372
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,10,10,20,60,-4.2,69.42,-0.06,0.303,0.278
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,10,30,45,-21.45,51.63,-0.416,-0.347,-0.392
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,20,10,15,55,0.02,59.75,0.0,0.276,0.266
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,25,10,25,40,-15.84,64.67,-0.245,-0.068,-0.066
rev_accel_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,10,5,25,60,7.43,53.78,0.138,0.409,0.434
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,10,25,50,-13.1,66.3,-0.198,0.101,0.095
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,20,10,20,50,1.3,56.62,0.023,0.322,0.315
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,10,20,55,-10.25,72.31,-0.142,0.237,0.207
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,25,10,20,45,4.13,53.12,0.078,0.382,0.367
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,5,20,60,-12.97,76.23,-0.17,0.14,0.122
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,20,5,25,50,-1.93,61.52,-0.031,0.273,0.259
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,10,10,30,50,-14.82,62.28,-0.238,-0.048,-0.048
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,15,20,50,8.59,60.24,0.143,0.445,0.455
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,20,10,25,45,-7.29,63.5,-0.115,0.139,0.136
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,25,5,20,50,0.34,58.93,0.006,0.301,0.289
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,10,10,20,60,-18.57,77.02,-0.241,-0.009,-0.008
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,10,30,45,-26.5,65.26,-0.406,-0.299,-0.291
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,20,10,15,55,9.1,57.32,0.159,0.477,0.461
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,25,10,25,40,-3.47,58.09,-0.06,0.226,0.222
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,10,5,25,60,-21.63,76.33,-0.283,-0.017,-0.015
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,10,25,50,-5.21,63.42,-0.082,0.214,0.214
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,20,10,20,50,-4.94,60.02,-0.082,0.207,0.198
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,10,20,55,9.49,60.36,0.157,0.496,0.474
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,25,10,20,45,0.59,58.17,0.01,0.323,0.305
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,5,20,60,0.12,72.17,0.002,0.421,0.364
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,20,5,25,50,-5.58,64.53,-0.086,0.196,0.189
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,10,10,30,50,-23.73,67.89,-0.349,-0.233,-0.223
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,15,20,50,-3.74,67.84,-0.055,0.236,0.223
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,20,10,25,45,-14.08,62.74,-0.224,0.002,0.002
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,25,5,20,50,9.15,61.71,0.148,0.491,0.464
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,10,10,20,60,6.52,66.41,0.098,0.479,0.43
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,10,30,45,-12.48,63.59,-0.196,0.046,0.043
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,20,10,15,55,2.38,62.22,0.038,0.358,0.338
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,25,10,25,40,-6.18,59.95,-0.103,0.183,0.176
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,10,5,25,60,-13.35,70.69,-0.189,0.156,0.134
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,10,25,50,-15.69,63.93,-0.245,-0.054,-0.052
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,10,20,50,0.21,55.45,0.004,0.304,0.29
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,10,20,55,5.11,60.65,0.084,0.404,0.386
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,25,10,20,45,-4.24,49.22,-0.086,0.151,0.159
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,5,20,60,-7.07,65.68,-0.108,0.14,0.131
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,5,25,50,-8.4,61.2,-0.137,0.123,0.118
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,10,30,50,-24.03,63.36,-0.379,-0.254,-0.257
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,15,20,50,1.64,59.07,0.028,0.34,0.341
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,10,25,45,-13.05,57.78,-0.226,-0.032,-0.033
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,25,5,20,50,3.88,56.38,0.069,0.374,0.356
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,10,20,60,-6.84,68.77,-0.1,0.15,0.14
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,10,30,45,-23.11,57.89,-0.399,-0.304,-0.341
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,10,15,55,2.38,58.85,0.04,0.349,0.331
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,25,10,25,40,-15.49,54.95,-0.282,-0.137,-0.143
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,5,25,60,-27.91,78.68,-0.355,-0.173,-0.149
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,10,25,50,-12.56,66.49,-0.189,0.043,0.041
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,10,20,50,2.54,58.0,0.044,0.363,0.344
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,10,20,55,-7.91,69.54,-0.114,0.25,0.22
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,25,10,20,45,6.88,55.98,0.123,0.435,0.416
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,5,20,60,-10.98,69.97,-0.157,0.182,0.159
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,5,25,50,-2.98,66.35,-0.045,0.251,0.243
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,10,30,50,-18.21,65.83,-0.277,-0.055,-0.057
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,15,20,50,0.04,73.07,0.001,0.368,0.33
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,10,25,45,-5.09,61.17,-0.083,0.193,0.191
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,25,5,20,50,2.43,60.31,0.04,0.36,0.34
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,10,20,60,-17.43,69.9,-0.249,0.03,0.027
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,10,30,45,-26.24,63.78,-0.411,-0.242,-0.254
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,10,15,55,15.54,57.47,0.27,0.607,0.568
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,25,10,25,40,-5.3,61.41,-0.086,0.203,0.193
