v,q,g,m,mom,entry,exit,slots,sl,trail,corr_th,calmar,cagr,mdd,sharpe,sortino,avg_holdings
20,0,70,10,12m,7,12,7,,-0.2,,1.043,47.13,45.17,1.233,1.839,6.7
20,10,35,35,12m-1m,3,12,7,-0.12,-0.2,,1.043,46.49,44.56,1.08,1.565,4.0
20,0,70,10,12m,7,12,7,,-0.2,0.65,1.043,47.13,45.17,1.233,1.839,6.7
20,0,65,15,12m,7,15,7,-0.1,-0.15,0.6,1.043,47.73,45.78,1.245,1.833,6.7
25,5,50,20,12m,7,15,7,-0.08,,0.65,1.042,44.53,42.72,1.19,1.721,6.8
20,0,70,10,12m-1m,7,15,7,,,,1.042,46.05,44.21,1.212,1.812,6.7
20,0,70,10,12m-1m,7,15,7,,,0.65,1.042,46.05,44.21,1.212,1.812,6.7
25,5,50,20,12m,7,15,7,-0.08,,0.6,1.042,44.53,42.72,1.19,1.721,6.8
20,0,70,10,12m-1m,7,15,7,,,0.6,1.042,46.05,44.21,1.212,1.812,6.7
25,5,50,20,12m,7,15,7,-0.08,,,1.042,44.53,42.72,1.19,1.721,6.8
25,5,35,35,12m-1m,3,8,3,,,0.6,1.042,43.84,42.06,1.022,1.576,2.9
25,5,35,35,12m-1m,3,8,3,,,,1.042,43.84,42.06,1.022,1.576,2.9
25,5,35,35,12m-1m,3,8,3,,,0.65,1.042,43.84,42.06,1.022,1.576,2.9
20,5,60,15,12m,3,12,3,-0.12,,,1.041,63.64,61.15,1.248,1.926,2.9
20,10,35,35,12m-1m,3,8,3,,,,1.041,48.02,46.11,1.066,1.61,2.9
20,10,35,35,12m-1m,3,8,3,,,0.65,1.041,48.02,46.11,1.066,1.61,2.9
20,5,30,45,6m-1m,7,8,3,-0.08,,0.6,1.041,47.06,45.21,1.07,1.509,3.0
20,5,60,15,12m,3,12,3,-0.12,,0.65,1.041,63.64,61.15,1.248,1.926,2.9
20,5,60,15,12m,3,12,3,-0.12,,0.6,1.041,63.64,61.15,1.248,1.926,2.9
20,5,30,45,6m-1m,7,8,3,-0.08,,0.65,1.041,47.06,45.21,1.07,1.509,3.0
20,10,35,35,12m-1m,3,8,3,-0.1,-0.15,,1.041,48.87,46.93,1.071,1.603,2.9
20,10,35,35,12m-1m,3,8,3,-0.1,-0.15,0.65,1.041,48.87,46.93,1.071,1.603,2.9
20,10,35,35,12m-1m,3,8,3,-0.1,-0.15,0.6,1.041,48.87,46.93,1.071,1.603,2.9
20,0,65,15,12m-1m,3,15,3,-0.1,,,1.041,53.52,51.43,1.123,1.803,2.9
20,0,65,15,12m-1m,3,15,3,-0.1,,0.6,1.041,53.52,51.43,1.123,1.803,2.9
20,5,30,45,6m-1m,7,8,3,-0.08,,,1.041,47.06,45.21,1.07,1.509,3.0
20,0,70,10,12m,7,12,7,-0.08,-0.15,,1.041,46.37,44.52,1.212,1.825,6.6
20,0,70,10,12m,7,12,7,-0.08,-0.15,0.65,1.041,46.37,44.52,1.212,1.825,6.6
20,0,70,10,12m,7,12,7,-0.08,-0.15,0.6,1.041,46.37,44.52,1.212,1.825,6.6
20,0,65,15,12m-1m,3,15,3,-0.1,,0.65,1.041,53.52,51.43,1.123,1.803,2.9
20,10,35,35,12m-1m,3,8,3,,,0.6,1.041,48.02,46.11,1.066,1.61,2.9
20,0,70,10,12m-1m,7,12,7,-0.1,,0.6,1.04,45.97,44.18,1.209,1.822,6.6
20,0,70,10,12m-1m,7,12,7,-0.1,,0.65,1.04,45.97,44.18,1.209,1.822,6.6
20,0,70,10,12m-1m,7,12,7,-0.1,,,1.04,45.97,44.18,1.209,1.822,6.6
0,25,30,45,12m,7,12,7,-0.1,,0.6,1.04,38.71,37.21,1.07,1.595,6.8
0,25,30,45,12m,7,12,7,-0.1,,,1.04,38.71,37.21,1.07,1.595,6.8
20,0,70,10,12m-1m,7,15,7,-0.12,-0.2,,1.04,45.82,44.06,1.206,1.809,6.7
20,0,70,10,12m-1m,7,15,7,-0.12,-0.2,0.65,1.04,45.82,44.06,1.206,1.809,6.7
20,0,70,10,12m-1m,7,15,7,-0.12,-0.2,0.6,1.04,45.82,44.06,1.206,1.809,6.7
0,25,30,45,12m,7,12,7,-0.1,,0.65,1.04,38.71,37.21,1.07,1.595,6.8
20,0,70,10,12m-1m,3,15,3,-0.12,,0.65,1.039,55.89,53.8,1.152,1.838,2.9
20,5,60,15,12m,3,4,5,-0.08,-0.2,,1.039,52.63,50.65,1.084,1.696,2.8
20,5,60,15,12m,3,4,5,-0.08,-0.2,0.65,1.039,52.63,50.65,1.084,1.696,2.8
20,5,60,15,12m,3,4,5,-0.08,-0.2,0.6,1.039,52.63,50.65,1.084,1.696,2.8
20,0,70,10,12m-1m,3,15,3,-0.12,,0.6,1.039,55.89,53.8,1.152,1.838,2.9
20,0,65,15,12m,7,15,5,-0.08,-0.15,0.65,1.039,55.51,53.44,1.277,1.954,5.0
20,0,70,10,12m-1m,3,15,3,-0.12,,,1.039,55.89,53.8,1.152,1.838,2.9
20,0,65,15,12m,7,15,5,-0.08,-0.15,0.6,1.039,55.51,53.44,1.277,1.954,5.0
20,5,60,15,12m,3,4,7,-0.08,-0.2,,1.039,52.63,50.65,1.084,1.696,2.8
20,0,65,15,12m,7,15,5,-0.08,-0.15,,1.039,55.51,53.44,1.277,1.954,5.0
20,5,60,15,12m,3,4,7,-0.08,-0.2,0.6,1.039,52.63,50.65,1.084,1.696,2.8
20,5,60,15,12m,3,4,7,-0.08,-0.2,0.65,1.039,52.63,50.65,1.084,1.696,2.8
25,5,35,35,12m-1m,5,8,3,-0.12,-0.2,0.6,1.038,46.87,45.15,1.07,1.586,3.0
25,5,35,35,12m-1m,5,8,3,-0.12,-0.2,,1.038,46.87,45.15,1.07,1.586,3.0
25,5,35,35,12m-1m,5,8,3,-0.12,-0.2,0.65,1.038,46.87,45.15,1.07,1.586,3.0
20,0,70,10,12m,7,12,7,-0.08,-0.2,0.6,1.038,47.19,45.45,1.228,1.843,6.6
20,0,70,10,12m,7,12,7,-0.08,-0.2,0.65,1.038,47.19,45.45,1.228,1.843,6.6
25,5,35,35,12m-1m,7,15,5,,-0.2,0.65,1.038,44.82,43.19,1.156,1.635,5.0
10,0,70,20,12m-1m,7,15,7,,-0.2,0.6,1.038,43.28,41.68,1.135,1.727,6.7
10,0,70,20,12m-1m,7,15,7,,-0.2,0.65,1.038,43.28,41.68,1.135,1.727,6.7
10,0,70,20,12m-1m,7,15,7,,-0.2,,1.038,43.28,41.68,1.135,1.727,6.7
25,0,60,15,12m,7,15,7,-0.1,-0.2,0.6,1.038,43.76,42.15,1.178,1.77,6.8
25,0,60,15,12m,7,15,7,-0.1,-0.2,0.65,1.038,43.76,42.15,1.178,1.77,6.8
20,0,65,15,12m-1m,7,15,5,-0.1,,0.6,1.038,49.09,47.28,1.189,1.827,5.0
25,5,35,35,12m-1m,7,15,5,,-0.2,0.6,1.038,44.82,43.19,1.156,1.635,5.0
20,0,70,10,12m,7,12,7,-0.08,-0.2,,1.038,47.19,45.45,1.228,1.843,6.6
25,0,60,15,12m,7,15,7,-0.1,-0.2,,1.038,43.76,42.15,1.178,1.77,6.8
20,0,65,15,12m-1m,7,15,5,-0.1,,0.65,1.038,49.09,47.28,1.189,1.827,5.0
20,5,60,15,12m-1m,7,12,7,-0.08,-0.15,0.6,1.038,43.63,42.02,1.17,1.778,6.6
25,5,35,35,12m-1m,7,15,5,,-0.2,,1.038,44.82,43.19,1.156,1.635,5.0
20,5,60,15,12m-1m,7,12,7,-0.08,-0.15,0.65,1.038,43.63,42.02,1.17,1.778,6.6
20,5,60,15,12m-1m,7,12,7,-0.08,-0.15,,1.038,43.63,42.02,1.17,1.778,6.6
20,0,65,15,12m-1m,7,15,5,-0.1,,,1.038,49.09,47.28,1.189,1.827,5.0
20,5,30,45,6m-1m,3,8,5,-0.08,,0.65,1.037,45.82,44.18,1.086,1.558,3.7
20,0,70,10,12m-1m,3,4,3,-0.08,-0.15,0.65,1.037,53.3,51.4,1.086,1.811,2.7
20,0,70,10,12m-1m,7,15,7,-0.12,,0.6,1.037,45.86,44.21,1.208,1.804,6.7
20,0,70,10,12m-1m,7,15,7,-0.12,,0.65,1.037,45.86,44.21,1.208,1.804,6.7
20,0,70,10,12m-1m,7,15,7,-0.12,,,1.037,45.86,44.21,1.208,1.804,6.7
20,5,30,45,6m-1m,3,8,5,-0.08,,0.6,1.037,45.82,44.18,1.086,1.558,3.7
20,0,70,10,12m-1m,3,4,3,-0.08,-0.15,0.6,1.037,53.3,51.4,1.086,1.811,2.7
25,5,50,20,12m,3,15,3,-0.12,,0.6,1.037,57.1,55.03,1.154,1.788,2.9
20,5,30,45,6m-1m,3,8,5,-0.08,,,1.037,45.82,44.18,1.086,1.558,3.7
25,5,50,20,12m,3,15,3,-0.12,,0.65,1.037,57.1,55.03,1.154,1.788,2.9
25,5,50,20,12m,3,15,3,-0.12,,,1.037,57.1,55.03,1.154,1.788,2.9
20,0,70,10,12m-1m,3,4,3,-0.08,-0.15,,1.037,53.3,51.4,1.086,1.811,2.7
20,5,60,15,12m-1m,7,15,7,,-0.2,,1.036,45.0,43.43,1.2,1.789,6.8
20,0,70,10,12m-1m,7,12,7,,-0.2,0.6,1.036,46.05,44.44,1.212,1.822,6.6
20,5,60,15,12m-1m,7,15,7,,-0.2,0.65,1.036,45.0,43.43,1.2,1.789,6.8
20,0,70,10,12m-1m,7,12,7,,-0.2,0.65,1.036,46.05,44.44,1.212,1.822,6.6
20,5,60,15,12m-1m,7,15,7,,-0.2,0.6,1.036,45.0,43.43,1.2,1.789,6.8
20,0,70,10,12m-1m,7,12,7,,-0.2,,1.036,46.05,44.44,1.212,1.822,6.6
20,0,65,15,12m,7,15,7,,,0.65,1.035,47.38,45.79,1.245,1.827,6.8
20,0,65,15,12m,7,15,7,,,,1.035,47.38,45.79,1.245,1.827,6.8
0,25,30,45,12m,7,15,5,-0.12,-0.2,0.6,1.035,42.43,41.01,1.087,1.666,5.0
20,5,30,45,6m-1m,3,8,7,-0.12,-0.15,0.6,1.035,47.36,45.78,1.111,1.608,3.7
20,5,30,45,6m-1m,3,8,7,-0.12,-0.15,0.65,1.035,47.36,45.78,1.111,1.608,3.7
20,5,30,45,6m-1m,3,8,7,-0.12,-0.15,,1.035,47.36,45.78,1.111,1.608,3.7
20,0,70,10,12m-1m,7,12,7,-0.08,-0.15,0.6,1.035,46.5,44.92,1.219,1.849,6.6
20,0,70,10,12m-1m,7,15,7,-0.1,,0.65,1.035,45.55,43.99,1.2,1.799,6.7
20,0,70,10,12m-1m,7,15,7,-0.1,,0.6,1.035,45.55,43.99,1.2,1.799,6.7
20,0,70,10,12m-1m,7,12,7,-0.1,-0.15,0.6,1.035,46.49,44.92,1.218,1.844,6.6
20,0,65,15,12m,7,15,7,,,0.6,1.035,47.38,45.79,1.245,1.827,6.8
0,25,30,45,12m,7,15,5,-0.12,-0.2,0.65,1.035,42.43,41.01,1.087,1.666,5.0
20,0,70,10,12m-1m,7,12,7,-0.08,-0.15,0.65,1.035,46.5,44.92,1.219,1.849,6.6
20,0,70,10,12m-1m,7,12,7,-0.08,-0.15,,1.035,46.5,44.92,1.219,1.849,6.6
20,0,70,10,12m-1m,7,15,7,-0.1,,,1.035,45.55,43.99,1.2,1.799,6.7
0,25,30,45,12m,7,15,5,-0.12,-0.2,,1.035,42.43,41.01,1.087,1.666,5.0
25,5,35,35,12m-1m,3,15,5,-0.08,-0.15,,1.035,38.97,37.64,0.999,1.448,4.0
20,0,70,10,12m-1m,7,12,7,-0.1,-0.15,0.65,1.035,46.49,44.92,1.218,1.844,6.6
25,5,35,35,12m-1m,3,15,5,-0.08,-0.15,0.65,1.035,38.97,37.64,0.999,1.448,4.0
20,10,35,35,12m-1m,3,12,5,,-0.2,,1.035,46.08,44.53,1.073,1.554,3.9
25,5,35,35,12m-1m,3,15,5,-0.08,-0.15,0.6,1.035,38.97,37.64,0.999,1.448,4.0
20,10,35,35,12m-1m,3,12,5,,-0.2,0.6,1.035,46.08,44.53,1.073,1.554,3.9
20,0,70,10,12m-1m,7,12,7,-0.1,-0.15,,1.035,46.49,44.92,1.218,1.844,6.6
20,10,35,35,12m-1m,3,12,5,,-0.2,0.65,1.035,46.08,44.53,1.073,1.554,3.9
20,10,35,35,12m-1m,3,12,7,,,,1.033,45.88,44.44,1.091,1.566,4.3
20,5,30,45,6m-1m,5,12,5,-0.1,-0.15,0.6,1.033,37.56,36.35,1.016,1.48,4.9
20,5,30,45,6m-1m,5,12,5,-0.1,-0.15,0.65,1.033,37.56,36.35,1.016,1.48,4.9
20,5,30,45,6m-1m,5,12,5,-0.1,-0.15,,1.033,37.56,36.35,1.016,1.48,4.9
20,10,35,35,12m-1m,3,12,7,,,0.65,1.033,45.88,44.44,1.091,1.566,4.3
20,10,35,35,12m-1m,3,12,7,,,0.6,1.033,45.88,44.44,1.091,1.566,4.3
20,0,70,10,12m-1m,7,12,7,-0.08,-0.2,,1.033,45.64,44.18,1.2,1.811,6.6
20,0,70,10,12m-1m,7,12,7,-0.08,-0.2,0.6,1.033,45.64,44.18,1.2,1.811,6.6
20,0,70,10,12m-1m,7,12,7,-0.08,-0.2,0.65,1.033,45.64,44.18,1.2,1.811,6.6
20,5,60,15,12m-1m,7,12,7,-0.08,-0.2,0.65,1.032,42.97,41.62,1.162,1.749,6.7
20,5,60,15,12m-1m,7,12,7,-0.08,-0.2,0.6,1.032,42.97,41.62,1.162,1.749,6.7
20,10,35,35,12m-1m,3,12,3,-0.12,-0.15,,1.032,54.51,52.81,1.165,1.75,2.9
20,5,60,15,12m-1m,7,12,7,-0.08,-0.2,,1.032,42.97,41.62,1.162,1.749,6.7
20,10,35,35,12m-1m,3,12,3,-0.12,-0.15,0.65,1.032,54.51,52.81,1.165,1.75,2.9
20,10,35,35,12m-1m,3,12,3,-0.12,-0.15,0.6,1.032,54.51,52.81,1.165,1.75,2.9
20,0,65,15,12m-1m,7,15,7,,-0.2,,1.031,43.13,41.81,1.169,1.735,6.7
20,0,65,15,12m-1m,7,15,7,,-0.2,0.65,1.031,43.13,41.81,1.169,1.735,6.7
20,0,65,15,12m-1m,7,15,7,,-0.2,0.6,1.031,43.13,41.81,1.169,1.735,6.7
20,5,60,15,12m-1m,7,15,7,-0.08,-0.2,0.6,1.03,44.73,43.45,1.19,1.789,6.7
25,5,35,35,12m-1m,7,8,3,-0.08,-0.15,0.6,1.03,43.05,41.78,1.019,1.535,3.0
25,5,35,35,12m-1m,7,8,3,-0.08,-0.15,0.65,1.03,43.05,41.78,1.019,1.535,3.0
20,5,60,15,12m-1m,7,15,7,-0.08,-0.2,0.65,1.03,44.73,43.45,1.19,1.789,6.7
25,5,35,35,12m-1m,7,8,3,-0.08,-0.15,,1.03,43.05,41.78,1.019,1.535,3.0
20,5,60,15,12m-1m,7,15,7,-0.08,-0.2,,1.03,44.73,43.45,1.19,1.789,6.7
20,5,30,45,6m-1m,7,12,7,-0.1,-0.15,0.6,1.029,37.69,36.62,1.077,1.543,6.8
20,0,70,10,12m-1m,7,15,7,,-0.2,,1.029,45.35,44.06,1.199,1.799,6.7
20,5,30,45,6m-1m,7,12,7,-0.1,-0.15,0.65,1.029,37.69,36.62,1.077,1.543,6.8
20,0,70,10,12m-1m,7,15,7,,-0.2,0.6,1.029,45.35,44.06,1.199,1.799,6.7
20,5,30,45,6m-1m,7,12,7,-0.1,-0.15,,1.029,37.69,36.62,1.077,1.543,6.8
20,0,70,10,12m-1m,7,15,7,,-0.2,0.65,1.029,45.35,44.06,1.199,1.799,6.7
20,5,60,15,12m-1m,7,12,7,,-0.15,,1.028,42.55,41.4,1.151,1.742,6.7
20,5,60,15,12m-1m,7,12,7,,-0.15,0.6,1.028,42.55,41.4,1.151,1.742,6.7
20,0,65,15,12m,7,15,5,-0.1,,0.6,1.028,51.71,50.31,1.226,1.877,5.0
20,0,65,15,12m,7,15,5,-0.1,,0.65,1.028,51.71,50.31,1.226,1.877,5.0
20,0,65,15,12m,7,15,5,-0.1,,,1.028,51.71,50.31,1.226,1.877,5.0
20,5,60,15,12m-1m,7,12,7,,-0.15,0.65,1.028,42.55,41.4,1.151,1.742,6.7
20,5,60,15,12m,3,4,7,-0.1,,,1.027,52.0,50.65,1.077,1.682,2.8
20,5,60,15,12m,3,4,5,-0.1,,0.6,1.027,52.0,50.65,1.077,1.682,2.8
20,5,60,15,12m,3,4,5,-0.1,,0.65,1.027,52.0,50.65,1.077,1.682,2.8
20,5,60,15,12m,3,4,5,-0.1,,,1.027,52.0,50.65,1.077,1.682,2.8
20,5,60,15,12m,3,4,7,-0.1,,0.6,1.027,52.0,50.65,1.077,1.682,2.8
20,5,60,15,12m,3,4,7,-0.1,,0.65,1.027,52.0,50.65,1.077,1.682,2.8
20,5,30,45,6m-1m,7,8,3,,-0.2,0.6,1.026,46.34,45.18,1.057,1.499,3.0
20,5,30,45,6m-1m,7,8,3,,-0.2,0.65,1.026,46.34,45.18,1.057,1.499,3.0
20,5,30,45,6m-1m,7,8,3,,-0.2,,1.026,46.34,45.18,1.057,1.499,3.0
20,5,30,45,6m-1m,7,15,7,-0.08,-0.2,0.6,1.026,35.13,34.23,1.015,1.429,6.8
10,0,70,20,12m-1m,5,12,3,-0.1,,0.6,1.026,57.86,56.41,1.17,1.817,3.0
10,0,70,20,12m-1m,5,12,3,-0.1,,0.65,1.026,57.86,56.41,1.17,1.817,3.0
20,5,30,45,6m-1m,7,15,7,-0.08,-0.2,,1.026,35.13,34.23,1.015,1.429,6.8
20,5,30,45,6m-1m,7,15,7,-0.08,-0.2,0.65,1.026,35.13,34.23,1.015,1.429,6.8
10,0,70,20,12m-1m,5,12,3,-0.1,,,1.026,57.86,56.41,1.17,1.817,3.0
20,5,30,45,6m-1m,3,8,5,,,,1.025,50.13,48.89,1.158,1.69,3.8
0,25,30,45,12m,3,12,3,-0.08,-0.2,0.6,1.025,47.91,46.73,1.069,1.655,2.9
20,5,30,45,6m-1m,3,8,5,,,0.6,1.025,50.13,48.89,1.158,1.69,3.8
20,0,65,15,12m-1m,7,15,3,-0.08,,0.6,1.025,49.41,48.18,1.055,1.679,3.0
20,5,30,45,6m-1m,3,8,5,,,0.65,1.025,50.13,48.89,1.158,1.69,3.8
0,25,30,45,12m,3,12,3,-0.08,-0.2,0.65,1.025,47.91,46.73,1.069,1.655,2.9
0,25,30,45,12m,3,12,3,-0.08,-0.2,,1.025,47.91,46.73,1.069,1.655,2.9
20,0,65,15,12m-1m,7,15,3,-0.08,,0.65,1.025,49.41,48.18,1.055,1.679,3.0
20,0,65,15,12m-1m,7,15,3,-0.08,,,1.025,49.41,48.18,1.055,1.679,3.0
20,5,30,45,6m-1m,7,12,7,-0.12,-0.2,,1.024,36.12,35.29,1.051,1.5,6.8
20,10,35,35,12m-1m,3,8,3,-0.12,-0.15,0.6,1.024,49.41,48.26,1.077,1.627,2.9
20,10,35,35,12m-1m,3,8,3,-0.12,-0.15,0.65,1.024,49.41,48.26,1.077,1.627,2.9
20,10,35,35,12m-1m,3,8,3,-0.12,-0.15,,1.024,49.41,48.26,1.077,1.627,2.9
20,5,30,45,6m-1m,5,12,5,,,,1.024,43.62,42.61,1.123,1.611,4.9
20,5,30,45,6m-1m,7,12,7,-0.12,-0.2,0.65,1.024,36.12,35.29,1.051,1.5,6.8
20,5,30,45,6m-1m,5,12,5,,,0.65,1.024,43.62,42.61,1.123,1.611,4.9
20,5,30,45,6m-1m,7,12,7,-0.12,-0.2,0.6,1.024,36.12,35.29,1.051,1.5,6.8
0,25,30,45,12m,3,12,3,-0.08,-0.15,,1.024,48.07,46.93,1.069,1.681,2.9
0,25,30,45,12m,3,12,3,-0.08,-0.15,0.65,1.024,48.07,46.93,1.069,1.681,2.9
20,5,30,45,6m-1m,5,12,5,,,0.6,1.024,43.62,42.61,1.123,1.611,4.9
0,25,30,45,12m,3,12,3,-0.08,-0.15,0.6,1.024,48.07,46.93,1.069,1.681,2.9
20,5,30,45,6m-1m,5,15,5,-0.08,-0.2,,1.023,37.3,36.48,1.008,1.412,4.9
20,5,30,45,6m-1m,5,15,5,-0.08,-0.2,0.6,1.023,37.3,36.48,1.008,1.412,4.9
20,5,30,45,6m-1m,5,15,5,-0.08,-0.2,0.65,1.023,37.3,36.48,1.008,1.412,4.9
25,5,50,20,12m,7,15,5,,,0.6,1.023,44.41,43.42,1.117,1.673,5.0
25,5,50,20,12m,7,15,5,,,0.65,1.023,44.41,43.42,1.117,1.673,5.0
25,5,50,20,12m,7,15,5,,,,1.023,44.41,43.42,1.117,1.673,5.0
25,5,35,35,12m-1m,7,8,3,,-0.2,0.65,1.022,46.34,45.34,1.064,1.572,3.0
20,10,35,35,12m-1m,3,12,7,-0.12,,0.6,1.022,45.53,44.56,1.08,1.553,4.2
25,5,35,35,12m-1m,5,8,3,-0.12,-0.15,0.65,1.022,43.98,43.03,1.031,1.548,3.0
25,5,35,35,12m-1m,7,8,3,,-0.2,,1.022,46.34,45.34,1.064,1.572,3.0
25,5,35,35,12m-1m,5,8,3,-0.12,-0.15,0.6,1.022,43.98,43.03,1.031,1.548,3.0
25,5,35,35,12m-1m,5,8,3,-0.12,-0.15,,1.022,43.98,43.03,1.031,1.548,3.0
20,10,35,35,12m-1m,3,12,7,-0.12,,,1.022,45.53,44.56,1.08,1.553,4.2
25,5,35,35,12m-1m,7,8,3,,-0.2,0.6,1.022,46.34,45.34,1.064,1.572,3.0
20,10,35,35,12m-1m,3,12,7,-0.12,,0.65,1.022,45.53,44.56,1.08,1.553,4.2
25,5,35,35,12m-1m,3,15,3,-0.1,,0.65,1.021,48.06,47.06,1.087,1.673,2.9
25,5,35,35,12m-1m,3,15,3,-0.1,,,1.021,48.06,47.06,1.087,1.673,2.9
25,5,35,35,12m-1m,3,15,3,-0.1,,0.6,1.021,48.06,47.06,1.087,1.673,2.9
25,5,35,35,12m-1m,3,12,7,,-0.2,0.65,1.02,37.26,36.53,0.974,1.446,4.3
25,5,50,20,12m,7,15,7,-0.08,-0.15,0.65,1.02,44.71,43.85,1.197,1.751,6.8
25,5,35,35,12m-1m,3,12,7,,-0.2,0.6,1.02,37.26,36.53,0.974,1.446,4.3
25,5,50,20,12m,7,15,7,-0.08,-0.15,,1.02,44.71,43.85,1.197,1.751,6.8
25,5,35,35,12m-1m,3,12,7,,-0.2,,1.02,37.26,36.53,0.974,1.446,4.3
20,5,60,15,12m-1m,7,12,7,-0.08,,0.6,1.02,42.45,41.62,1.154,1.734,6.7
20,5,60,15,12m-1m,7,12,7,-0.08,,,1.02,42.45,41.62,1.154,1.734,6.7
20,5,60,15,12m-1m,7,12,7,-0.08,,0.65,1.02,42.45,41.62,1.154,1.734,6.7
25,5,50,20,12m,7,15,7,-0.08,-0.15,0.6,1.02,44.71,43.85,1.197,1.751,6.8
20,5,60,15,12m-1m,7,15,7,-0.1,-0.2,0.6,1.019,44.27,43.45,1.182,1.775,6.7
25,5,35,35,12m-1m,3,15,3,-0.12,,0.65,1.019,45.74,44.9,1.054,1.611,2.9
20,5,60,15,12m-1m,7,15,7,-0.1,-0.2,,1.019,44.27,43.45,1.182,1.775,6.7
25,5,35,35,12m-1m,3,15,3,-0.12,,,1.019,45.74,44.9,1.054,1.611,2.9
25,5,35,35,12m-1m,3,15,3,-0.12,,0.6,1.019,45.74,44.9,1.054,1.611,2.9
20,5,60,15,12m-1m,7,15,7,-0.1,-0.2,0.65,1.019,44.27,43.45,1.182,1.775,6.7
20,10,35,35,12m-1m,3,8,5,-0.08,-0.2,0.6,1.018,44.08,43.28,1.036,1.542,3.6
20,10,35,35,12m-1m,3,8,5,-0.08,-0.2,0.65,1.018,44.08,43.28,1.036,1.542,3.6
20,10,35,35,12m-1m,3,8,5,-0.08,-0.2,,1.018,44.08,43.28,1.036,1.542,3.6
20,5,60,15,12m,3,4,7,-0.1,-0.2,,1.018,51.59,50.65,1.072,1.674,2.8
20,5,60,15,12m,3,4,7,-0.1,-0.2,0.65,1.018,51.59,50.65,1.072,1.674,2.8
20,5,60,15,12m,3,4,5,-0.1,-0.2,,1.018,51.59,50.65,1.072,1.674,2.8
20,5,60,15,12m,3,4,5,-0.1,-0.2,0.65,1.018,51.59,50.65,1.072,1.674,2.8
20,5,60,15,12m,3,4,5,-0.1,-0.2,0.6,1.018,51.59,50.65,1.072,1.674,2.8
20,5,60,15,12m,3,4,7,-0.1,-0.2,0.6,1.018,51.59,50.65,1.072,1.674,2.8
20,10,35,35,12m-1m,3,12,5,-0.12,,0.6,1.017,45.41,44.68,1.079,1.573,4.0
20,10,35,35,12m-1m,3,12,5,-0.12,,0.65,1.017,45.41,44.68,1.079,1.573,4.0
20,5,30,45,6m-1m,5,12,5,-0.08,-0.15,,1.017,38.21,37.58,1.026,1.481,4.9
20,10,35,35,12m-1m,3,12,5,-0.12,,,1.017,45.41,44.68,1.079,1.573,4.0
20,5,30,45,6m-1m,5,12,5,-0.08,-0.15,0.6,1.017,38.21,37.58,1.026,1.481,4.9
20,10,35,35,12m-1m,3,4,7,-0.12,,0.65,1.017,46.16,45.4,1.038,1.573,2.9
20,5,30,45,6m-1m,5,12,5,-0.08,-0.15,0.65,1.017,38.21,37.58,1.026,1.481,4.9
20,0,70,10,12m,7,12,7,-0.12,,0.65,1.017,46.27,45.5,1.213,1.806,6.7
20,0,70,10,12m,7,12,7,-0.12,,,1.017,46.27,45.5,1.213,1.806,6.7
20,10,35,35,12m-1m,3,4,5,-0.12,,0.6,1.017,46.16,45.4,1.038,1.573,2.9
20,10,35,35,12m-1m,3,4,5,-0.12,,0.65,1.017,46.16,45.4,1.038,1.573,2.9
20,10,35,35,12m-1m,3,4,5,-0.12,,,1.017,46.16,45.4,1.038,1.573,2.9
20,10,35,35,12m-1m,3,4,7,-0.12,,0.6,1.017,46.16,45.4,1.038,1.573,2.9
20,10,35,35,12m-1m,3,4,7,-0.12,,,1.017,46.16,45.4,1.038,1.573,2.9
20,0,70,10,12m,7,12,7,-0.12,,0.6,1.017,46.27,45.5,1.213,1.806,6.7
20,10,35,35,12m-1m,3,8,3,,-0.15,0.65,1.017,49.3,48.47,1.076,1.629,2.9
20,10,35,35,12m-1m,3,8,3,,-0.15,0.6,1.017,49.3,48.47,1.076,1.629,2.9
20,10,35,35,12m-1m,3,8,3,,-0.15,,1.017,49.3,48.47,1.076,1.629,2.9
20,10,35,35,12m-1m,3,4,7,,,0.6,1.016,46.12,45.37,1.037,1.572,2.9
20,10,35,35,12m-1m,3,4,5,,,0.65,1.016,46.12,45.37,1.037,1.572,2.9
20,10,35,35,12m-1m,3,4,5,,,0.6,1.016,46.12,45.37,1.037,1.572,2.9
25,0,60,15,12m,7,15,7,-0.08,-0.2,,1.016,42.08,41.42,1.145,1.726,6.8
20,10,35,35,12m-1m,3,4,5,,,,1.016,46.12,45.37,1.037,1.572,2.9
20,10,35,35,12m-1m,3,4,7,,,0.65,1.016,46.12,45.37,1.037,1.572,2.9
20,10,35,35,12m-1m,3,4,7,,,,1.016,46.12,45.37,1.037,1.572,2.9
25,0,60,15,12m,7,15,7,-0.08,-0.2,0.6,1.016,42.08,41.42,1.145,1.726,6.8
25,0,60,15,12m,7,15,7,-0.08,-0.2,0.65,1.016,42.08,41.42,1.145,1.726,6.8
20,10,35,35,12m-1m,3,4,5,-0.12,-0.2,,1.014,46.11,45.48,1.036,1.573,2.9
20,10,35,35,12m-1m,3,4,5,-0.12,-0.2,0.65,1.014,46.11,45.48,1.036,1.573,2.9
20,10,35,35,12m-1m,3,4,7,-0.12,-0.2,0.6,1.014,46.11,45.48,1.036,1.573,2.9
20,10,35,35,12m-1m,3,4,5,-0.12,-0.2,0.6,1.014,46.11,45.48,1.036,1.573,2.9
