regime,atk,def,cal,cagr,mdd,sharpe,sortino,switches
RSI21_40_3d,V20Q0G45M35,V30Q15G25M30,2.696,114.72,42.55,0.73,4.381,51
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.696,118.65,44.01,0.741,4.487,15
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.696,118.65,44.01,0.741,4.487,15
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.696,118.66,44.01,0.741,4.501,15
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.696,118.66,44.01,0.741,4.501,15
RSI14_50_5d,V20Q0G45M35,V30Q15G25M30,2.693,109.54,40.67,0.718,4.339,82
RSI14_50_5d,V20Q0G45M35,V30Q15G25M30,2.693,109.54,40.67,0.718,4.339,82
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.693,105.3,39.1,0.708,4.13,72
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.693,105.3,39.1,0.708,4.13,72
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.692,105.63,39.24,0.708,4.118,66
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.692,105.63,39.24,0.708,4.118,66
SLOPE200_5w_3d,V20Q0G45M35,V30Q15G25M30,2.691,115.77,43.03,0.734,4.442,19
SLOPE200_5w_3d,V20Q0G45M35,V30Q15G25M30,2.691,115.77,43.03,0.734,4.442,19
DD10pct_10d,V20Q0G45M35,V30Q15G25M30,2.688,114.04,42.43,0.728,4.543,13
DD10pct_10d,V20Q0G45M35,V30Q15G25M30,2.688,114.04,42.43,0.728,4.543,13
RSI21_40_5d,V20Q0G45M35,V30Q15G25M30,2.688,108.94,40.53,0.714,4.262,43
RSI21_40_5d,V20Q0G45M35,V30Q15G25M30,2.688,108.94,40.53,0.714,4.262,43
MOM180_5d,V20Q0G45M35,V30Q15G25M30,2.686,110.98,41.32,0.721,4.357,21
MOM180_5d,V20Q0G45M35,V30Q15G25M30,2.686,110.98,41.32,0.721,4.357,21
DD15pct_3d,V25Q0G40M35,V30Q15G25M30,2.685,116.4,43.35,0.742,4.357,22
DD15pct_3d,V25Q0G40M35,V30Q15G25M30,2.685,116.4,43.35,0.742,4.357,22
RSI14_50_3d,V20Q0G45M35,V30Q15G25M30,2.684,113.4,42.25,0.729,4.263,98
RSI14_50_3d,V20Q0G45M35,V30Q15G25M30,2.684,113.4,42.25,0.729,4.263,98
SLOPE120_5w_3d,V20Q0G45M35,V30Q15G25M30,2.684,115.78,43.13,0.734,4.485,23
SLOPE120_5w_3d,V20Q0G45M35,V30Q15G25M30,2.684,115.78,43.13,0.734,4.485,23
GC50x200_3d,V20Q0G45M35,V30Q15G25M30,2.682,104.95,39.12,0.701,4.378,11
GC50x200_3d,V20Q0G45M35,V30Q15G25M30,2.682,104.95,39.12,0.701,4.378,11
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.681,104.87,39.12,0.703,4.391,11
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.681,104.87,39.12,0.703,4.391,11
SLOPE120_5w_3d,V20Q0G45M35,V30Q15G25M30,2.679,115.55,43.13,0.734,4.461,23
SLOPE120_5w_3d,V20Q0G45M35,V30Q15G25M30,2.679,115.55,43.13,0.734,4.461,23
GC50x200_10d,V20Q0G45M35,V30Q15G25M30,2.678,104.77,39.12,0.701,4.387,11
GC50x200_10d,V20Q0G45M35,V30Q15G25M30,2.678,104.77,39.12,0.701,4.387,11
RSI21_45_3d,V25Q0G40M35,V30Q15G25M30,2.677,117.31,43.81,0.747,4.35,83
RSI21_45_3d,V25Q0G40M35,V30Q15G25M30,2.677,117.31,43.81,0.747,4.35,83
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.674,104.57,39.1,0.705,4.122,72
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.674,104.57,39.1,0.705,4.122,72
MOM180_3d,V20Q0G45M35,V30Q15G25M30,2.674,112.2,41.96,0.724,4.396,23
MOM180_3d,V20Q0G45M35,V30Q15G25M30,2.674,112.2,41.96,0.724,4.396,23
RSI14_45_5d,V20Q0G45M35,V30Q15G25M30,2.673,116.52,43.6,0.737,4.446,73
RSI14_45_5d,V20Q0G45M35,V30Q15G25M30,2.673,116.52,43.6,0.737,4.446,73
RSI14_45_10d,V20Q0G45M35,V30Q15G25M30,2.673,121.29,45.38,0.748,4.509,43
RSI14_45_10d,V20Q0G45M35,V30Q15G25M30,2.673,121.29,45.38,0.748,4.509,43
DD20pct_10d,V20Q0G45M35,V30Q15G25M30,2.669,104.43,39.12,1.107,3.467,10
DD20pct_10d,V20Q0G45M35,V30Q15G25M30,2.669,104.43,39.12,1.107,3.467,10
GC50x200_10d,V20Q0G45M35,V30Q15G25M30,2.669,104.41,39.12,0.7,4.377,11
GC50x200_10d,V20Q0G45M35,V30Q15G25M30,2.669,104.41,39.12,0.7,4.377,11
RSI21_45_5d,V20Q0G45M35,V30Q15G25M30,2.668,121.73,45.63,0.751,4.463,63
RSI21_45_5d,V20Q0G45M35,V30Q15G25M30,2.668,121.73,45.63,0.751,4.463,63
MA120_15d,V20Q0G45M35,V30Q15G25M30,2.667,117.14,43.92,0.737,4.415,15
MA120_15d,V20Q0G45M35,V30Q15G25M30,2.667,117.14,43.92,0.737,4.415,15
RSI14_50_5d,V20Q0G45M35,V30Q15G25M30,2.666,108.54,40.71,0.716,4.323,82
RSI14_50_5d,V20Q0G45M35,V30Q15G25M30,2.666,108.54,40.71,0.716,4.323,82
SLOPE120_5w_3d,V20Q0G45M35,V30Q15G25M30,2.666,115.01,43.13,0.732,4.473,23
SLOPE120_5w_3d,V20Q0G45M35,V30Q15G25M30,2.666,115.01,43.13,0.732,4.473,23
MA200_10d,V20Q0G45M35,V30Q15G25M30,2.666,126.86,47.58,0.763,4.624,13
MA200_10d,V20Q0G45M35,V30Q15G25M30,2.666,126.86,47.58,0.763,4.624,13
RSI14_40_5d,V25Q0G40M35,V30Q15G25M30,2.663,110.69,41.57,0.728,4.284,51
RSI14_40_5d,V25Q0G40M35,V30Q15G25M30,2.663,110.69,41.57,0.728,4.284,51
MOM180_5d,V20Q0G45M35,V30Q15G25M30,2.663,110.03,41.32,0.718,4.33,21
MOM180_5d,V20Q0G45M35,V30Q15G25M30,2.663,110.03,41.32,0.718,4.33,21
DD10pct_5d,V20Q0G45M35,V30Q15G25M30,2.661,114.79,43.13,0.73,4.462,23
DD10pct_5d,V20Q0G45M35,V30Q15G25M30,2.661,114.79,43.13,0.73,4.462,23
GC50x200_10d,V20Q0G45M35,V30Q15G25M30,2.66,104.07,39.12,0.699,4.386,11
GC50x200_10d,V20Q0G45M35,V30Q15G25M30,2.66,104.07,39.12,0.699,4.386,11
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.658,104.0,39.12,0.698,4.368,13
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.658,104.0,39.12,0.698,4.368,13
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.657,103.89,39.1,0.704,4.114,72
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.657,103.89,39.1,0.704,4.114,72
MA250_15d,V20Q0G45M35,V30Q15G25M30,2.657,116.68,43.92,0.736,4.445,10
MA250_15d,V20Q0G45M35,V30Q15G25M30,2.657,116.68,43.92,0.736,4.445,10
MOM60_10d,V20Q0G45M35,V30Q15G25M30,2.657,112.74,42.43,0.725,4.396,13
MOM60_10d,V20Q0G45M35,V30Q15G25M30,2.657,112.74,42.43,0.725,4.396,13
DD10pct_5d,V20Q0G45M35,V30Q15G25M30,2.654,114.49,43.13,0.73,4.472,23
DD10pct_5d,V20Q0G45M35,V30Q15G25M30,2.654,114.49,43.13,0.73,4.472,23
DD20pct_5d,V20Q0G45M35,V30Q15G25M30,2.654,112.61,42.43,1.151,3.534,14
DD20pct_5d,V20Q0G45M35,V30Q15G25M30,2.654,112.61,42.43,1.151,3.534,14
DD10pct_5d,V20Q0G45M35,V30Q15G25M30,2.653,114.45,43.13,0.73,4.459,23
DD10pct_5d,V20Q0G45M35,V30Q15G25M30,2.653,114.45,43.13,0.73,4.459,23
RSI14_50_3d,V20Q0G45M35,V30Q15G25M30,2.653,114.13,43.01,0.732,4.286,98
RSI14_50_3d,V20Q0G45M35,V30Q15G25M30,2.653,114.13,43.01,0.732,4.286,98
GC50x200_5d,V20Q0G45M35,V30Q15G25M30,2.653,103.81,39.12,0.698,4.365,11
GC50x200_5d,V20Q0G45M35,V30Q15G25M30,2.653,103.81,39.12,0.698,4.365,11
RSI21_50_10d,V25Q0G40M35,V30Q15G25M30,2.652,108.97,41.1,0.723,4.291,35
RSI21_50_10d,V25Q0G40M35,V30Q15G25M30,2.652,108.97,41.1,0.723,4.291,35
SLOPE200_5w_3d,V20Q0G45M35,V30Q15G25M30,2.652,114.13,43.03,0.729,4.414,19
SLOPE200_5w_3d,V20Q0G45M35,V30Q15G25M30,2.652,114.13,43.03,0.729,4.414,19
MA250_15d,V20Q0G45M35,V30Q15G25M30,2.652,116.45,43.92,0.735,4.438,10
MA250_15d,V20Q0G45M35,V30Q15G25M30,2.652,116.45,43.92,0.735,4.438,10
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.65,103.67,39.12,0.699,4.368,11
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.65,103.67,39.12,0.699,4.368,11
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.649,103.95,39.24,0.704,4.091,66
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.649,103.95,39.24,0.704,4.091,66
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.649,103.64,39.12,0.699,4.385,11
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.649,103.64,39.12,0.699,4.385,11
DD20pct_10d,V20Q0G45M35,V30Q15G25M30,2.648,103.61,39.12,1.103,3.427,10
DD20pct_10d,V20Q0G45M35,V30Q15G25M30,2.648,103.61,39.12,1.103,3.427,10
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.648,103.55,39.1,0.703,4.111,72
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.648,103.55,39.1,0.703,4.111,72
MOM120_5d,V20Q0G45M35,V30Q15G25M30,2.648,116.3,43.92,0.736,4.493,23
MOM120_5d,V20Q0G45M35,V30Q15G25M30,2.648,116.3,43.92,0.736,4.493,23
MOM120_5d,V20Q0G45M35,V30Q15G25M30,2.647,116.25,43.92,0.736,4.484,23
MOM120_5d,V20Q0G45M35,V30Q15G25M30,2.647,116.25,43.92,0.736,4.484,23
RSI21_45_3d,V20Q0G45M35,V30Q15G25M30,2.646,117.98,44.58,0.741,4.445,83
RSI21_45_3d,V20Q0G45M35,V30Q15G25M30,2.646,117.98,44.58,0.741,4.445,83
DD20pct_3d,V20Q0G45M35,V20Q0G35M45,2.645,101.61,38.42,1.09,3.439,20
RSI14_40_3d,V25Q0G40M35,V30Q15G25M30,2.645,109.18,41.28,0.725,4.24,79
RSI14_40_3d,V25Q0G40M35,V30Q15G25M30,2.645,109.18,41.28,0.725,4.24,79
RSI14_50_3d,V20Q0G45M35,V30Q15G25M30,2.645,111.7,42.24,0.725,4.252,98
RSI14_50_3d,V20Q0G45M35,V30Q15G25M30,2.645,111.7,42.24,0.725,4.252,98
MA120_3d,V25Q0G40M35,V30Q15G25M30,2.645,110.57,41.8,0.726,4.369,21
MA120_3d,V25Q0G40M35,V30Q15G25M30,2.645,110.57,41.8,0.726,4.369,21
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.644,103.45,39.12,0.697,4.368,13
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.644,103.45,39.12,0.697,4.368,13
SLOPE200_5w_3d,V20Q0G45M35,V30Q15G25M30,2.644,113.78,43.03,0.728,4.412,19
SLOPE200_5w_3d,V20Q0G45M35,V30Q15G25M30,2.644,113.78,43.03,0.728,4.412,19
MA120_15d,V20Q0G45M35,V30Q15G25M30,2.644,116.1,43.92,0.735,4.393,15
MA120_15d,V20Q0G45M35,V30Q15G25M30,2.644,116.1,43.92,0.735,4.393,15
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.643,103.68,39.24,0.703,4.086,66
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.643,103.68,39.24,0.703,4.086,66
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.642,103.48,39.16,0.702,4.058,56
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.642,103.48,39.16,0.702,4.058,56
SLOPE120_20w_5d,V20Q0G45M35,V30Q15G25M30,2.64,104.7,39.66,1.103,3.444,15
SLOPE120_20w_5d,V20Q0G45M35,V30Q15G25M30,2.64,104.7,39.66,1.103,3.444,15
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.64,116.77,44.23,0.737,4.467,15
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.64,116.77,44.23,0.737,4.467,15
GC50x200_10d,V20Q0G45M35,V30Q15G25M30,2.639,103.25,39.12,0.697,4.355,11
GC50x200_10d,V20Q0G45M35,V30Q15G25M30,2.639,103.25,39.12,0.697,4.355,11
MA250_15d,V20Q0G45M35,V30Q15G25M30,2.639,115.91,43.92,0.734,4.444,10
MA250_15d,V20Q0G45M35,V30Q15G25M30,2.639,115.91,43.92,0.734,4.444,10
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.638,103.16,39.1,0.701,4.106,72
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.638,103.16,39.1,0.701,4.106,72
RSI21_55_10d,V20Q0G45M35,V30Q15G25M30,2.638,104.55,39.63,0.705,4.039,46
RSI21_55_10d,V20Q0G45M35,V30Q15G25M30,2.638,104.55,39.63,0.705,4.039,46
RSI21_40_5d,V25Q0G40M35,V30Q15G25M30,2.636,103.87,39.4,0.707,4.149,43
RSI21_40_5d,V25Q0G40M35,V30Q15G25M30,2.636,103.87,39.4,0.707,4.149,43
DD20pct_10d,V20Q0G45M35,V30Q15G25M30,2.635,103.1,39.12,1.099,3.446,10
DD20pct_10d,V20Q0G45M35,V30Q15G25M30,2.635,103.1,39.12,1.099,3.446,10
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.635,103.08,39.12,0.696,4.352,11
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.635,103.08,39.12,0.696,4.352,11
RSI21_40_10d,V20Q0G45M35,V30Q15G25M30,2.634,111.77,42.43,0.721,4.45,25
RSI21_40_10d,V20Q0G45M35,V30Q15G25M30,2.634,111.77,42.43,0.721,4.45,25
SLOPE200_5w_3d,V20Q0G45M35,V30Q15G25M30,2.634,113.33,43.03,0.727,4.416,19
SLOPE200_5w_3d,V20Q0G45M35,V30Q15G25M30,2.634,113.33,43.03,0.727,4.416,19
MA200_15d,V20Q0G45M35,V30Q15G25M30,2.632,126.26,47.98,0.762,4.596,12
MA200_15d,V20Q0G45M35,V30Q15G25M30,2.632,126.26,47.98,0.762,4.596,12
RSI21_40_3d,V20Q0G45M35,V30Q15G25M30,2.631,111.96,42.55,0.722,4.305,51
RSI21_40_3d,V20Q0G45M35,V30Q15G25M30,2.631,111.96,42.55,0.722,4.305,51
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.631,101.98,38.77,0.699,4.01,56
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.631,101.98,38.77,0.699,4.01,56
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.63,102.82,39.1,0.7,4.103,72
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.63,102.82,39.1,0.7,4.103,72
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.629,102.79,39.1,0.701,4.099,72
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.629,102.79,39.1,0.701,4.099,72
SLOPE120_20w_5d,V20Q0G45M35,V30Q15G25M30,2.629,104.26,39.66,1.101,3.444,15
SLOPE120_20w_5d,V20Q0G45M35,V30Q15G25M30,2.629,104.26,39.66,1.101,3.444,15
RSI21_55_10d,V20Q0G45M35,V30Q15G25M30,2.628,104.17,39.63,0.704,4.022,46
RSI21_55_10d,V20Q0G45M35,V30Q15G25M30,2.628,104.17,39.63,0.704,4.022,46
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.627,105.19,40.04,0.708,4.096,66
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.627,105.19,40.04,0.708,4.096,66
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.626,107.42,40.9,0.709,4.437,13
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.626,107.42,40.9,0.709,4.437,13
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.623,105.0,40.04,0.708,4.108,66
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.623,105.0,40.04,0.708,4.108,66
RSI21_40_3d,V20Q0G45M35,V20Q0G35M45,2.622,101.7,38.79,0.85,3.752,51
MA100_15d,V20Q0G45M35,V30Q15G25M30,2.622,115.14,43.92,0.732,4.386,15
MA100_15d,V20Q0G45M35,V30Q15G25M30,2.622,115.14,43.92,0.732,4.386,15
MA200_15d,V20Q0G45M35,V30Q15G25M30,2.622,125.78,47.98,0.76,4.598,12
MA200_15d,V20Q0G45M35,V30Q15G25M30,2.622,125.78,47.98,0.76,4.598,12
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.621,102.55,39.12,0.694,4.357,13
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.621,102.55,39.12,0.694,4.357,13
RSI21_40_3d,V20Q0G45M35,V30Q15G25M30,2.619,111.43,42.55,0.721,4.313,51
RSI21_40_3d,V20Q0G45M35,V30Q15G25M30,2.619,111.43,42.55,0.721,4.313,51
RSI14_50_5d,V20Q0G45M35,V30Q15G25M30,2.617,106.44,40.67,0.709,4.283,82
RSI14_50_5d,V20Q0G45M35,V30Q15G25M30,2.617,106.44,40.67,0.709,4.283,82
MOM120_5d,V20Q0G45M35,V30Q15G25M30,2.615,114.84,43.92,0.732,4.473,23
MOM120_5d,V20Q0G45M35,V30Q15G25M30,2.615,114.84,43.92,0.732,4.473,23
RSI14_50_3d,V20Q0G45M35,V30Q15G25M30,2.614,112.42,43.0,0.727,4.275,98
RSI14_50_3d,V20Q0G45M35,V30Q15G25M30,2.614,112.42,43.0,0.727,4.275,98
SLOPE200_5w_3d,V20Q0G45M35,V30Q15G25M30,2.613,112.37,43.01,0.725,4.396,19
SLOPE200_5w_3d,V20Q0G45M35,V30Q15G25M30,2.613,112.37,43.01,0.725,4.396,19
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.612,106.86,40.9,0.708,4.438,13
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.612,106.86,40.9,0.708,4.438,13
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.612,102.2,39.12,0.694,4.332,11
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.612,102.2,39.12,0.694,4.332,11
MA100_15d,V20Q0G45M35,V30Q15G25M30,2.612,114.73,43.92,0.731,4.355,15
MA100_15d,V20Q0G45M35,V30Q15G25M30,2.612,114.73,43.92,0.731,4.355,15
DD25pct_5d,V20Q0G45M35,V30Q15G25M30,2.611,102.14,39.12,1.093,3.43,12
DD25pct_5d,V20Q0G45M35,V30Q15G25M30,2.611,102.14,39.12,1.093,3.43,12
RSI14_45_5d,V20Q0G45M35,V30Q15G25M30,2.61,113.79,43.6,0.73,4.427,73
RSI14_45_5d,V20Q0G45M35,V30Q15G25M30,2.61,113.79,43.6,0.73,4.427,73
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.61,102.07,39.1,0.698,4.091,72
RSI21_55_3d,V20Q0G45M35,V30Q15G25M30,2.61,102.07,39.1,0.698,4.091,72
DD10pct_5d,V20Q0G45M35,V20Q0G35M45,2.609,108.12,41.44,0.876,3.932,23
RSI21_50_3d,V25Q0G40M35,V30Q15G25M30,2.609,102.01,39.1,0.705,4.208,86
RSI21_50_3d,V25Q0G40M35,V30Q15G25M30,2.609,102.01,39.1,0.705,4.208,86
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.609,102.16,39.16,0.698,4.031,56
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.609,102.16,39.16,0.698,4.031,56
RSI21_45_5d,V20Q0G45M35,V30Q15G25M30,2.605,119.43,45.85,0.745,4.453,63
RSI21_45_5d,V20Q0G45M35,V30Q15G25M30,2.605,119.43,45.85,0.745,4.453,63
RSI21_50_3d,V25Q0G40M35,V30Q15G25M30,2.605,101.87,39.1,0.704,4.206,86
RSI21_50_3d,V25Q0G40M35,V30Q15G25M30,2.605,101.87,39.1,0.704,4.206,86
MOM120_5d,V20Q0G45M35,V30Q15G25M30,2.604,114.37,43.92,0.73,4.457,23
MOM120_5d,V20Q0G45M35,V30Q15G25M30,2.604,114.37,43.92,0.73,4.457,23
DD15pct_3d,V20Q0G45M35,V20Q0G35M45,2.601,101.12,38.87,0.847,3.772,22
SLOPE120_20w_5d,V20Q0G45M35,V30Q15G25M30,2.601,103.15,39.66,1.095,3.428,15
SLOPE120_20w_5d,V20Q0G45M35,V30Q15G25M30,2.601,103.15,39.66,1.095,3.428,15
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.601,115.07,44.23,0.732,4.436,15
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.601,115.07,44.23,0.732,4.436,15
RSI21_55_10d,V20Q0G45M35,V30Q15G25M30,2.6,103.05,39.63,0.701,4.006,46
RSI21_55_10d,V20Q0G45M35,V30Q15G25M30,2.6,103.05,39.63,0.701,4.006,46
RSI21_45_5d,V20Q0G45M35,V30Q15G25M30,2.599,118.58,45.62,0.743,4.424,63
RSI21_45_5d,V20Q0G45M35,V30Q15G25M30,2.599,118.58,45.62,0.743,4.424,63
RSI21_55_10d,V20Q0G45M35,V30Q15G25M30,2.599,103.0,39.63,0.701,4.008,46
RSI21_55_10d,V20Q0G45M35,V30Q15G25M30,2.599,103.0,39.63,0.701,4.008,46
RSI14_45_3d,V20Q0G45M35,V20Q0G35M45,2.598,99.0,38.11,0.84,3.7,93
RSI14_40_10d,V25Q0G40M35,V30Q15G25M30,2.597,107.14,41.25,0.718,4.158,37
RSI14_40_10d,V25Q0G40M35,V30Q15G25M30,2.597,107.14,41.25,0.718,4.158,37
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.597,100.67,38.77,0.695,3.984,56
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.597,100.67,38.77,0.695,3.984,56
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.597,101.59,39.12,0.691,4.33,13
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.597,101.59,39.12,0.691,4.33,13
MOM60_10d,V20Q0G45M35,V30Q15G25M30,2.597,110.19,42.43,0.718,4.367,13
MOM60_10d,V20Q0G45M35,V30Q15G25M30,2.597,110.19,42.43,0.718,4.367,13
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.596,101.66,39.16,0.697,4.038,56
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.596,101.66,39.16,0.697,4.038,56
MA200_15d,V20Q0G45M35,V30Q15G25M30,2.596,124.55,47.98,0.757,4.585,12
MA200_15d,V20Q0G45M35,V30Q15G25M30,2.596,124.55,47.98,0.757,4.585,12
DD10pct_5d,V20Q0G45M35,V30Q15G25M30,2.593,111.86,43.13,0.723,4.41,23
DD10pct_5d,V20Q0G45M35,V30Q15G25M30,2.593,111.86,43.13,0.723,4.41,23
RSI21_45_3d,V20Q0G45M35,V30Q15G25M30,2.592,115.74,44.66,0.735,4.4,83
RSI21_45_3d,V20Q0G45M35,V30Q15G25M30,2.592,115.74,44.66,0.735,4.4,83
SLOPE200_10w_3d,V20Q0G45M35,V20Q0G35M45,2.591,107.13,41.35,0.872,3.911,15
DD25pct_5d,V20Q0G45M35,V30Q15G25M30,2.59,101.35,39.12,1.087,3.431,12
DD25pct_5d,V20Q0G45M35,V30Q15G25M30,2.59,101.35,39.12,1.087,3.431,12
RSI14_50_5d,V20Q0G45M35,V30Q15G25M30,2.59,105.46,40.71,0.707,4.267,82
RSI14_50_5d,V20Q0G45M35,V30Q15G25M30,2.59,105.46,40.71,0.707,4.267,82
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.59,105.94,40.9,0.705,4.427,13
GC20x200_10d,V20Q0G45M35,V30Q15G25M30,2.59,105.94,40.9,0.705,4.427,13
RSI21_45_3d,V25Q0G40M35,V30Q15G25M30,2.589,113.22,43.74,0.736,4.297,83
RSI21_45_3d,V25Q0G40M35,V30Q15G25M30,2.589,113.22,43.74,0.736,4.297,83
DD15pct_5d,V20Q0G45M35,V30Q15G25M30,2.587,124.12,47.98,0.755,4.587,16
DD15pct_5d,V20Q0G45M35,V30Q15G25M30,2.587,124.12,47.98,0.755,4.587,16
DD20pct_10d,V20Q0G45M35,V30Q15G25M30,2.586,101.17,39.12,1.088,3.393,10
DD20pct_10d,V20Q0G45M35,V30Q15G25M30,2.586,101.17,39.12,1.088,3.393,10
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.584,100.17,38.77,0.694,3.99,56
RSI21_55_5d,V20Q0G45M35,V30Q15G25M30,2.584,100.17,38.77,0.694,3.99,56
GC20x200_5d,V20Q0G45M35,V30Q15G25M30,2.584,123.98,47.98,0.756,4.518,13
GC20x200_5d,V20Q0G45M35,V30Q15G25M30,2.584,123.98,47.98,0.756,4.518,13
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.584,114.27,44.23,0.73,4.434,15
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.584,114.27,44.23,0.73,4.434,15
MA150_15d,V20Q0G45M35,V30Q15G25M30,2.584,123.96,47.98,0.756,4.518,11
MA150_15d,V20Q0G45M35,V30Q15G25M30,2.584,123.96,47.98,0.756,4.518,11
RSI21_45_10d,V20Q0G45M35,V30Q15G25M30,2.583,114.89,44.48,0.731,4.388,31
RSI21_45_10d,V20Q0G45M35,V30Q15G25M30,2.583,114.89,44.48,0.731,4.388,31
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.583,114.26,44.23,0.73,4.421,15
SLOPE200_10w_3d,V20Q0G45M35,V30Q15G25M30,2.583,114.26,44.23,0.73,4.421,15
GC20x60_5d,V25Q0G40M35,V30Q15G25M30,2.582,104.45,40.45,0.71,4.248,33
GC20x60_5d,V25Q0G40M35,V30Q15G25M30,2.582,104.45,40.45,0.71,4.248,33
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.582,101.01,39.12,0.69,4.309,11
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.582,101.01,39.12,0.69,4.309,11
MA250_15d,V20Q0G45M35,V30Q15G25M30,2.582,113.47,43.95,0.728,4.401,10
MA250_15d,V20Q0G45M35,V30Q15G25M30,2.582,113.47,43.95,0.728,4.401,10
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.581,103.33,40.04,0.703,4.08,66
RSI14_55_5d,V20Q0G45M35,V30Q15G25M30,2.581,103.33,40.04,0.703,4.08,66
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.581,100.98,39.12,0.69,4.325,11
GC60x200_3d,V20Q0G45M35,V30Q15G25M30,2.581,100.98,39.12,0.69,4.325,11
GC50x150_10d,V20Q0G45M35,V30Q15G25M30,2.581,100.98,39.12,1.086,3.365,11
GC50x150_10d,V20Q0G45M35,V30Q15G25M30,2.581,100.98,39.12,1.086,3.365,11
DD25pct_3d,V20Q0G45M35,V30Q15G25M30,2.58,109.47,42.43,1.134,3.523,12
