gsub,v,q,g,m,e,x,s,cagr,mdd,cal,sh,sort
2f_oca_opm,0,20,65,15,3,6,7,-40.41,74.4,-0.543,-0.862,-1.093
2f_oca_opm,0,20,65,15,3,8,5,-36.91,71.85,-0.514,-0.742,-0.944
2f_oca_opm,0,20,65,15,3,8,7,-36.91,71.85,-0.514,-0.742,-0.944
2f_oca_opm,0,20,65,15,3,10,5,-36.76,72.48,-0.507,-0.735,-0.936
2f_oca_opm,0,20,65,15,3,10,7,-36.76,72.48,-0.507,-0.735,-0.936
2f_oca_opm,0,20,65,15,5,6,5,-34.06,68.0,-0.501,-0.754,-1.049
2f_oca_opm,0,20,65,15,5,6,7,-6.01,54.77,-0.11,0.251,0.825
2f_oca_opm,0,20,65,15,5,8,5,-35.63,67.87,-0.525,-0.803,-1.1
2f_oca_opm,0,20,65,15,5,8,7,-11.53,57.95,-0.199,0.144,0.382
2f_oca_opm,0,20,65,15,5,10,5,-36.55,70.34,-0.52,-0.863,-1.173
2f_oca_opm,0,20,65,15,5,10,7,-30.43,62.53,-0.487,-0.642,-0.88
2f_oca_opm,0,20,65,15,7,8,5,-36.5,70.46,-0.518,-0.889,-1.148
2f_oca_opm,0,20,65,15,7,8,7,2.35,50.85,0.046,0.314,1.212
2f_oca_opm,0,20,65,15,7,10,5,-36.29,72.98,-0.497,-0.869,-1.127
2f_oca_opm,0,20,65,15,7,10,7,-27.06,60.16,-0.45,-0.659,-0.975
2f_oca_opm,0,20,70,10,3,6,5,-36.83,69.27,-0.532,-0.753,-0.968
2f_oca_opm,0,20,70,10,3,6,7,-36.59,69.27,-0.528,-0.745,-0.957
2f_oca_opm,0,20,70,10,3,8,5,-39.67,73.83,-0.537,-0.869,-1.102
2f_oca_opm,0,20,70,10,3,8,7,-39.44,73.59,-0.536,-0.861,-1.091
2f_oca_opm,0,20,70,10,3,10,5,-37.43,72.41,-0.517,-0.791,-1.001
2f_oca_opm,0,20,70,10,3,10,7,-37.14,72.41,-0.513,-0.781,-0.988
2f_oca_opm,0,20,70,10,5,6,5,-11.0,58.16,-0.189,0.197,0.644
2f_oca_opm,0,20,70,10,5,6,7,-12.08,58.42,-0.207,0.185,0.601
2f_oca_opm,0,20,70,10,5,8,5,-9.93,58.44,-0.17,0.208,0.68
2f_oca_opm,0,20,70,10,5,8,7,-4.82,56.24,-0.086,0.281,1.033
2f_oca_opm,0,20,70,10,5,10,5,-2.7,58.24,-0.046,0.284,0.926
2f_oca_opm,0,20,70,10,5,10,7,-2.71,56.04,-0.048,0.295,1.041
2f_oca_opm,0,20,70,10,7,8,5,-24.26,64.26,-0.377,-0.222,-0.419
2f_oca_opm,0,20,70,10,7,8,7,1.69,49.43,0.034,0.307,1.174
2f_oca_opm,0,20,70,10,7,10,5,-16.77,61.99,-0.271,-0.056,-0.101
2f_oca_opm,0,20,70,10,7,10,7,-17.05,56.08,-0.304,-0.146,-0.29
2f_oca_opm,0,25,15,60,3,6,5,-33.02,83.41,-0.396,-0.207,-0.178
2f_oca_opm,0,25,15,60,3,6,7,-33.02,83.41,-0.396,-0.207,-0.178
2f_oca_opm,0,25,15,60,3,8,5,-15.36,71.42,-0.215,0.024,0.023
2f_oca_opm,0,25,15,60,3,8,7,-15.47,71.38,-0.217,0.022,0.02
2f_oca_opm,0,25,15,60,3,10,5,-18.96,73.86,-0.257,-0.072,-0.066
2f_oca_opm,0,25,15,60,3,10,7,-19.15,73.83,-0.259,-0.076,-0.07
2f_oca_opm,0,25,15,60,5,6,5,-36.23,82.3,-0.44,-0.27,-0.234
2f_oca_opm,0,25,15,60,5,6,7,-33.52,81.04,-0.414,-0.203,-0.176
2f_oca_opm,0,25,15,60,5,8,5,-18.04,69.08,-0.261,-0.058,-0.055
2f_oca_opm,0,25,15,60,5,8,7,-16.94,68.62,-0.247,-0.065,-0.063
2f_oca_opm,0,25,15,60,5,10,5,-14.02,66.5,-0.211,0.029,0.027
2f_oca_opm,0,25,15,60,5,10,7,-14.57,66.91,-0.218,-0.017,-0.016
2f_oca_opm,0,25,15,60,7,8,5,-4.98,57.29,-0.087,0.128,0.138
2f_oca_opm,0,25,15,60,7,8,7,-15.4,68.18,-0.226,-0.062,-0.057
2f_oca_opm,0,25,15,60,7,10,5,-17.31,68.18,-0.254,-0.056,-0.052
2f_oca_opm,0,25,15,60,7,10,7,-15.33,68.02,-0.225,-0.061,-0.057
2f_oca_opm,0,25,20,55,3,6,5,-33.87,79.28,-0.427,-0.398,-0.365
2f_oca_opm,0,25,20,55,3,6,7,-33.87,79.28,-0.427,-0.398,-0.365
2f_oca_opm,0,25,20,55,3,8,5,-25.08,72.0,-0.348,-0.339,-0.344
2f_oca_opm,0,25,20,55,3,8,7,-24.3,71.3,-0.341,-0.316,-0.322
2f_oca_opm,0,25,20,55,3,10,5,-21.25,69.25,-0.307,-0.243,-0.245
2f_oca_opm,0,25,20,55,3,10,7,-21.35,69.25,-0.308,-0.246,-0.248
2f_oca_opm,0,25,20,55,5,6,5,-24.61,71.67,-0.343,-0.228,-0.211
2f_oca_opm,0,25,20,55,5,6,7,-28.27,73.39,-0.385,-0.322,-0.296
2f_oca_opm,0,25,20,55,5,8,5,-16.15,64.17,-0.252,-0.16,-0.172
