gsub,v,q,g,m,e,x,s,cagr,mdd,cal,sh,sort
3f_rev_oca_gp,10,35,30,25,3,8,3,26.3,67.63,0.389,0.72,0.808
3f_rev_oca_gp,10,35,30,25,3,10,3,25.4,68.2,0.372,0.708,0.797
3f_rev_oca_gp,10,35,30,25,5,6,3,44.34,60.08,0.738,0.955,1.092
3f_rev_oca_gp,10,35,30,25,5,8,3,30.88,61.16,0.505,0.788,0.903
3f_rev_oca_gp,10,35,30,25,5,10,3,46.03,58.37,0.789,0.973,1.12
3f_rev_oca_gp,10,35,30,25,7,8,3,31.26,61.16,0.511,0.793,0.908
3f_rev_oca_gp,10,35,30,25,7,10,3,46.45,58.37,0.796,0.978,1.124
3f_rev_oca_gp,10,35,35,20,3,6,3,36.64,65.06,0.563,0.857,0.964
3f_rev_oca_gp,10,35,35,20,3,8,3,38.82,63.25,0.614,0.883,0.992
3f_rev_oca_gp,10,35,35,20,3,10,3,37.56,63.89,0.588,0.868,0.978
3f_rev_oca_gp,10,35,35,20,5,6,3,32.37,62.21,0.52,0.805,0.923
3f_rev_oca_gp,10,35,35,20,5,8,3,24.2,63.87,0.379,0.692,0.793
3f_rev_oca_gp,10,35,35,20,5,10,3,22.14,65.06,0.34,0.662,0.76
3f_rev_oca_gp,10,35,35,20,7,8,3,25.36,64.77,0.392,0.709,0.81
3f_rev_oca_gp,10,35,35,20,7,10,3,23.28,65.93,0.353,0.679,0.778
3f_rev_oca_gp,10,35,40,15,3,6,3,54.14,56.63,0.956,1.069,1.352
3f_rev_oca_gp,10,35,40,15,3,8,3,55.58,56.89,0.977,1.091,1.415
3f_rev_oca_gp,10,35,40,15,3,10,3,48.67,59.47,0.818,1.009,1.304
3f_rev_oca_gp,10,35,40,15,5,6,3,41.62,52.49,0.793,0.933,1.174
3f_rev_oca_gp,10,35,40,15,5,8,3,33.23,59.65,0.557,0.815,1.035
3f_rev_oca_gp,10,35,40,15,5,10,3,28.14,63.6,0.443,0.742,0.937
3f_rev_oca_gp,10,35,40,15,7,8,3,29.65,62.76,0.472,0.765,0.972
3f_rev_oca_gp,10,35,40,15,7,10,3,25.44,65.87,0.386,0.703,0.887
3f_rev_oca_gp,10,35,45,10,3,6,3,61.41,59.93,1.025,1.141,1.492
3f_rev_oca_gp,10,35,45,10,3,8,3,77.83,56.8,1.37,1.321,1.735
3f_rev_oca_gp,10,35,45,10,3,10,3,61.12,61.76,0.99,1.145,1.389
3f_rev_oca_gp,10,35,45,10,5,6,3,71.53,46.26,1.546,1.267,1.636
3f_rev_oca_gp,10,35,45,10,5,8,3,61.46,47.35,1.298,1.162,1.496
3f_rev_oca_gp,10,35,45,10,5,10,3,53.36,53.5,0.997,1.064,1.268
3f_rev_oca_gp,10,35,45,10,7,8,3,55.99,50.96,1.099,1.108,1.403
3f_rev_oca_gp,10,35,45,10,7,10,3,51.73,55.7,0.929,1.059,1.321
3f_rev_oca_gp,10,40,10,40,3,6,3,16.47,53.36,0.309,0.558,0.742
3f_rev_oca_gp,10,40,10,40,3,8,3,22.15,53.56,0.413,0.646,0.848
3f_rev_oca_gp,10,40,10,40,3,10,3,43.35,51.73,0.838,0.937,1.249
3f_rev_oca_gp,10,40,10,40,5,6,3,15.07,53.44,0.282,0.536,0.703
3f_rev_oca_gp,10,40,10,40,5,8,3,11.87,53.92,0.22,0.485,0.628
3f_rev_oca_gp,10,40,10,40,5,10,3,23.45,56.44,0.416,0.664,0.863
3f_rev_oca_gp,10,40,10,40,7,8,3,10.56,55.76,0.189,0.463,0.604
3f_rev_oca_gp,10,40,10,40,7,10,3,22.0,58.07,0.379,0.642,0.836
3f_rev_oca_gp,10,40,15,35,3,6,3,55.08,48.88,1.127,1.091,1.442
3f_rev_oca_gp,10,40,15,35,3,8,3,50.63,49.47,1.024,1.036,1.377
3f_rev_oca_gp,10,40,15,35,3,10,3,64.13,49.47,1.296,1.184,1.59
3f_rev_oca_gp,10,40,15,35,5,6,3,57.3,49.45,1.159,1.112,1.456
3f_rev_oca_gp,10,40,15,35,5,8,3,57.44,50.68,1.133,1.105,1.44
3f_rev_oca_gp,10,40,15,35,5,10,3,68.8,50.68,1.357,1.224,1.636
3f_rev_oca_gp,10,40,15,35,7,8,3,46.48,50.68,0.917,0.981,1.299
3f_rev_oca_gp,10,40,15,35,7,10,3,51.15,50.68,1.009,1.03,1.38
3f_rev_oca_gp,10,40,20,30,3,6,3,50.29,60.55,0.831,1.023,1.206
3f_rev_oca_gp,10,40,20,30,3,8,3,43.22,61.02,0.708,0.939,1.109
3f_rev_oca_gp,10,40,20,30,3,10,3,49.41,61.02,0.81,1.009,1.201
3f_rev_oca_gp,10,40,20,30,5,6,3,37.62,63.15,0.596,0.867,1.008
3f_rev_oca_gp,10,40,20,30,5,8,3,41.92,60.5,0.693,0.918,1.07
3f_rev_oca_gp,10,40,20,30,5,10,3,41.11,59.87,0.687,0.904,1.067
3f_rev_oca_gp,10,40,20,30,7,8,3,43.28,59.87,0.723,0.934,1.088
3f_rev_oca_gp,10,40,20,30,7,10,3,42.77,59.87,0.714,0.924,1.089
3f_rev_oca_gp,10,40,25,25,3,6,3,54.15,57.25,0.946,1.062,1.266
3f_rev_oca_gp,10,40,25,25,3,8,3,35.68,60.63,0.588,0.843,0.998
3f_rev_oca_gp,10,40,25,25,3,10,3,38.42,58.18,0.66,0.879,1.038
3f_rev_oca_gp,10,40,25,25,5,6,3,38.71,58.37,0.663,0.883,1.014
3f_rev_oca_gp,10,40,25,25,5,8,3,27.45,65.0,0.422,0.738,0.837
3f_rev_oca_gp,10,40,25,25,5,10,3,30.23,58.7,0.515,0.779,0.892
3f_rev_oca_gp,10,40,25,25,7,8,3,28.6,65.67,0.435,0.754,0.857
3f_rev_oca_gp,10,40,25,25,7,10,3,31.79,59.16,0.537,0.8,0.919
3f_rev_oca_gp,10,40,30,20,3,6,3,55.9,59.03,0.947,1.085,1.289
3f_rev_oca_gp,10,40,30,20,3,8,3,51.23,61.28,0.836,1.031,1.233
3f_rev_oca_gp,10,40,30,20,3,10,3,49.67,61.77,0.804,1.013,1.214
3f_rev_oca_gp,10,40,30,20,5,6,3,40.29,56.84,0.709,0.91,1.036
3f_rev_oca_gp,10,40,30,20,5,8,3,28.36,62.17,0.456,0.752,0.862
3f_rev_oca_gp,10,40,30,20,5,10,3,28.73,59.47,0.483,0.759,0.863
3f_rev_oca_gp,10,40,30,20,7,8,3,27.93,64.27,0.435,0.746,0.856
3f_rev_oca_gp,10,40,30,20,7,10,3,31.14,61.71,0.505,0.793,0.903
3f_rev_oca_gp,10,40,35,15,3,6,3,51.68,55.63,0.929,1.041,1.312
3f_rev_oca_gp,10,40,35,15,3,8,3,54.29,53.26,1.019,1.082,1.389
3f_rev_oca_gp,10,40,35,15,3,10,3,49.95,57.53,0.868,1.029,1.329
3f_rev_oca_gp,10,40,35,15,5,6,3,48.69,50.21,0.97,1.026,1.295
3f_rev_oca_gp,10,40,35,15,5,8,3,38.41,53.6,0.717,0.887,1.135
3f_rev_oca_gp,10,40,35,15,5,10,3,45.19,49.25,0.918,0.982,1.248
3f_rev_oca_gp,10,40,35,15,7,8,3,39.67,54.09,0.733,0.905,1.155
3f_rev_oca_gp,10,40,35,15,7,10,3,50.43,49.78,1.013,1.051,1.329
3f_rev_oca_gp,10,40,40,10,3,6,3,59.85,55.16,1.085,1.134,1.465
3f_rev_oca_gp,10,40,40,10,3,8,3,65.4,54.7,1.196,1.207,1.582
3f_rev_oca_gp,10,40,40,10,3,10,3,66.17,53.15,1.245,1.215,1.594
3f_rev_oca_gp,10,40,40,10,5,6,3,49.85,45.94,1.085,1.032,1.334
3f_rev_oca_gp,10,40,40,10,5,8,3,43.96,47.64,0.923,0.962,1.233
3f_rev_oca_gp,10,40,40,10,5,10,3,45.89,47.55,0.965,0.991,1.265
3f_rev_oca_gp,10,40,40,10,7,8,3,45.49,46.99,0.968,0.983,1.252
3f_rev_oca_gp,10,40,40,10,7,10,3,47.44,46.45,1.021,1.012,1.285
3f_rev_oca_gp,15,0,25,60,3,6,3,57.45,63.45,0.905,1.034,1.262
3f_rev_oca_gp,15,0,25,60,3,8,3,34.82,61.99,0.562,0.797,0.99
3f_rev_oca_gp,15,0,25,60,3,10,3,12.04,77.97,0.154,0.528,0.595
3f_rev_oca_gp,15,0,25,60,5,6,3,42.29,61.09,0.692,0.899,1.058
3f_rev_oca_gp,15,0,25,60,5,8,3,27.45,55.74,0.493,0.706,0.91
3f_rev_oca_gp,15,0,25,60,5,10,3,12.39,66.32,0.187,0.511,0.602
3f_rev_oca_gp,15,0,25,60,7,8,3,23.96,55.34,0.433,0.659,0.834
3f_rev_oca_gp,15,0,25,60,7,10,3,8.59,67.8,0.127,0.457,0.533
3f_rev_oca_gp,15,0,30,55,3,6,3,48.49,55.11,0.88,0.958,1.205
3f_rev_oca_gp,15,0,30,55,3,8,3,47.07,57.18,0.823,0.939,1.142
3f_rev_oca_gp,15,0,30,55,3,10,3,40.16,67.05,0.599,0.873,0.974
3f_rev_oca_gp,15,0,30,55,5,6,3,43.27,55.03,0.786,0.902,1.147
3f_rev_oca_gp,15,0,30,55,5,8,3,40.93,56.31,0.727,0.872,1.065
3f_rev_oca_gp,15,0,30,55,5,10,3,29.61,66.94,0.442,0.753,0.833
3f_rev_oca_gp,15,0,30,55,7,8,3,39.71,56.31,0.705,0.86,1.04
3f_rev_oca_gp,15,0,30,55,7,10,3,27.45,67.92,0.404,0.727,0.801
3f_rev_oca_gp,15,0,35,50,3,6,3,59.86,59.52,1.006,1.077,1.347
3f_rev_oca_gp,15,0,35,50,3,8,3,42.14,66.78,0.631,0.896,1.049
3f_rev_oca_gp,15,0,35,50,3,10,3,57.21,69.77,0.82,1.046,1.204
3f_rev_oca_gp,15,0,35,50,5,6,3,51.74,54.29,0.953,0.998,1.274
3f_rev_oca_gp,15,0,35,50,5,8,3,35.36,65.17,0.543,0.823,0.947
3f_rev_oca_gp,15,0,35,50,5,10,3,49.69,68.64,0.724,0.974,1.117
3f_rev_oca_gp,15,0,35,50,7,8,3,35.44,65.36,0.542,0.825,0.946
3f_rev_oca_gp,15,0,35,50,7,10,3,40.9,68.64,0.596,0.884,1.003
3f_rev_oca_gp,15,0,40,45,3,6,3,61.42,63.42,0.969,1.078,1.414
3f_rev_oca_gp,15,0,40,45,3,8,3,53.66,65.36,0.821,1.005,1.268
3f_rev_oca_gp,15,0,40,45,3,10,3,44.04,68.92,0.639,0.901,1.139
3f_rev_oca_gp,15,0,40,45,5,6,3,87.45,58.72,1.489,1.33,1.805
3f_rev_oca_gp,15,0,40,45,5,8,3,99.22,58.27,1.703,1.426,1.907
3f_rev_oca_gp,15,0,40,45,5,10,3,86.04,63.98,1.345,1.314,1.762
3f_rev_oca_gp,15,0,40,45,7,8,3,96.64,59.44,1.626,1.403,1.847
3f_rev_oca_gp,15,0,40,45,7,10,3,83.26,64.99,1.281,1.289,1.701
3f_rev_oca_gp,15,0,45,40,3,6,3,79.08,58.2,1.359,1.227,1.602
3f_rev_oca_gp,15,0,45,40,3,8,3,90.54,57.41,1.577,1.322,1.707
3f_rev_oca_gp,15,0,45,40,3,10,3,85.49,59.33,1.441,1.28,1.661
3f_rev_oca_gp,15,0,45,40,5,6,3,99.5,60.8,1.637,1.411,1.78
3f_rev_oca_gp,15,0,45,40,5,8,3,116.59,50.72,2.299,1.549,2.098
3f_rev_oca_gp,15,0,45,40,5,10,3,106.74,50.72,2.104,1.463,1.932
3f_rev_oca_gp,15,0,45,40,7,8,3,119.36,50.72,2.353,1.566,2.13
3f_rev_oca_gp,15,0,45,40,7,10,3,102.12,50.72,2.013,1.427,1.888
3f_rev_oca_gp,15,0,50,35,3,6,3,82.2,49.68,1.655,1.311,1.606
3f_rev_oca_gp,15,0,50,35,3,8,3,89.63,45.5,1.97,1.372,1.714
3f_rev_oca_gp,15,0,50,35,3,10,3,93.49,56.55,1.653,1.399,1.711
3f_rev_oca_gp,15,0,50,35,5,6,3,123.67,48.91,2.528,1.594,2.128
3f_rev_oca_gp,15,0,50,35,5,8,3,139.15,46.49,2.993,1.698,2.303
3f_rev_oca_gp,15,0,50,35,5,10,3,103.61,55.83,1.856,1.433,1.839
3f_rev_oca_gp,15,0,50,35,7,8,3,133.65,46.49,2.874,1.66,2.255
3f_rev_oca_gp,15,0,50,35,7,10,3,103.02,55.83,1.845,1.427,1.839
3f_rev_oca_gp,15,0,55,30,3,6,3,108.98,47.02,2.318,1.515,1.904
3f_rev_oca_gp,15,0,55,30,3,8,3,113.8,47.02,2.42,1.558,1.933
3f_rev_oca_gp,15,0,55,30,3,10,3,128.19,46.28,2.77,1.677,2.042
3f_rev_oca_gp,15,0,55,30,5,6,3,119.24,47.02,2.536,1.622,2.04
3f_rev_oca_gp,15,0,55,30,5,8,3,135.45,47.02,2.881,1.698,2.205
3f_rev_oca_gp,15,0,55,30,5,10,3,151.09,47.14,3.205,1.8,2.34
3f_rev_oca_gp,15,0,55,30,7,8,3,139.83,47.02,2.974,1.728,2.245
3f_rev_oca_gp,15,0,55,30,7,10,3,157.93,47.14,3.351,1.842,2.395
3f_rev_oca_gp,15,0,60,25,3,6,3,164.29,41.98,3.913,1.896,2.373
3f_rev_oca_gp,15,0,60,25,3,8,3,161.35,41.98,3.843,1.895,2.331
3f_rev_oca_gp,15,0,60,25,3,10,3,160.73,41.98,3.829,1.877,2.371
3f_rev_oca_gp,15,0,60,25,5,6,3,194.98,41.98,4.645,2.118,2.609
3f_rev_oca_gp,15,0,60,25,5,8,3,174.76,41.98,4.163,1.953,2.469
3f_rev_oca_gp,15,0,60,25,5,10,3,200.93,41.98,4.786,2.076,2.664
3f_rev_oca_gp,15,0,60,25,7,8,3,164.32,41.98,3.914,1.894,2.395
3f_rev_oca_gp,15,0,60,25,7,10,3,184.71,41.98,4.4,1.997,2.546
3f_rev_oca_gp,15,0,65,20,3,6,3,133.91,41.98,3.19,1.727,2.088
3f_rev_oca_gp,15,0,65,20,3,8,3,146.96,41.98,3.501,1.822,2.216
3f_rev_oca_gp,15,0,65,20,3,10,3,157.91,41.98,3.762,1.858,2.333
3f_rev_oca_gp,15,0,65,20,5,6,3,115.09,41.98,2.742,1.607,1.918
3f_rev_oca_gp,15,0,65,20,5,8,3,146.34,41.98,3.486,1.804,2.259
3f_rev_oca_gp,15,0,65,20,5,10,3,165.9,41.98,3.952,1.924,2.405
3f_rev_oca_gp,15,0,65,20,7,8,3,142.9,41.98,3.404,1.787,2.252
3f_rev_oca_gp,15,0,65,20,7,10,3,161.73,41.98,3.853,1.902,2.402
3f_rev_oca_gp,15,0,70,15,3,6,3,102.84,41.98,2.45,1.507,1.802
3f_rev_oca_gp,15,0,70,15,3,8,3,90.42,41.98,2.154,1.407,1.671
3f_rev_oca_gp,15,0,70,15,3,10,3,109.81,41.98,2.616,1.541,1.899
3f_rev_oca_gp,15,0,70,15,5,6,3,80.83,42.23,1.914,1.34,1.562
3f_rev_oca_gp,15,0,70,15,5,8,3,64.18,42.23,1.52,1.168,1.375
3f_rev_oca_gp,15,0,70,15,5,10,3,83.54,42.23,1.978,1.34,1.663
3f_rev_oca_gp,15,0,70,15,7,8,3,61.97,42.23,1.468,1.157,1.343
3f_rev_oca_gp,15,0,70,15,7,10,3,82.7,42.23,1.959,1.346,1.66
3f_rev_oca_gp,15,5,20,60,3,6,3,40.53,65.64,0.617,0.866,1.0
3f_rev_oca_gp,15,5,20,60,3,8,3,13.94,66.34,0.21,0.535,0.617
3f_rev_oca_gp,15,5,20,60,3,10,3,26.96,67.17,0.401,0.705,0.815
3f_rev_oca_gp,15,5,20,60,5,6,3,23.29,68.6,0.339,0.672,0.73
3f_rev_oca_gp,15,5,20,60,5,8,3,1.64,68.62,0.024,0.351,0.398
3f_rev_oca_gp,15,5,20,60,5,10,3,18.44,68.96,0.267,0.6,0.683
3f_rev_oca_gp,15,5,20,60,7,8,3,1.1,68.53,0.016,0.342,0.387
3f_rev_oca_gp,15,5,20,60,7,10,3,18.74,68.87,0.272,0.604,0.687
3f_rev_oca_gp,15,5,25,55,3,6,3,38.57,70.76,0.545,0.854,0.962
3f_rev_oca_gp,15,5,25,55,3,8,3,25.5,71.01,0.359,0.701,0.793
3f_rev_oca_gp,15,5,25,55,3,10,3,32.25,72.58,0.444,0.784,0.885
3f_rev_oca_gp,15,5,25,55,5,6,3,36.46,57.68,0.632,0.838,0.958
3f_rev_oca_gp,15,5,25,55,5,8,3,25.35,66.89,0.379,0.692,0.816
3f_rev_oca_gp,15,5,25,55,5,10,3,24.25,68.42,0.354,0.686,0.787
3f_rev_oca_gp,15,5,25,55,7,8,3,23.33,66.89,0.349,0.665,0.783
3f_rev_oca_gp,15,5,25,55,7,10,3,25.84,68.42,0.378,0.707,0.808
3f_rev_oca_gp,15,5,30,50,3,6,3,47.43,61.5,0.771,0.95,1.098
3f_rev_oca_gp,15,5,30,50,3,8,3,45.8,59.59,0.768,0.936,1.076
3f_rev_oca_gp,15,5,30,50,3,10,3,50.51,64.15,0.787,0.978,1.104
3f_rev_oca_gp,15,5,30,50,5,6,3,56.18,54.17,1.037,1.034,1.354
3f_rev_oca_gp,15,5,30,50,5,8,3,59.99,56.88,1.055,1.076,1.404
3f_rev_oca_gp,15,5,30,50,5,10,3,43.56,67.66,0.644,0.905,1.06
3f_rev_oca_gp,15,5,30,50,7,8,3,61.32,56.97,1.076,1.087,1.4
3f_rev_oca_gp,15,5,30,50,7,10,3,43.48,67.66,0.643,0.903,1.043
3f_rev_oca_gp,15,5,35,45,3,6,3,71.4,57.37,1.245,1.209,1.476
3f_rev_oca_gp,15,5,35,45,3,8,3,63.31,57.36,1.104,1.126,1.389
3f_rev_oca_gp,15,5,35,45,3,10,3,32.78,70.04,0.468,0.796,0.878
3f_rev_oca_gp,15,5,35,45,5,6,3,57.43,56.44,1.017,1.085,1.315
3f_rev_oca_gp,15,5,35,45,5,8,3,73.45,59.7,1.23,1.2,1.583
3f_rev_oca_gp,15,5,35,45,5,10,3,57.64,66.57,0.866,1.048,1.243
3f_rev_oca_gp,15,5,35,45,7,8,3,76.23,58.25,1.309,1.228,1.619
3f_rev_oca_gp,15,5,35,45,7,10,3,58.96,66.25,0.89,1.064,1.263
3f_rev_oca_gp,15,5,40,40,3,6,3,74.7,56.59,1.32,1.226,1.504
3f_rev_oca_gp,15,5,40,40,3,8,3,69.22,58.11,1.191,1.174,1.444
3f_rev_oca_gp,15,5,40,40,3,10,3,67.66,56.56,1.196,1.156,1.408
3f_rev_oca_gp,15,5,40,40,5,6,3,109.4,49.14,2.226,1.491,2.026
3f_rev_oca_gp,15,5,40,40,5,8,3,113.45,51.26,2.213,1.518,2.029
3f_rev_oca_gp,15,5,40,40,5,10,3,106.87,54.71,1.953,1.459,1.947
3f_rev_oca_gp,15,5,40,40,7,8,3,112.73,49.32,2.286,1.514,2.032
3f_rev_oca_gp,15,5,40,40,7,10,3,105.71,54.71,1.932,1.451,1.935
3f_rev_oca_gp,15,5,45,35,3,6,3,57.19,53.81,1.063,1.064,1.301
3f_rev_oca_gp,15,5,45,35,3,8,3,66.22,52.55,1.26,1.156,1.393
3f_rev_oca_gp,15,5,45,35,3,10,3,95.59,50.31,1.9,1.419,1.703
3f_rev_oca_gp,15,5,45,35,5,6,3,60.2,59.61,1.01,1.105,1.3
3f_rev_oca_gp,15,5,45,35,5,8,3,89.36,51.59,1.732,1.388,1.725
3f_rev_oca_gp,15,5,45,35,5,10,3,81.98,54.98,1.491,1.318,1.62
3f_rev_oca_gp,15,5,45,35,7,8,3,105.23,51.59,2.04,1.486,1.919
3f_rev_oca_gp,15,5,45,35,7,10,3,89.48,54.98,1.628,1.356,1.723
3f_rev_oca_gp,15,5,50,30,3,6,3,85.32,57.22,1.491,1.325,1.63
3f_rev_oca_gp,15,5,50,30,3,8,3,90.67,50.73,1.787,1.376,1.703
3f_rev_oca_gp,15,5,50,30,3,10,3,104.26,50.73,2.055,1.494,1.829
3f_rev_oca_gp,15,5,50,30,5,6,3,104.92,52.76,1.989,1.477,1.885
3f_rev_oca_gp,15,5,50,30,5,8,3,103.11,48.58,2.122,1.454,1.876
3f_rev_oca_gp,15,5,50,30,5,10,3,103.84,48.58,2.137,1.47,1.905
3f_rev_oca_gp,15,5,50,30,7,8,3,112.07,48.58,2.307,1.522,1.967
3f_rev_oca_gp,15,5,50,30,7,10,3,110.2,48.58,2.269,1.518,1.973
3f_rev_oca_gp,15,5,55,25,3,6,3,149.99,43.11,3.479,1.833,2.25
3f_rev_oca_gp,15,5,55,25,3,8,3,153.67,43.11,3.565,1.845,2.303
3f_rev_oca_gp,15,5,55,25,3,10,3,146.97,43.11,3.409,1.806,2.248
3f_rev_oca_gp,15,5,55,25,5,6,3,159.5,42.23,3.777,1.859,2.395
3f_rev_oca_gp,15,5,55,25,5,8,3,122.66,42.92,2.858,1.604,2.082
3f_rev_oca_gp,15,5,55,25,5,10,3,136.55,45.6,2.995,1.705,2.188
3f_rev_oca_gp,15,5,55,25,7,8,3,164.22,42.92,3.826,1.875,2.416
3f_rev_oca_gp,15,5,55,25,7,10,3,151.36,45.6,3.319,1.803,2.309
3f_rev_oca_gp,15,5,60,20,3,6,3,102.85,42.73,2.407,1.504,1.799
3f_rev_oca_gp,15,5,60,20,3,8,3,128.75,42.73,3.013,1.643,2.089
3f_rev_oca_gp,15,5,60,20,3,10,3,131.44,42.73,3.076,1.655,2.129
3f_rev_oca_gp,15,5,60,20,5,6,3,114.63,42.23,2.715,1.561,1.985
3f_rev_oca_gp,15,5,60,20,5,8,3,114.64,42.23,2.715,1.574,1.992
3f_rev_oca_gp,15,5,60,20,5,10,3,114.26,42.23,2.706,1.559,2.001
3f_rev_oca_gp,15,5,60,20,7,8,3,107.94,42.23,2.556,1.523,1.942
3f_rev_oca_gp,15,5,60,20,7,10,3,107.27,42.23,2.54,1.514,1.943
3f_rev_oca_gp,15,5,65,15,3,6,3,108.61,42.23,2.572,1.559,1.858
3f_rev_oca_gp,15,5,65,15,3,8,3,98.16,42.23,2.325,1.487,1.758
3f_rev_oca_gp,15,5,65,15,3,10,3,102.02,42.23,2.416,1.524,1.798
3f_rev_oca_gp,15,5,65,15,5,6,3,87.97,42.9,2.051,1.398,1.649
3f_rev_oca_gp,15,5,65,15,5,8,3,71.95,42.23,1.704,1.248,1.467
3f_rev_oca_gp,15,5,65,15,5,10,3,75.57,42.23,1.79,1.284,1.509
3f_rev_oca_gp,15,5,65,15,7,8,3,70.87,42.23,1.678,1.255,1.514
3f_rev_oca_gp,15,5,65,15,7,10,3,76.88,42.23,1.821,1.316,1.591
3f_rev_oca_gp,15,5,70,10,3,6,3,75.57,43.73,1.728,1.258,1.519
3f_rev_oca_gp,15,5,70,10,3,8,3,82.06,43.73,1.877,1.319,1.584
3f_rev_oca_gp,15,5,70,10,3,10,3,90.02,43.73,2.059,1.391,1.665
3f_rev_oca_gp,15,5,70,10,5,6,3,86.35,42.23,2.045,1.409,1.719
3f_rev_oca_gp,15,5,70,10,5,8,3,87.2,42.23,2.065,1.415,1.732
3f_rev_oca_gp,15,5,70,10,5,10,3,89.46,42.23,2.119,1.44,1.759
3f_rev_oca_gp,15,5,70,10,7,8,3,68.86,42.23,1.631,1.239,1.491
3f_rev_oca_gp,15,5,70,10,7,10,3,72.05,42.23,1.706,1.275,1.533
3f_rev_oca_gp,15,10,15,60,3,6,3,24.66,61.76,0.399,0.681,0.792
3f_rev_oca_gp,15,10,15,60,3,8,3,21.94,60.68,0.362,0.643,0.75
3f_rev_oca_gp,15,10,15,60,3,10,3,6.66,62.47,0.107,0.414,0.48
3f_rev_oca_gp,15,10,15,60,5,6,3,23.52,62.14,0.378,0.666,0.78
3f_rev_oca_gp,15,10,15,60,5,8,3,20.54,62.76,0.327,0.623,0.742
3f_rev_oca_gp,15,10,15,60,5,10,3,9.77,55.27,0.177,0.452,0.539
3f_rev_oca_gp,15,10,15,60,7,8,3,15.06,62.18,0.242,0.546,0.618
3f_rev_oca_gp,15,10,15,60,7,10,3,10.06,58.26,0.173,0.457,0.542
3f_rev_oca_gp,15,10,20,55,3,6,3,33.71,65.69,0.513,0.81,0.933
3f_rev_oca_gp,15,10,20,55,3,8,3,15.1,69.94,0.216,0.563,0.637
3f_rev_oca_gp,15,10,20,55,3,10,3,11.27,72.38,0.156,0.507,0.586
3f_rev_oca_gp,15,10,20,55,5,6,3,55.5,54.64,1.016,1.062,1.422
3f_rev_oca_gp,15,10,20,55,5,8,3,18.79,67.96,0.277,0.607,0.728
3f_rev_oca_gp,15,10,20,55,5,10,3,23.55,66.43,0.355,0.654,0.845
3f_rev_oca_gp,15,10,20,55,7,8,3,24.31,68.59,0.354,0.678,0.822
3f_rev_oca_gp,15,10,20,55,7,10,3,26.58,65.98,0.403,0.699,0.883
3f_rev_oca_gp,15,10,25,50,3,6,3,42.74,64.16,0.666,0.908,1.073
3f_rev_oca_gp,15,10,25,50,3,8,3,33.07,68.5,0.483,0.795,0.916
3f_rev_oca_gp,15,10,25,50,3,10,3,34.44,69.1,0.498,0.812,0.921
3f_rev_oca_gp,15,10,25,50,5,6,3,65.8,53.95,1.22,1.164,1.599
3f_rev_oca_gp,15,10,25,50,5,8,3,31.65,68.41,0.463,0.775,0.906
3f_rev_oca_gp,15,10,25,50,5,10,3,35.27,65.99,0.534,0.8,1.005
3f_rev_oca_gp,15,10,25,50,7,8,3,31.81,68.41,0.465,0.777,0.908
3f_rev_oca_gp,15,10,25,50,7,10,3,35.86,65.58,0.547,0.807,1.015
3f_rev_oca_gp,15,10,30,45,3,6,3,33.96,64.33,0.528,0.807,0.921
3f_rev_oca_gp,15,10,30,45,3,8,3,43.79,61.53,0.712,0.921,1.061
3f_rev_oca_gp,15,10,30,45,3,10,3,47.88,60.08,0.797,0.97,1.12
3f_rev_oca_gp,15,10,30,45,5,6,3,48.46,63.14,0.767,0.976,1.191
3f_rev_oca_gp,15,10,30,45,5,8,3,48.45,62.39,0.777,0.975,1.266
3f_rev_oca_gp,15,10,30,45,5,10,3,42.03,63.98,0.657,0.902,1.044
3f_rev_oca_gp,15,10,30,45,7,8,3,54.51,62.39,0.874,1.045,1.349
3f_rev_oca_gp,15,10,30,45,7,10,3,47.14,63.98,0.737,0.96,1.105
3f_rev_oca_gp,15,10,35,40,3,6,3,67.19,62.68,1.072,1.113,1.363
3f_rev_oca_gp,15,10,35,40,3,8,3,63.93,60.63,1.055,1.082,1.314
3f_rev_oca_gp,15,10,35,40,3,10,3,70.11,62.27,1.126,1.137,1.376
3f_rev_oca_gp,15,10,35,40,5,6,3,87.75,57.12,1.536,1.341,1.673
3f_rev_oca_gp,15,10,35,40,5,8,3,77.96,61.04,1.277,1.258,1.572
3f_rev_oca_gp,15,10,35,40,5,10,3,79.35,53.36,1.487,1.275,1.679
3f_rev_oca_gp,15,10,35,40,7,8,3,77.9,61.04,1.276,1.258,1.572
3f_rev_oca_gp,15,10,35,40,7,10,3,82.06,53.36,1.538,1.301,1.712
3f_rev_oca_gp,15,10,40,35,3,6,3,49.62,65.73,0.755,0.972,1.134
3f_rev_oca_gp,15,10,40,35,3,8,3,65.33,54.46,1.2,1.135,1.4
3f_rev_oca_gp,15,10,40,35,3,10,3,44.5,55.36,0.804,0.924,1.114
3f_rev_oca_gp,15,10,40,35,5,6,3,72.76,57.99,1.255,1.213,1.452
3f_rev_oca_gp,15,10,40,35,5,8,3,74.07,54.39,1.362,1.235,1.539
3f_rev_oca_gp,15,10,40,35,5,10,3,64.21,54.39,1.181,1.15,1.406
3f_rev_oca_gp,15,10,40,35,7,8,3,80.92,54.39,1.488,1.271,1.655
3f_rev_oca_gp,15,10,40,35,7,10,3,63.76,54.39,1.172,1.121,1.436
