v,q,g,m,mom,entry,exit,slots,sl,trail,corr_th,calmar,cagr,mdd,sharpe,sortino,avg_holdings
25,15,20,40,6m,3,15,5,-0.1,-0.2,0.65,0.609,29.65,48.71,0.831,1.167,4.1
25,15,20,40,6m,3,15,5,-0.1,-0.2,0.6,0.609,29.65,48.71,0.831,1.167,4.1
25,15,20,40,6m,7,15,3,,-0.2,,0.609,31.72,52.06,0.853,1.209,3.0
15,15,25,45,12m-1m,7,15,3,-0.08,,0.65,0.609,32.66,53.63,0.843,1.162,3.0
20,5,30,45,12m,7,15,3,-0.1,-0.15,0.65,0.608,33.19,54.63,0.86,1.262,3.0
20,5,35,40,12m,3,12,7,-0.12,-0.2,0.6,0.608,28.51,46.9,0.795,1.169,3.9
20,5,35,40,12m,3,12,7,-0.12,-0.2,0.65,0.608,28.51,46.9,0.795,1.169,3.9
20,5,30,45,12m,7,15,3,-0.1,-0.15,0.6,0.608,33.19,54.63,0.86,1.262,3.0
20,5,35,40,12m,3,12,7,-0.12,-0.2,,0.608,28.51,46.9,0.795,1.169,3.9
20,5,30,45,12m,7,15,3,-0.1,-0.15,,0.608,33.19,54.63,0.86,1.262,3.0
20,5,35,40,12m,5,12,3,,-0.15,0.6,0.607,29.06,47.88,0.784,1.057,3.0
20,5,35,40,12m,5,12,3,,-0.15,0.65,0.607,29.06,47.88,0.784,1.057,3.0
20,5,35,40,12m,5,12,3,,-0.15,,0.607,29.06,47.88,0.784,1.057,3.0
15,10,35,40,12m,3,12,3,,,0.6,0.607,33.1,54.58,0.833,1.204,2.9
15,10,30,45,12m-1m,3,15,3,,-0.2,,0.607,31.23,51.49,0.821,1.161,2.9
15,10,30,45,12m-1m,3,15,3,,-0.2,0.65,0.607,31.23,51.49,0.821,1.161,2.9
15,10,35,40,12m,3,12,3,,,0.65,0.607,33.1,54.58,0.833,1.204,2.9
15,10,35,40,12m,3,12,3,,,,0.607,33.1,54.58,0.833,1.204,2.9
15,10,30,45,12m-1m,3,15,3,,-0.2,0.6,0.607,31.23,51.49,0.821,1.161,2.9
20,5,35,40,12m,3,15,5,-0.1,-0.2,0.6,0.606,28.76,47.45,0.804,1.177,3.8
25,15,20,40,6m,3,8,7,,-0.2,,0.606,30.36,50.11,0.825,1.189,3.7
25,15,20,40,6m,3,8,7,,-0.2,0.6,0.606,30.36,50.11,0.825,1.189,3.7
15,15,25,45,12m-1m,3,12,3,,-0.2,0.6,0.606,32.48,53.59,0.843,1.176,2.9
15,15,25,45,12m-1m,3,12,3,,-0.2,,0.606,32.48,53.59,0.843,1.176,2.9
25,15,20,40,6m,3,8,7,,-0.2,0.65,0.606,30.36,50.11,0.825,1.189,3.7
15,15,25,45,12m-1m,3,12,3,,-0.2,0.65,0.606,32.48,53.59,0.843,1.176,2.9
20,5,35,40,12m,3,15,5,-0.1,-0.2,,0.606,28.76,47.45,0.804,1.177,3.8
20,5,35,40,12m,3,15,5,-0.1,-0.2,0.65,0.606,28.76,47.45,0.804,1.177,3.8
25,15,20,40,6m,3,12,5,-0.12,-0.2,0.65,0.605,27.01,44.62,0.776,1.081,4.0
15,10,30,45,12m-1m,3,15,3,-0.1,,0.6,0.605,30.62,50.59,0.809,1.127,2.9
20,5,35,40,12m,5,12,3,-0.08,-0.15,,0.605,30.21,49.94,0.803,1.098,3.0
15,10,30,45,12m-1m,3,15,3,-0.1,,0.65,0.605,30.62,50.59,0.809,1.127,2.9
20,5,35,40,12m,5,12,3,-0.08,-0.15,0.6,0.605,30.21,49.94,0.803,1.098,3.0
25,15,20,40,6m,3,12,5,-0.12,-0.2,,0.605,27.01,44.62,0.776,1.081,4.0
25,15,20,40,6m,3,12,5,-0.12,-0.2,0.6,0.605,27.01,44.62,0.776,1.081,4.0
20,5,35,40,12m,5,12,3,-0.08,-0.15,0.65,0.605,30.21,49.94,0.803,1.098,3.0
15,10,30,45,12m-1m,3,15,3,-0.1,,,0.605,30.62,50.59,0.809,1.127,2.9
20,0,45,35,12m,7,8,3,-0.12,,0.65,0.605,27.83,45.98,0.765,1.115,3.0
20,0,45,35,12m,7,8,3,-0.12,,0.6,0.605,27.83,45.98,0.765,1.115,3.0
20,0,45,35,12m,7,8,3,-0.12,,,0.605,27.83,45.98,0.765,1.115,3.0
15,10,30,45,12m-1m,7,12,3,-0.08,-0.15,,0.604,31.46,52.06,0.828,1.186,3.0
20,0,40,40,12m,7,12,3,,-0.15,0.65,0.604,26.8,44.36,0.748,1.046,3.0
15,10,25,50,6m-1m,3,15,3,-0.12,,0.6,0.604,29.75,49.28,0.795,1.025,2.9
20,0,40,40,12m,7,12,3,,-0.15,0.6,0.604,26.8,44.36,0.748,1.046,3.0
20,0,40,40,12m,7,12,3,,-0.15,,0.604,26.8,44.36,0.748,1.046,3.0
15,10,30,45,12m-1m,7,12,3,-0.08,-0.15,0.65,0.604,31.46,52.06,0.828,1.186,3.0
15,10,25,50,6m-1m,3,15,3,-0.12,,0.65,0.604,29.75,49.28,0.795,1.025,2.9
15,10,30,45,12m-1m,7,12,3,-0.08,-0.15,0.6,0.604,31.46,52.06,0.828,1.186,3.0
15,10,25,50,6m-1m,3,15,3,-0.12,,,0.604,29.75,49.28,0.795,1.025,2.9
15,10,30,45,12m-1m,7,12,3,-0.12,,0.6,0.603,28.84,47.79,0.783,1.088,3.0
25,15,20,40,6m,5,15,3,-0.12,-0.2,0.6,0.603,30.83,51.14,0.839,1.185,3.0
15,10,35,40,12m,3,8,3,,-0.2,0.6,0.603,33.66,55.86,0.844,1.255,2.9
15,10,35,40,12m,3,8,3,,-0.2,0.65,0.603,33.66,55.86,0.844,1.255,2.9
25,15,20,40,6m,5,15,3,-0.12,-0.2,0.65,0.603,30.83,51.14,0.839,1.185,3.0
15,10,35,40,12m,3,8,3,,-0.2,,0.603,33.66,55.86,0.844,1.255,2.9
15,10,30,45,12m-1m,7,12,3,-0.12,,0.65,0.603,28.84,47.79,0.783,1.088,3.0
15,10,30,45,12m-1m,7,12,3,-0.12,,,0.603,28.84,47.79,0.783,1.088,3.0
25,15,20,40,6m,5,15,3,-0.12,-0.2,,0.603,30.83,51.14,0.839,1.185,3.0
20,5,35,40,12m,3,15,5,-0.08,,,0.602,30.26,50.24,0.831,1.208,3.9
20,5,35,40,12m,3,15,5,-0.08,,0.6,0.602,30.26,50.24,0.831,1.208,3.9
20,5,35,40,12m,3,15,5,-0.08,,0.65,0.602,30.26,50.24,0.831,1.208,3.9
20,0,40,40,12m,3,15,3,-0.12,-0.15,0.6,0.602,26.76,44.46,0.743,1.08,2.9
20,0,40,40,12m,3,15,3,-0.12,-0.15,0.65,0.602,26.76,44.46,0.743,1.08,2.9
20,0,40,40,12m,3,15,3,-0.12,-0.15,,0.602,26.76,44.46,0.743,1.08,2.9
15,10,25,50,6m-1m,7,15,3,-0.08,,0.6,0.602,27.42,45.57,0.76,0.987,3.0
15,10,25,50,6m-1m,7,15,3,-0.08,,0.65,0.602,27.42,45.57,0.76,0.987,3.0
15,10,25,50,6m-1m,7,15,3,-0.08,,,0.602,27.42,45.57,0.76,0.987,3.0
20,5,35,40,12m,3,12,7,-0.08,,0.65,0.601,29.64,49.32,0.817,1.199,3.9
20,5,35,40,12m,3,12,7,-0.08,,0.6,0.601,29.64,49.32,0.817,1.199,3.9
20,0,45,35,12m,7,12,3,-0.08,-0.2,,0.601,29.92,49.8,0.799,1.171,3.0
20,0,45,35,12m,7,12,3,-0.08,-0.2,0.65,0.601,29.92,49.8,0.799,1.171,3.0
20,0,45,35,12m,7,12,3,-0.08,-0.2,0.6,0.601,29.92,49.8,0.799,1.171,3.0
15,10,30,45,12m-1m,5,12,3,,-0.2,0.65,0.601,31.56,52.52,0.831,1.185,3.0
20,5,35,40,12m,3,12,7,-0.08,,,0.601,29.64,49.32,0.817,1.199,3.9
15,10,30,45,12m-1m,5,12,3,,-0.2,0.6,0.601,31.56,52.52,0.831,1.185,3.0
15,10,30,45,12m-1m,5,12,3,,-0.2,,0.601,31.56,52.52,0.831,1.185,3.0
15,10,30,45,12m-1m,3,15,5,,-0.2,,0.6,25.97,43.3,0.755,1.102,3.9
20,5,35,40,12m,3,15,7,,-0.2,0.65,0.6,28.16,46.92,0.794,1.172,4.0
20,0,40,40,12m,3,8,3,-0.12,-0.2,0.65,0.6,30.03,50.01,0.798,1.204,2.9
20,0,40,40,12m,3,8,3,-0.12,-0.2,0.6,0.6,30.03,50.01,0.798,1.204,2.9
15,10,30,45,12m-1m,3,15,5,,-0.2,0.65,0.6,25.97,43.3,0.755,1.102,3.9
15,10,30,45,12m-1m,3,15,5,,-0.2,0.6,0.6,25.97,43.3,0.755,1.102,3.9
20,15,25,40,12m-1m,3,15,5,-0.12,-0.2,,0.6,29.87,49.75,0.829,1.165,3.8
20,5,30,45,12m,5,15,3,-0.1,-0.15,0.6,0.6,32.98,54.99,0.856,1.253,3.0
20,5,30,45,12m,5,15,3,-0.1,-0.15,0.65,0.6,32.98,54.99,0.856,1.253,3.0
20,5,30,45,12m,5,15,3,-0.1,-0.15,,0.6,32.98,54.99,0.856,1.253,3.0
20,15,25,40,12m-1m,3,15,5,-0.12,-0.2,0.65,0.6,29.87,49.75,0.829,1.165,3.8
20,5,35,40,12m,3,15,7,,-0.2,,0.6,28.16,46.92,0.794,1.172,4.0
20,0,40,40,12m,3,8,3,-0.12,-0.2,,0.6,30.03,50.01,0.798,1.204,2.9
20,5,35,40,12m,3,15,7,,-0.2,0.6,0.6,28.16,46.92,0.794,1.172,4.0
20,5,30,45,12m,5,15,3,,-0.15,0.65,0.6,32.47,54.08,0.846,1.229,3.0
20,15,25,40,12m-1m,3,15,5,-0.12,-0.2,0.6,0.6,29.87,49.75,0.829,1.165,3.8
20,5,30,45,12m,5,15,3,,-0.15,0.6,0.6,32.47,54.08,0.846,1.229,3.0
20,5,30,45,12m,7,12,3,-0.08,,0.6,0.6,29.66,49.43,0.795,1.074,3.0
20,5,30,45,12m,7,12,3,-0.08,,,0.6,29.66,49.43,0.795,1.074,3.0
20,5,30,45,12m,5,15,3,,-0.15,,0.6,32.47,54.08,0.846,1.229,3.0
20,5,30,45,12m,7,12,3,-0.08,,0.65,0.6,29.66,49.43,0.795,1.074,3.0
25,15,20,40,6m,7,15,3,-0.12,-0.2,,0.599,30.62,51.14,0.835,1.18,3.0
25,15,20,40,6m,7,8,3,-0.12,-0.2,0.6,0.599,32.41,54.15,0.842,1.182,3.0
25,15,20,40,6m,7,15,3,-0.12,-0.2,0.65,0.599,30.62,51.14,0.835,1.18,3.0
25,15,20,40,6m,7,8,3,-0.12,-0.2,0.65,0.599,32.41,54.15,0.842,1.182,3.0
25,15,20,40,6m,7,15,3,-0.12,-0.2,0.6,0.599,30.62,51.14,0.835,1.18,3.0
25,15,20,40,6m,7,8,3,-0.12,-0.2,,0.599,32.41,54.15,0.842,1.182,3.0
20,5,35,40,12m,3,8,3,,-0.2,,0.598,32.48,54.32,0.846,1.288,2.9
20,5,35,40,12m,3,8,3,,-0.2,0.65,0.598,32.48,54.32,0.846,1.288,2.9
20,5,35,40,12m,3,8,3,,-0.2,0.6,0.598,32.48,54.32,0.846,1.288,2.9
20,5,30,45,12m,7,15,3,-0.12,-0.15,0.6,0.598,32.68,54.63,0.848,1.235,3.0
15,10,35,40,12m,3,12,7,,-0.2,0.6,0.598,29.83,49.88,0.807,1.163,3.9
20,0,40,40,12m,5,8,3,-0.08,-0.15,0.6,0.598,28.59,47.83,0.784,1.169,3.0
20,5,30,45,12m,7,15,3,-0.12,-0.15,,0.598,32.68,54.63,0.848,1.235,3.0
20,5,30,45,12m,7,15,3,-0.12,-0.15,0.65,0.598,32.68,54.63,0.848,1.235,3.0
20,0,40,40,12m,5,8,3,-0.08,-0.15,,0.598,28.59,47.83,0.784,1.169,3.0
20,0,40,40,12m,5,8,3,-0.08,-0.15,0.65,0.598,28.59,47.83,0.784,1.169,3.0
15,10,35,40,12m,3,12,7,,-0.2,,0.598,29.83,49.88,0.807,1.163,3.9
15,10,35,40,12m,3,12,7,,-0.2,0.65,0.598,29.83,49.88,0.807,1.163,3.9
20,5,35,40,12m,7,12,3,-0.12,-0.15,,0.597,29.78,49.93,0.795,1.076,3.0
20,5,35,40,12m,5,12,3,,,0.6,0.597,26.54,44.49,0.737,0.981,3.0
20,5,30,45,12m,5,8,3,,,,0.597,29.32,49.09,0.792,1.066,3.0
20,5,30,45,12m,5,8,3,,,0.65,0.597,29.32,49.09,0.792,1.066,3.0
20,5,30,45,12m,5,8,3,,,0.6,0.597,29.32,49.09,0.792,1.066,3.0
15,10,35,40,12m,3,12,5,,-0.2,0.65,0.597,29.56,49.48,0.8,1.154,3.8
15,10,35,40,12m,3,12,5,,-0.2,,0.597,29.56,49.48,0.8,1.154,3.8
20,5,35,40,12m,7,12,3,-0.12,-0.15,0.65,0.597,29.78,49.93,0.795,1.076,3.0
20,0,40,40,12m,7,12,3,-0.12,-0.15,0.6,0.597,26.49,44.36,0.743,1.041,3.0
20,5,35,40,12m,5,12,3,,,0.65,0.597,26.54,44.49,0.737,0.981,3.0
15,10,35,40,12m,3,12,5,,-0.2,0.6,0.597,29.56,49.48,0.8,1.154,3.8
20,5,35,40,12m,7,12,3,-0.12,-0.15,0.6,0.597,29.78,49.93,0.795,1.076,3.0
20,0,40,40,12m,7,12,3,-0.12,-0.15,0.65,0.597,26.49,44.36,0.743,1.041,3.0
20,0,40,40,12m,7,12,3,-0.12,-0.15,,0.597,26.49,44.36,0.743,1.041,3.0
20,5,35,40,12m,5,12,3,,,,0.597,26.54,44.49,0.737,0.981,3.0
20,5,35,40,12m,3,12,5,-0.12,-0.2,0.65,0.596,27.96,46.9,0.782,1.149,3.7
25,15,20,40,6m,3,8,5,-0.1,,0.65,0.596,29.9,50.15,0.815,1.157,3.7
25,15,20,40,6m,3,8,5,-0.1,,0.6,0.596,29.9,50.15,0.815,1.157,3.7
25,15,20,40,6m,3,15,7,-0.12,,,0.596,28.3,47.51,0.82,1.144,4.5
25,15,20,40,6m,5,8,3,-0.08,-0.15,,0.596,34.2,57.41,0.87,1.241,3.0
25,15,20,40,6m,3,15,7,-0.12,,0.65,0.596,28.3,47.51,0.82,1.144,4.5
20,5,35,40,12m,3,12,5,-0.12,-0.2,,0.596,27.96,46.9,0.782,1.149,3.7
25,15,20,40,6m,3,15,7,-0.12,,0.6,0.596,28.3,47.51,0.82,1.144,4.5
25,15,20,40,6m,3,8,5,-0.1,,,0.596,29.9,50.15,0.815,1.157,3.7
25,15,20,40,6m,5,8,3,-0.08,-0.15,0.65,0.596,34.2,57.41,0.87,1.241,3.0
20,15,25,40,12m-1m,3,15,5,,-0.2,0.6,0.596,29.16,48.9,0.814,1.147,3.8
20,15,25,40,12m-1m,3,15,5,,-0.2,0.65,0.596,29.16,48.9,0.814,1.147,3.8
25,15,20,40,6m,5,8,3,-0.08,-0.15,0.6,0.596,34.2,57.41,0.87,1.241,3.0
20,5,35,40,12m,3,12,5,-0.12,-0.2,0.6,0.596,27.96,46.9,0.782,1.149,3.7
20,15,25,40,12m-1m,3,15,5,,-0.2,,0.596,29.16,48.9,0.814,1.147,3.8
15,10,25,50,6m-1m,7,15,3,,-0.2,0.6,0.595,25.49,42.85,0.732,0.957,3.0
15,10,25,50,6m-1m,7,15,3,,-0.2,0.65,0.595,25.49,42.85,0.732,0.957,3.0
15,10,25,50,6m-1m,7,15,3,,-0.2,,0.595,25.49,42.85,0.732,0.957,3.0
15,10,35,40,12m,7,15,3,,-0.15,0.65,0.594,28.75,48.37,0.78,1.085,3.0
15,10,35,40,12m,7,15,3,,-0.15,0.6,0.594,28.75,48.37,0.78,1.085,3.0
15,10,35,40,12m,7,15,3,,-0.15,,0.594,28.75,48.37,0.78,1.085,3.0
20,0,45,35,12m,3,8,3,-0.08,-0.2,,0.593,30.78,51.95,0.801,1.214,2.9
20,5,35,40,12m,7,12,3,,,0.65,0.593,26.4,44.49,0.735,0.979,3.0
20,5,35,40,12m,7,12,3,,,0.6,0.593,26.4,44.49,0.735,0.979,3.0
20,5,35,40,12m,7,12,3,,,,0.593,26.4,44.49,0.735,0.979,3.0
25,15,20,40,6m,5,8,3,-0.12,-0.2,,0.593,32.44,54.69,0.842,1.183,3.0
25,10,20,45,6m-1m,5,12,3,-0.1,-0.2,0.65,0.593,27.16,45.84,0.779,1.113,3.0
25,10,20,45,6m-1m,5,12,3,-0.1,-0.2,,0.593,27.16,45.84,0.779,1.113,3.0
20,0,40,40,12m,5,8,3,-0.08,-0.2,,0.593,29.99,50.57,0.807,1.164,3.0
25,15,20,40,6m,5,8,3,-0.12,-0.2,0.65,0.593,32.44,54.69,0.842,1.183,3.0
20,0,40,40,12m,5,8,3,-0.08,-0.2,0.65,0.593,29.99,50.57,0.807,1.164,3.0
25,15,20,40,6m,5,8,3,-0.12,-0.2,0.6,0.593,32.44,54.69,0.842,1.183,3.0
20,0,40,40,12m,5,8,3,-0.08,-0.2,0.6,0.593,29.99,50.57,0.807,1.164,3.0
20,0,45,35,12m,3,8,3,-0.08,-0.2,0.65,0.593,30.78,51.95,0.801,1.214,2.9
20,0,45,35,12m,3,8,3,-0.08,-0.2,0.6,0.593,30.78,51.95,0.801,1.214,2.9
25,10,20,45,6m-1m,5,12,3,-0.1,-0.2,0.6,0.593,27.16,45.84,0.779,1.113,3.0
25,15,20,40,6m,3,15,5,-0.12,-0.2,0.65,0.592,28.46,48.11,0.811,1.133,4.1
20,0,40,40,12m,3,15,3,-0.08,,0.6,0.592,28.63,48.33,0.768,1.105,2.9
25,15,20,40,6m,3,15,5,-0.12,-0.2,,0.592,28.46,48.11,0.811,1.133,4.1
20,0,40,40,12m,3,15,3,-0.08,,,0.592,28.63,48.33,0.768,1.105,2.9
15,10,25,50,6m-1m,3,15,3,-0.08,,,0.592,28.66,48.38,0.775,1.0,2.9
25,15,20,40,6m,3,15,5,-0.12,-0.2,0.6,0.592,28.46,48.11,0.811,1.133,4.1
20,0,40,40,12m,3,15,3,-0.08,,0.65,0.592,28.63,48.33,0.768,1.105,2.9
15,10,25,50,6m-1m,3,15,3,-0.08,,0.6,0.592,28.66,48.38,0.775,1.0,2.9
15,10,25,50,6m-1m,3,15,3,-0.08,,0.65,0.592,28.66,48.38,0.775,1.0,2.9
25,10,20,45,6m-1m,7,12,5,-0.1,,0.6,0.591,30.47,51.55,0.884,1.14,5.0
25,10,20,45,6m-1m,7,12,5,-0.1,,0.65,0.591,30.47,51.55,0.884,1.14,5.0
25,10,20,45,6m-1m,7,12,5,-0.1,,,0.591,30.47,51.55,0.884,1.14,5.0
20,5,35,40,12m,3,12,7,,-0.2,0.6,0.59,27.51,46.61,0.777,1.155,3.9
20,0,45,35,12m,3,8,3,-0.1,-0.2,,0.59,30.49,51.71,0.798,1.208,2.9
20,0,45,35,12m,3,8,3,-0.1,-0.2,0.65,0.59,30.49,51.71,0.798,1.208,2.9
20,0,45,35,12m,3,8,3,-0.1,-0.2,0.6,0.59,30.49,51.71,0.798,1.208,2.9
15,10,25,50,6m-1m,3,12,3,-0.08,-0.2,0.6,0.59,28.77,48.74,0.777,1.012,2.9
15,10,25,50,6m-1m,3,12,3,-0.08,-0.2,0.65,0.59,28.77,48.74,0.777,1.012,2.9
20,5,35,40,12m,3,8,3,,,0.6,0.59,31.49,53.38,0.829,1.247,2.9
20,5,35,40,12m,3,8,3,,,0.65,0.59,31.49,53.38,0.829,1.247,2.9
15,10,25,50,6m-1m,3,12,3,-0.08,-0.2,,0.59,28.77,48.74,0.777,1.012,2.9
20,5,35,40,12m,3,8,3,,,,0.59,31.49,53.38,0.829,1.247,2.9
20,5,35,40,12m,3,15,7,-0.1,-0.2,0.65,0.59,28.0,47.45,0.792,1.153,4.0
20,5,35,40,12m,3,15,7,-0.1,-0.2,0.6,0.59,28.0,47.45,0.792,1.153,4.0
20,5,35,40,12m,3,15,5,,,0.6,0.59,26.79,45.44,0.778,1.142,4.1
20,5,35,40,12m,3,15,5,,,0.65,0.59,26.79,45.44,0.778,1.142,4.1
20,5,35,40,12m,3,15,5,,,,0.59,26.79,45.44,0.778,1.142,4.1
20,5,35,40,12m,3,15,7,-0.1,-0.2,,0.59,28.0,47.45,0.792,1.153,4.0
20,5,35,40,12m,3,12,7,,-0.2,0.65,0.59,27.51,46.61,0.777,1.155,3.9
20,5,35,40,12m,3,12,7,,-0.2,,0.59,27.51,46.61,0.777,1.155,3.9
25,15,20,40,6m,5,15,3,-0.1,-0.2,0.65,0.588,33.45,56.92,0.881,1.266,3.0
20,0,45,35,12m,5,12,3,-0.08,-0.2,,0.588,29.29,49.8,0.788,1.159,3.0
20,0,45,35,12m,5,12,3,-0.08,-0.2,0.6,0.588,29.29,49.8,0.788,1.159,3.0
25,15,20,40,6m,5,15,3,-0.1,-0.2,,0.588,33.45,56.92,0.881,1.266,3.0
25,15,20,40,6m,5,15,3,-0.1,-0.2,0.6,0.588,33.45,56.92,0.881,1.266,3.0
20,0,45,35,12m,5,12,3,-0.08,-0.2,0.65,0.588,29.29,49.8,0.788,1.159,3.0
15,10,30,45,12m-1m,5,12,3,-0.08,-0.15,0.6,0.588,32.03,54.44,0.841,1.196,3.0
15,10,30,45,12m-1m,5,12,3,-0.08,-0.15,0.65,0.588,32.03,54.44,0.841,1.196,3.0
15,10,30,45,12m-1m,5,12,3,-0.08,-0.15,,0.588,32.03,54.44,0.841,1.196,3.0
25,15,20,40,6m,3,8,7,-0.1,-0.2,,0.587,29.87,50.87,0.811,1.145,3.6
20,0,40,40,12m,5,8,3,-0.1,-0.15,0.6,0.587,28.08,47.83,0.776,1.146,3.0
20,0,40,40,12m,5,8,3,-0.1,-0.15,0.65,0.587,28.08,47.83,0.776,1.146,3.0
15,10,35,40,12m,5,15,3,,-0.15,,0.587,28.4,48.37,0.774,1.077,3.0
25,15,20,40,6m,3,8,7,-0.1,-0.2,0.65,0.587,29.87,50.87,0.811,1.145,3.6
15,10,35,40,12m,5,15,3,,-0.15,0.6,0.587,28.4,48.37,0.774,1.077,3.0
25,15,20,40,6m,3,8,7,-0.1,-0.2,0.6,0.587,29.87,50.87,0.811,1.145,3.6
20,0,40,40,12m,5,8,3,-0.1,-0.15,,0.587,28.08,47.83,0.776,1.146,3.0
25,15,20,40,6m,3,12,5,-0.12,,,0.587,25.46,43.38,0.755,1.056,4.1
15,10,35,40,12m,5,15,3,,-0.15,0.65,0.587,28.4,48.37,0.774,1.077,3.0
25,15,20,40,6m,3,12,5,-0.12,,0.65,0.587,25.46,43.38,0.755,1.056,4.1
25,15,20,40,6m,3,12,5,-0.12,,0.6,0.587,25.46,43.38,0.755,1.056,4.1
15,10,25,50,6m-1m,5,15,3,-0.1,,,0.586,29.09,49.6,0.788,1.018,3.0
15,10,25,50,6m-1m,5,15,3,-0.1,,0.65,0.586,29.09,49.6,0.788,1.018,3.0
15,10,25,50,6m-1m,5,15,3,-0.1,,0.6,0.586,29.09,49.6,0.788,1.018,3.0
20,5,35,40,12m,3,8,3,-0.1,,0.6,0.585,29.72,50.8,0.792,1.181,2.9
25,15,20,40,6m,5,15,3,-0.1,,,0.585,35.34,60.37,0.904,1.295,3.0
20,5,35,40,12m,3,8,3,-0.1,,,0.585,29.72,50.8,0.792,1.181,2.9
25,15,20,40,6m,5,15,3,-0.1,,0.65,0.585,35.34,60.37,0.904,1.295,3.0
25,15,20,40,6m,5,15,3,-0.1,,0.6,0.585,35.34,60.37,0.904,1.295,3.0
20,5,35,40,12m,3,8,3,-0.1,,0.65,0.585,29.72,50.8,0.792,1.181,2.9
15,10,30,45,12m-1m,3,12,3,-0.08,,,0.584,28.89,49.51,0.781,1.085,2.9
15,15,25,45,12m-1m,5,15,3,-0.08,,0.65,0.584,31.99,54.81,0.833,1.146,3.0
25,15,20,40,6m,3,12,3,-0.1,,0.6,0.584,26.79,45.87,0.753,1.044,2.9
15,15,25,45,12m-1m,5,15,3,-0.08,,,0.584,31.99,54.81,0.833,1.146,3.0
25,15,20,40,6m,3,12,3,-0.1,,,0.584,26.79,45.87,0.753,1.044,2.9
25,15,20,40,6m,7,15,3,-0.1,-0.2,,0.584,33.23,56.92,0.877,1.261,3.0
25,15,20,40,6m,3,12,3,-0.1,,0.65,0.584,26.79,45.87,0.753,1.044,2.9
15,10,25,50,6m-1m,7,12,3,,-0.2,,0.584,27.28,46.68,0.761,1.003,3.0
15,10,25,50,6m-1m,7,12,3,,-0.2,0.65,0.584,27.28,46.68,0.761,1.003,3.0
15,10,25,50,6m-1m,7,12,3,,-0.2,0.6,0.584,27.28,46.68,0.761,1.003,3.0
15,10,30,45,12m-1m,3,12,3,-0.08,,0.6,0.584,28.89,49.51,0.781,1.085,2.9
15,10,30,45,12m-1m,3,12,3,-0.08,,0.65,0.584,28.89,49.51,0.781,1.085,2.9
25,15,20,40,6m,7,15,3,-0.1,-0.2,0.65,0.584,33.23,56.92,0.877,1.261,3.0
25,15,20,40,6m,7,15,3,-0.1,-0.2,0.6,0.584,33.23,56.92,0.877,1.261,3.0
15,15,25,45,12m-1m,5,15,3,-0.08,,0.6,0.584,31.99,54.81,0.833,1.146,3.0
15,10,30,45,12m-1m,5,15,3,,-0.2,,0.583,31.92,54.71,0.829,1.146,3.0
20,5,35,40,12m,5,12,3,-0.12,,0.6,0.583,26.85,46.02,0.741,0.989,3.0
20,5,35,40,12m,5,12,3,-0.12,,0.65,0.583,26.85,46.02,0.741,0.989,3.0
15,10,30,45,12m-1m,5,15,3,,-0.2,0.6,0.583,31.92,54.71,0.829,1.146,3.0
15,10,30,45,12m-1m,5,15,3,,-0.2,0.65,0.583,31.92,54.71,0.829,1.146,3.0
20,5,35,40,12m,5,12,3,-0.12,,,0.583,26.85,46.02,0.741,0.989,3.0
25,15,20,40,6m,7,15,3,-0.1,,0.6,0.582,35.13,60.37,0.9,1.289,3.0
25,15,20,40,6m,7,15,3,-0.1,,0.65,0.582,35.13,60.37,0.9,1.289,3.0
25,15,20,40,6m,7,15,3,-0.1,,,0.582,35.13,60.37,0.9,1.289,3.0
20,0,40,40,12m,3,15,3,,,0.6,0.581,28.88,49.72,0.772,1.122,2.9
25,15,20,40,6m,3,8,3,-0.12,,0.6,0.581,26.65,45.85,0.75,1.058,2.9
25,15,20,40,6m,3,8,3,-0.12,,0.65,0.581,26.65,45.85,0.75,1.058,2.9
20,0,40,40,12m,3,15,3,,,,0.581,28.88,49.72,0.772,1.122,2.9
20,0,40,40,12m,3,15,3,,,0.65,0.581,28.88,49.72,0.772,1.122,2.9
25,15,20,40,6m,7,15,5,-0.08,-0.2,,0.581,23.6,40.62,0.739,1.025,5.0
25,15,20,40,6m,3,8,3,-0.12,,,0.581,26.65,45.85,0.75,1.058,2.9
25,15,20,40,6m,7,15,5,-0.08,-0.2,0.65,0.581,23.6,40.62,0.739,1.025,5.0
25,15,20,40,6m,5,15,3,,,,0.581,31.79,54.72,0.856,1.225,3.0
25,15,20,40,6m,5,15,3,,,0.65,0.581,31.79,54.72,0.856,1.225,3.0
25,15,20,40,6m,5,15,3,,,0.6,0.581,31.79,54.72,0.856,1.225,3.0
25,15,20,40,6m,7,15,5,-0.08,-0.2,0.6,0.581,23.6,40.62,0.739,1.025,5.0
15,10,25,50,6m-1m,3,12,3,-0.12,-0.2,0.6,0.58,30.97,53.43,0.813,1.056,2.9
15,10,25,50,6m-1m,3,12,3,-0.12,-0.2,0.65,0.58,30.97,53.43,0.813,1.056,2.9
15,10,25,50,6m-1m,3,12,3,-0.12,-0.2,,0.58,30.97,53.43,0.813,1.056,2.9
20,5,35,40,12m,7,12,3,-0.12,,0.6,0.58,26.71,46.02,0.739,0.987,3.0
20,5,35,40,12m,7,12,3,-0.12,,0.65,0.58,26.71,46.02,0.739,0.987,3.0
