regime,atk,def,cal,cagr,mdd,sharpe,sortino,switches
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.058,128.42,41.99,0.767,4.617,45
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.058,128.42,41.99,0.767,4.617,45
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.055,126.4,41.37,0.763,4.566,45
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,3.055,126.4,41.37,0.763,4.566,45
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,3.042,140.32,46.12,0.797,4.788,23
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,3.042,140.32,46.12,0.797,4.788,23
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,3.027,139.6,46.12,0.795,4.801,13
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,3.027,139.6,46.12,0.795,4.801,13
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.016,119.87,39.74,0.743,4.494,32
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,3.016,119.87,39.74,0.743,4.494,32
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,3.008,138.73,46.12,0.793,4.746,29
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,3.008,138.73,46.12,0.793,4.746,29
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,3.002,121.66,40.53,0.748,4.51,26
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,3.002,121.66,40.53,0.748,4.51,26
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,3.0,138.38,46.12,0.792,4.753,23
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,3.0,138.38,46.12,0.792,4.753,23
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.998,138.28,46.12,0.792,4.78,13
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.998,138.28,46.12,0.792,4.78,13
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,2.994,121.05,40.43,0.748,4.492,23
DUAL_KP200+BL126_40_OR_5d,V20Q0G45M35,V30Q15G25M30,2.994,121.05,40.43,0.748,4.492,23
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.991,121.66,40.67,0.748,4.561,18
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.991,121.66,40.67,0.748,4.561,18
BL126_30pct_3d,V25Q0G40M35,V30Q15G25M30,2.982,116.04,38.91,0.741,4.287,32
BL126_30pct_3d,V25Q0G40M35,V30Q15G25M30,2.982,116.04,38.91,0.741,4.287,32
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.977,137.29,46.12,0.79,4.782,13
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.977,137.29,46.12,0.79,4.782,13
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.958,123.73,41.83,0.754,4.46,15
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.958,123.73,41.83,0.754,4.46,15
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.956,136.32,46.12,0.787,4.735,13
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.956,136.32,46.12,0.787,4.735,13
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.956,136.34,46.12,0.787,4.708,23
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.956,136.34,46.12,0.787,4.708,23
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.952,133.89,45.35,0.782,4.684,23
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.952,133.89,45.35,0.782,4.684,23
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.944,135.8,46.12,0.786,4.688,15
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.944,135.8,46.12,0.786,4.688,15
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.942,133.45,45.35,0.781,4.683,13
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.942,133.45,45.35,0.781,4.683,13
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.937,123.33,41.99,0.754,4.546,45
BL126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.937,123.33,41.99,0.754,4.546,45
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.927,124.63,42.57,0.758,4.566,27
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.927,124.63,42.57,0.758,4.566,27
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.926,134.97,46.12,0.784,4.667,29
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.926,134.97,46.12,0.784,4.667,29
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.915,115.87,39.74,0.732,4.448,32
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.915,115.87,39.74,0.732,4.448,32
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.914,132.16,45.35,0.778,4.662,13
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.914,132.16,45.35,0.778,4.662,13
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.912,134.3,46.12,0.782,4.721,15
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.912,134.3,46.12,0.782,4.721,15
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.911,132.0,45.35,0.777,4.65,23
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.911,132.0,45.35,0.777,4.65,23
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.905,121.5,41.83,0.748,4.416,15
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.905,121.5,41.83,0.748,4.416,15
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.901,133.79,46.12,0.781,4.668,29
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.901,133.79,46.12,0.781,4.668,29
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.901,133.82,46.12,0.781,4.689,15
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.901,133.82,46.12,0.781,4.689,15
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.9,133.76,46.12,0.781,4.652,15
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.9,133.76,46.12,0.781,4.652,15
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.9,127.9,44.11,0.765,4.627,39
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.9,127.9,44.11,0.765,4.627,39
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.897,117.41,40.53,0.737,4.46,26
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.897,117.41,40.53,0.737,4.46,26
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.894,131.25,45.35,0.775,4.614,29
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.894,131.25,45.35,0.775,4.614,29
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.893,131.2,45.35,0.775,4.663,13
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.893,131.2,45.35,0.775,4.663,13
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.887,122.93,42.57,0.754,4.56,27
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.887,122.93,42.57,0.754,4.56,27
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.882,132.92,46.12,0.779,4.666,15
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.882,132.92,46.12,0.779,4.666,15
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.877,132.68,46.12,0.778,4.681,23
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.877,132.68,46.12,0.778,4.681,23
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.877,122.5,42.57,0.753,4.536,27
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.877,122.5,42.57,0.753,4.536,27
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.874,122.34,42.57,0.753,4.553,27
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.874,122.34,42.57,0.753,4.553,27
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.873,132.52,46.12,0.777,4.686,15
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.873,132.52,46.12,0.777,4.686,15
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.872,130.26,45.35,0.773,4.618,13
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V30Q15G25M30,2.872,130.26,45.35,0.773,4.618,13
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.869,111.21,38.77,1.141,3.443,20
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.869,111.21,38.77,1.141,3.443,20
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.867,130.01,45.35,0.772,4.605,23
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.867,130.01,45.35,0.772,4.605,23
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.863,121.89,42.57,0.751,4.559,27
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.863,121.89,42.57,0.751,4.559,27
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.856,131.75,46.12,0.776,4.607,15
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.856,131.75,46.12,0.776,4.607,15
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.853,116.04,40.67,0.732,4.463,18
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.853,116.04,40.67,0.732,4.463,18
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.849,121.3,42.57,0.749,4.494,27
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.849,121.3,42.57,0.749,4.494,27
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.844,131.15,46.12,0.774,4.639,29
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.844,131.15,46.12,0.774,4.639,29
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.841,115.56,40.67,0.731,4.472,18
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.841,115.56,40.67,0.731,4.472,18
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.839,128.74,45.35,0.769,4.566,15
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.839,128.74,45.35,0.769,4.566,15
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.836,130.8,46.12,0.775,4.448,25
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.836,130.8,46.12,0.775,4.448,25
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.835,112.69,39.74,0.723,4.4,32
BL126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.835,112.69,39.74,0.723,4.4,32
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.832,111.7,39.44,1.144,3.455,29
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.832,111.7,39.44,1.144,3.455,29
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.832,114.77,40.53,0.729,4.399,26
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.832,114.77,40.53,0.729,4.399,26
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.832,130.6,46.12,0.774,4.452,25
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.832,130.6,46.12,0.774,4.452,25
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.829,130.48,46.12,0.774,4.432,17
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.829,130.48,46.12,0.774,4.432,17
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.825,130.3,46.12,0.772,4.64,9
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.825,130.3,46.12,0.772,4.64,9
BL126_30pct_10d,V25Q0G40M35,V30Q15G25M30,2.825,110.84,39.24,0.727,4.215,18
BL126_30pct_10d,V25Q0G40M35,V30Q15G25M30,2.825,110.84,39.24,0.727,4.215,18
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.825,118.16,41.83,0.739,4.384,15
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.825,118.16,41.83,0.739,4.384,15
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.825,130.28,46.12,0.773,4.436,17
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.825,130.28,46.12,0.773,4.436,17
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.824,120.24,42.57,0.747,4.501,27
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.824,120.24,42.57,0.747,4.501,27
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.824,130.28,46.12,0.774,4.416,27
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.824,130.28,46.12,0.774,4.416,27
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.818,129.97,46.12,0.771,4.612,9
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.818,129.97,46.12,0.771,4.612,9
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.817,127.77,45.35,0.766,4.605,15
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.817,127.77,45.35,0.766,4.605,15
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.815,129.86,46.12,0.771,4.605,9
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.815,129.86,46.12,0.771,4.605,9
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.814,129.8,46.12,0.773,4.409,27
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.814,129.8,46.12,0.773,4.409,27
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.814,127.61,45.35,0.766,4.537,29
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.814,127.61,45.35,0.766,4.537,29
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.812,114.38,40.67,0.727,4.421,18
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.812,114.38,40.67,0.727,4.421,18
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.809,112.23,39.95,1.147,3.435,16
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.809,112.23,39.95,1.147,3.435,16
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.807,127.3,45.35,0.765,4.575,15
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.807,127.3,45.35,0.765,4.575,15
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.8,108.54,38.77,1.126,3.382,20
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.8,108.54,38.77,1.126,3.382,20
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.796,113.31,40.53,0.725,4.399,26
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.796,113.31,40.53,0.725,4.399,26
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.795,126.76,45.35,0.764,4.53,15
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.795,126.76,45.35,0.764,4.53,15
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V20Q0G35M45,2.79,109.98,39.42,0.884,3.902,21
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.788,126.47,45.35,0.763,4.537,29
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.788,126.47,45.35,0.763,4.537,29
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.788,126.45,45.35,0.762,4.577,23
KD_MA150_3d,V20Q0G45M35,V30Q15G25M30,2.788,126.45,45.35,0.762,4.577,23
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.788,126.42,45.35,0.762,4.552,15
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.788,126.42,45.35,0.762,4.552,15
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.786,118.61,42.57,0.742,4.477,27
BL126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.786,118.61,42.57,0.742,4.477,27
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.783,128.35,46.12,0.769,4.434,19
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.783,128.35,46.12,0.769,4.434,19
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.779,128.16,46.12,0.766,4.579,15
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.779,128.16,46.12,0.766,4.579,15
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.779,128.16,46.12,0.767,4.594,9
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.779,128.16,46.12,0.767,4.594,9
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.779,126.03,45.35,0.761,4.571,15
KD_MA150_5d,V20Q0G45M35,V30Q15G25M30,2.779,126.03,45.35,0.761,4.571,15
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.774,127.94,46.12,0.767,4.441,19
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.774,127.94,46.12,0.767,4.441,19
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.773,125.75,45.35,0.762,4.372,25
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.773,125.75,45.35,0.762,4.372,25
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.768,125.55,45.35,0.762,4.376,25
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.768,125.55,45.35,0.762,4.376,25
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.764,127.46,46.12,0.766,4.424,19
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.764,127.46,46.12,0.766,4.424,19
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.762,111.95,40.53,0.721,4.348,26
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.762,111.95,40.53,0.721,4.348,26
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.76,108.88,39.44,1.128,3.39,29
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.76,108.88,39.44,1.128,3.39,29
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.756,110.11,39.95,1.136,3.392,16
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.756,110.11,39.95,1.136,3.392,16
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.753,126.97,46.12,0.765,4.381,25
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.753,126.97,46.12,0.765,4.381,25
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V20Q0G35M45,2.752,108.49,39.42,0.878,3.887,21
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.752,124.81,45.35,0.758,4.486,15
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.752,124.81,45.35,0.758,4.486,15
BL126_40pct_3d,V25Q0G40M35,V30Q15G25M30,2.75,115.68,42.07,0.741,4.324,39
BL126_40pct_3d,V25Q0G40M35,V30Q15G25M30,2.75,115.68,42.07,0.741,4.324,39
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.747,106.49,38.77,1.114,3.347,20
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.747,106.49,38.77,1.114,3.347,20
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.746,126.65,46.12,0.764,4.366,17
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.746,126.65,46.12,0.764,4.366,17
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.742,126.45,46.12,0.764,4.351,27
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.742,126.45,46.12,0.764,4.351,27
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.736,105.15,38.43,1.108,3.326,37
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.736,105.15,38.43,1.108,3.326,37
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.734,111.18,40.67,0.719,4.385,18
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.734,111.18,40.67,0.719,4.385,18
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.732,123.92,45.35,0.756,4.507,29
KD_MA100_3d,V20Q0G45M35,V30Q15G25M30,2.732,123.92,45.35,0.756,4.507,29
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V20Q0G35M45,2.728,107.53,39.42,0.874,3.852,21
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.728,125.8,46.12,0.761,4.383,25
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.728,125.8,46.12,0.761,4.383,25
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.724,123.52,45.35,0.755,4.514,9
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.724,123.52,45.35,0.755,4.514,9
BL126_30pct_3d,V25Q0G40M35,V30Q15G25M30,2.724,106.0,38.91,0.713,4.128,32
BL126_30pct_3d,V25Q0G40M35,V30Q15G25M30,2.724,106.0,38.91,0.713,4.128,32
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.721,125.49,46.12,0.76,4.367,17
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.721,125.49,46.12,0.76,4.367,17
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.717,123.2,45.35,0.754,4.487,9
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.717,123.2,45.35,0.754,4.487,9
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.716,125.29,46.12,0.761,4.351,27
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.716,125.29,46.12,0.761,4.351,27
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.715,123.14,45.35,0.756,4.293,27
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.715,123.14,45.35,0.756,4.293,27
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.714,123.09,45.35,0.754,4.48,9
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.714,123.09,45.35,0.754,4.48,9
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.712,123.01,45.35,0.755,4.323,17
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.712,123.01,45.35,0.755,4.323,17
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.709,113.32,41.83,0.726,4.312,15
BL126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.709,113.32,41.83,0.726,4.312,15
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.708,124.92,46.12,0.758,4.548,25
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.708,124.92,46.12,0.758,4.548,25
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.708,122.81,45.35,0.754,4.327,17
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.708,122.81,45.35,0.754,4.327,17
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.705,122.68,45.35,0.755,4.286,27
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.705,122.68,45.35,0.755,4.286,27
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.703,122.6,45.35,0.754,4.343,19
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.703,122.6,45.35,0.754,4.343,19
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.703,124.65,46.12,0.759,4.311,23
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.703,124.65,46.12,0.759,4.311,23
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.702,124.64,46.12,0.759,4.368,19
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.702,124.64,46.12,0.759,4.368,19
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.698,124.44,46.12,0.757,4.55,25
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.698,124.44,46.12,0.757,4.55,25
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.697,124.38,46.12,0.759,4.313,23
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.697,124.38,46.12,0.759,4.313,23
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.694,122.2,45.35,0.753,4.35,19
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.694,122.2,45.35,0.753,4.35,19
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.694,124.26,46.12,0.759,4.336,25
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.694,124.26,46.12,0.759,4.336,25
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.69,122.0,45.35,0.752,4.306,25
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.69,122.0,45.35,0.752,4.306,25
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.687,106.77,39.74,1.117,3.362,24
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.687,106.77,39.74,1.117,3.362,24
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.684,121.74,45.35,0.752,4.334,19
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.684,121.74,45.35,0.752,4.334,19
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.681,105.75,39.44,1.11,3.343,29
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.681,105.75,39.44,1.11,3.343,29
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.681,103.02,38.43,1.095,3.267,37
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.681,103.02,38.43,1.095,3.267,37
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.679,123.59,46.12,0.755,4.544,25
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.679,123.59,46.12,0.755,4.544,25
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.678,123.53,46.12,0.757,4.337,25
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.678,123.53,46.12,0.757,4.337,25
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.678,121.45,45.35,0.75,4.469,9
KD_MA100_10d,V20Q0G45M35,V30Q15G25M30,2.678,121.45,45.35,0.75,4.469,9
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.675,123.38,46.12,0.754,4.531,11
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.675,123.38,46.12,0.754,4.531,11
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.675,121.33,45.35,0.749,4.457,15
