combo,ratio,v,q,g,m,cagr,mdd,calmar,sharpe,sortino
oca_z+rev_accel_z+op_margin_z,0.6/0.3/0.1,10,10,50,30,39.72,70.09,0.567,0.882,1.049
oca_z+rev_accel_z+op_margin_z,0.6/0.3/0.1,25,5,45,25,29.54,68.9,0.429,0.77,0.84
oca_z+rev_accel_z+op_margin_z,0.6/0.3/0.1,20,10,40,30,15.69,70.58,0.222,0.564,0.636
oca_z+rev_accel_z+op_margin_z,0.6/0.3/0.1,15,5,55,25,46.67,65.33,0.714,0.983,1.119
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,15,5,60,20,45.97,68.0,0.676,0.944,1.148
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,10,0,70,20,13.2,79.25,0.167,0.526,0.613
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,10,5,65,20,24.06,72.9,0.33,0.674,0.795
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,20,5,55,20,33.1,70.67,0.468,0.791,0.959
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,15,0,60,25,54.41,65.76,0.827,1.055,1.282
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,10,5,55,30,22.56,76.99,0.293,0.669,0.749
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,15,10,50,25,-1.33,83.74,-0.016,0.293,0.35
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,10,0,65,25,28.5,73.89,0.386,0.736,0.861
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,20,0,50,30,26.96,66.6,0.405,0.716,0.85
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,5,5,70,20,1.52,81.61,0.019,0.354,0.416
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,15,5,50,30,22.94,75.91,0.302,0.664,0.765
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,10,10,50,30,6.59,80.98,0.081,0.439,0.507
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,25,5,45,25,34.7,65.75,0.528,0.809,0.973
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,20,10,40,30,26.0,69.1,0.376,0.703,0.825
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,15,5,55,25,29.0,75.08,0.386,0.742,0.895
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,15,5,60,20,66.6,73.89,0.901,1.17,1.295
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,10,0,70,20,33.27,69.68,0.477,0.796,0.901
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,10,5,65,20,74.34,57.11,1.302,1.252,1.436
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,20,5,55,20,46.8,63.65,0.735,0.961,1.159
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,15,0,60,25,69.26,66.04,1.049,1.201,1.423
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,10,5,55,30,42.1,70.11,0.601,0.905,1.006
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,15,10,50,25,27.63,79.16,0.349,0.747,0.817
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,10,0,65,25,47.3,64.63,0.732,0.967,1.054
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,20,0,50,30,69.93,64.31,1.087,1.193,1.383
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,5,5,70,20,83.31,61.24,1.36,1.328,1.527
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,15,5,50,30,58.02,68.13,0.852,1.086,1.264
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,10,10,50,30,9.94,80.38,0.124,0.516,0.555
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,25,5,45,25,38.95,71.74,0.543,0.863,1.014
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,20,10,40,30,30.79,63.72,0.483,0.764,0.896
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,15,5,55,25,39.6,74.99,0.528,0.873,1.025
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,15,5,60,20,16.28,76.63,0.212,0.565,0.677
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,10,0,70,20,26.33,74.38,0.354,0.706,0.849
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,10,5,65,20,9.15,76.42,0.12,0.461,0.535
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,20,5,55,20,22.85,74.34,0.307,0.664,0.774
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,15,0,60,25,25.03,68.73,0.364,0.692,0.829
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,10,5,55,30,28.45,69.39,0.41,0.737,0.883
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,15,10,50,25,21.7,74.6,0.291,0.645,0.765
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,10,0,65,25,27.01,72.06,0.375,0.715,0.849
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,20,0,50,30,36.46,68.17,0.535,0.839,0.966
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,5,5,70,20,28.55,73.55,0.388,0.732,0.857
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,15,5,50,30,31.5,70.27,0.448,0.782,0.921
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,10,10,50,30,26.24,76.32,0.344,0.719,0.795
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,25,5,45,25,23.38,64.84,0.361,0.67,0.768
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,20,10,40,30,21.72,69.03,0.315,0.642,0.766
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,15,5,55,25,23.64,73.37,0.322,0.671,0.806
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,15,5,60,20,41.77,70.52,0.592,0.903,1.062
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,10,0,70,20,40.8,59.02,0.691,0.899,1.068
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,10,5,65,20,33.88,62.05,0.546,0.808,0.935
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,20,5,55,20,44.32,66.84,0.663,0.94,1.123
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,15,0,60,25,9.13,66.8,0.137,0.456,0.519
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,10,5,55,30,23.55,69.47,0.339,0.669,0.788
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,15,10,50,25,23.98,77.43,0.31,0.673,0.818
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,10,0,65,25,43.37,68.84,0.63,0.917,1.149
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,20,0,50,30,57.41,61.19,0.938,1.085,1.25
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,5,5,70,20,17.39,72.35,0.24,0.583,0.679
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,15,5,50,30,26.19,74.79,0.35,0.705,0.827
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,10,10,50,30,28.68,74.9,0.383,0.758,0.828
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,25,5,45,25,19.41,73.75,0.263,0.611,0.73
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,20,10,40,30,15.08,72.21,0.209,0.556,0.65
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,15,5,55,25,22.91,72.05,0.318,0.662,0.789
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,15,5,60,20,27.77,67.14,0.414,0.724,0.923
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,10,0,70,20,14.2,77.02,0.184,0.537,0.643
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,10,5,65,20,5.91,71.63,0.083,0.403,0.484
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,20,5,55,20,25.02,66.93,0.374,0.688,0.822
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,15,0,60,25,23.37,57.14,0.409,0.671,0.761
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,10,5,55,30,-0.38,69.04,-0.005,0.325,0.36
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,15,10,50,25,10.1,74.74,0.135,0.471,0.57
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,10,0,65,25,25.31,55.19,0.459,0.696,0.803
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,20,0,50,30,37.6,59.41,0.633,0.855,1.015
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,5,5,70,20,20.15,73.03,0.276,0.62,0.76
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,15,5,50,30,12.02,69.59,0.173,0.502,0.589
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,10,10,50,30,19.24,67.12,0.287,0.609,0.729
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,25,5,45,25,21.99,70.7,0.311,0.649,0.754
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,20,10,40,30,2.93,79.04,0.037,0.367,0.43
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,15,5,55,25,13.76,74.7,0.184,0.528,0.63
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,15,5,60,20,66.9,68.37,0.979,1.179,1.289
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,10,0,70,20,39.78,58.93,0.675,0.874,1.003
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,10,5,65,20,50.16,70.06,0.716,1.004,1.072
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,20,5,55,20,48.51,66.06,0.734,0.982,1.154
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,15,0,60,25,56.15,65.3,0.86,1.063,1.217
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,10,5,55,30,41.96,70.9,0.592,0.896,1.028
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,15,10,50,25,70.87,71.79,0.987,1.198,1.295
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,10,0,65,25,56.87,67.07,0.848,1.066,1.189
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,20,0,50,30,56.74,57.79,0.982,1.079,1.216
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,5,5,70,20,61.29,60.1,1.02,1.111,1.251
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,15,5,50,30,60.5,60.58,0.999,1.102,1.284
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,10,10,50,30,61.39,65.36,0.939,1.102,1.279
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,25,5,45,25,44.7,66.04,0.677,0.937,1.053
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,20,10,40,30,33.98,70.19,0.484,0.807,0.94
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,15,5,55,25,46.06,70.16,0.657,0.95,1.094
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,5,60,20,17.2,61.77,0.278,0.581,0.662
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,10,0,70,20,12.11,66.91,0.181,0.497,0.592
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,10,5,65,20,14.21,73.91,0.192,0.533,0.627
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,20,5,55,20,8.28,61.4,0.135,0.436,0.497
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,0,60,25,15.85,66.11,0.24,0.559,0.639
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,10,5,55,30,30.69,59.27,0.518,0.769,0.919
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,10,50,25,14.57,69.87,0.209,0.54,0.635
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,10,0,65,25,38.47,56.79,0.677,0.878,1.026
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,20,0,50,30,2.25,69.7,0.032,0.338,0.38
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,5,5,70,20,10.92,71.75,0.152,0.474,0.584
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,5,50,30,21.16,64.62,0.327,0.639,0.744
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,10,10,50,30,20.55,66.84,0.307,0.627,0.744
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,25,5,45,25,21.62,62.62,0.345,0.636,0.756
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,20,10,40,30,2.13,75.83,0.028,0.349,0.41
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,5,55,25,9.78,70.06,0.14,0.465,0.531
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,5,60,20,36.01,68.53,0.525,0.839,0.976
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,10,0,70,20,-1.58,82.09,-0.019,0.307,0.328
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,10,5,65,20,36.32,68.45,0.531,0.836,0.958
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,20,5,55,20,34.74,69.01,0.503,0.818,0.981
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,0,60,25,40.94,66.7,0.614,0.905,1.073
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,10,5,55,30,29.47,69.66,0.423,0.762,0.845
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,10,50,25,13.1,78.95,0.166,0.52,0.615
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,10,0,65,25,21.9,76.17,0.288,0.649,0.751
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,20,0,50,30,55.02,63.26,0.87,1.069,1.246
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,5,5,70,20,11.33,77.27,0.147,0.498,0.589
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,5,50,30,20.07,74.29,0.27,0.628,0.705
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,10,10,50,30,12.18,77.97,0.156,0.517,0.582
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,25,5,45,25,39.55,60.04,0.659,0.881,1.034
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,20,10,40,30,29.8,70.76,0.421,0.751,0.88
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,5,55,25,25.04,75.66,0.331,0.705,0.776
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,5,60,20,111.5,61.98,1.799,1.516,1.679
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,0,70,20,101.99,61.96,1.646,1.452,1.653
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,5,65,20,108.64,62.81,1.73,1.522,1.729
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,5,55,20,66.04,66.46,0.994,1.159,1.282
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,0,60,25,109.39,66.1,1.655,1.496,1.652
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,5,55,30,135.65,54.89,2.471,1.696,2.145
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,10,50,25,70.95,64.21,1.105,1.189,1.352
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,0,65,25,107.56,60.89,1.766,1.488,1.729
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,0,50,30,54.92,66.26,0.829,1.043,1.176
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,5,5,70,20,116.08,54.5,2.13,1.592,1.975
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,5,50,30,75.38,56.39,1.337,1.229,1.596
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,10,50,30,95.42,58.24,1.638,1.408,1.754
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,25,5,45,25,44.51,67.74,0.657,0.939,1.076
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,10,40,30,76.94,53.97,1.426,1.253,1.578
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,5,55,25,82.3,66.39,1.24,1.288,1.463
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,5,60,20,106.21,62.2,1.707,1.473,1.661
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,0,70,20,116.88,67.83,1.723,1.559,1.778
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,5,65,20,130.15,59.6,2.184,1.658,2.053
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,5,55,20,72.93,59.53,1.225,1.219,1.399
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,0,60,25,116.73,67.73,1.723,1.53,1.748
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,5,55,30,114.64,58.4,1.963,1.544,1.901
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,10,50,25,100.5,51.59,1.948,1.45,1.854
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,0,65,25,128.21,52.86,2.425,1.661,2.082
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,0,50,30,88.84,50.22,1.769,1.36,1.679
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,5,5,70,20,124.68,56.96,2.189,1.659,1.995
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,5,50,30,97.63,55.73,1.752,1.41,1.8
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,10,50,30,108.33,56.53,1.916,1.501,1.909
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,25,5,45,25,59.43,61.84,0.961,1.099,1.297
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,10,40,30,73.11,52.98,1.38,1.21,1.54
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,5,55,25,92.18,55.83,1.651,1.38,1.744
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,5,60,20,69.96,68.34,1.024,1.194,1.301
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,0,70,20,83.91,63.38,1.324,1.325,1.504
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,5,65,20,92.09,60.44,1.524,1.389,1.582
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,5,55,20,59.42,62.78,0.947,1.094,1.196
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,0,60,25,89.39,59.32,1.507,1.366,1.54
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,5,55,30,79.56,60.39,1.317,1.266,1.469
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,10,50,25,70.25,62.29,1.128,1.191,1.362
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,0,65,25,107.37,61.0,1.76,1.494,1.723
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,0,50,30,31.43,67.98,0.462,0.792,0.877
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,5,5,70,20,64.55,62.04,1.041,1.173,1.285
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,5,50,30,50.9,60.74,0.838,1.003,1.162
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,10,50,30,81.06,57.73,1.404,1.28,1.61
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,25,5,45,25,26.0,69.13,0.376,0.729,0.821
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,10,40,30,44.75,64.84,0.69,0.942,1.059
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,5,55,25,72.38,65.12,1.112,1.207,1.361
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,5,60,20,126.52,51.78,2.443,1.655,2.15
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,0,70,20,123.96,52.2,2.375,1.702,2.153
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,5,65,20,153.4,53.07,2.89,1.837,2.377
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,5,55,20,97.09,53.19,1.825,1.448,1.769
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,0,60,25,136.03,49.63,2.741,1.716,2.241
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,5,55,30,117.99,45.59,2.588,1.579,2.008
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,10,50,25,87.09,52.44,1.661,1.342,1.686
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,0,65,25,148.55,50.24,2.957,1.804,2.368
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,0,50,30,81.18,58.06,1.398,1.294,1.604
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,5,5,70,20,150.04,55.09,2.724,1.794,2.237
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,5,50,30,77.72,54.27,1.432,1.253,1.593
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,10,50,30,120.24,56.53,2.127,1.596,2.092
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,25,5,45,25,45.99,66.25,0.694,0.954,1.102
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,10,40,30,60.39,52.98,1.14,1.092,1.388
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,5,55,25,86.01,57.47,1.497,1.32,1.667
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,5,60,20,111.63,45.62,2.447,1.552,1.998
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,0,70,20,113.15,52.24,2.166,1.579,2.072
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,5,65,20,102.35,51.35,1.993,1.508,1.823
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,5,55,20,67.84,60.04,1.13,1.173,1.301
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,0,60,25,100.5,49.09,2.047,1.461,1.912
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,5,55,30,127.56,49.29,2.588,1.668,2.29
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,10,50,25,61.15,63.37,0.965,1.104,1.233
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,0,65,25,109.2,44.69,2.444,1.531,2.0
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,0,50,30,82.12,55.65,1.476,1.3,1.569
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,5,5,70,20,98.27,47.26,2.079,1.516,1.91
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,5,50,30,85.73,50.92,1.684,1.336,1.742
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,10,50,30,101.85,58.24,1.749,1.456,1.838
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,25,5,45,25,59.47,58.89,1.01,1.095,1.268
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,10,40,30,66.89,54.68,1.223,1.161,1.486
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,5,55,25,64.25,65.79,0.977,1.128,1.278
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,5,60,20,112.92,60.97,1.852,1.528,1.704
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,0,70,20,159.6,54.52,2.927,1.904,2.314
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,5,65,20,144.5,56.54,2.556,1.754,2.161
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,5,55,20,95.26,62.29,1.529,1.407,1.562
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,0,60,25,102.6,66.51,1.543,1.446,1.645
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,5,55,30,129.32,54.63,2.367,1.647,2.011
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,10,50,25,96.08,54.26,1.771,1.408,1.793
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,0,65,25,141.01,50.94,2.768,1.743,2.243
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,0,50,30,87.74,52.34,1.676,1.347,1.666
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,5,5,70,20,119.5,57.05,2.095,1.644,1.899
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,5,50,30,95.93,51.54,1.861,1.403,1.753
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,10,50,30,145.12,54.34,2.671,1.752,2.233
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,25,5,45,25,59.25,67.22,0.881,1.1,1.246
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,10,40,30,99.12,53.89,1.839,1.427,1.864
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,5,55,25,107.25,53.41,2.008,1.504,1.873
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,5,60,20,93.57,54.64,1.712,1.425,1.767
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,0,70,20,74.76,58.13,1.286,1.26,1.614
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,5,65,20,77.13,49.63,1.554,1.3,1.609
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,5,55,20,43.27,67.78,0.638,0.914,1.125
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,0,60,25,86.9,52.36,1.659,1.354,1.725
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,5,55,30,88.2,46.73,1.887,1.357,1.87
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,10,50,25,58.49,62.27,0.939,1.086,1.232
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,0,65,25,107.79,49.13,2.194,1.524,1.992
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,0,50,30,58.73,58.55,1.003,1.081,1.325
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,5,5,70,20,87.83,45.89,1.914,1.425,1.776
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,5,50,30,53.13,65.5,0.811,1.025,1.166
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,10,50,30,90.06,48.48,1.858,1.373,1.846
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,25,5,45,25,29.48,66.28,0.445,0.771,0.864
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,10,40,30,42.59,69.73,0.611,0.921,1.043
